generation,paradigm,experiment,model,role,likelihood,n_folds,n_oos_matches,converged,max_rhat,min_ess_bulk,n_divergent,rqr_n,rqr_mean,rqr_var,rqr_var_home,rqr_var_away,rqr_skewness,rqr_excess_kurtosis,rqr_ks_stat,rqr_ks_pvalue,rqr_ad_stat,rqr_ad_pvalue,logloss,betfair_logloss,delta_logloss,brier,betfair_brier,rps,betfair_rps,ece,betfair_ece,mce,betfair_mce,n_scored,glm_alpha,glm_alpha_se,glm_beta,glm_beta_se,glm_ece_raw,glm_ece_calibrated,glm_ece_recovered,n_books,n_skipped,n_bets,total_return_pct,flat_roi_pct,roi_1x2_pct,max_drawdown_pct,sharpe_ann,win_rate
1,Poisson,scottish_lower_poisson_2426,m00_baseline,control,Poisson,40,710,true,1.0157952344407088,414.11099772113664,0,1420,0.044232612361992184,1.046942072987597,0.9239933852226907,1.1274211934310254,0.1496337371274361,0.025875615251775397,0.025561167387328165,0.30633276508141605,1.804044850914367,0.11803955396135557,0.6545486902608844,0.6418155553508617,0.012733134910022703,0.23118818193789797,0.2252928320612554,0.23434296927487588,0.2111040320023605,0.030086551277384337,0.01390748520485936,0.03664752194654389,0.32902138777066514,2899,-0.09949286904101373,0.047895975747540315,0.7422659571703899,0.07091077214289039,0.030086551277384337,0.0001241645284722325,0.029962386748912107,632,78,2027,161.913307045013,8.321689720900977,10.860623030075955,-32.023362482244536,1.1963913223063989,0.36852491366551554
1,Poisson,scottish_lower_poisson_2426,m05_production_wealth,champion,Poisson,40,710,false,1.0109742881579813,393.9814563377132,0,1420,-0.054124681868602385,1.0556747405361613,0.9174713840855117,1.125044514875186,0.15129963596171653,-0.04850379203815436,0.04045657370457967,0.01862733256329702,3.84349588797723,0.010404967095782536,0.6581951209316778,0.6418155553508617,0.016379565580816102,0.2328688023050546,0.2252928320612554,0.23709478227151295,0.2111040320023605,0.05294373340234591,0.01390748520485936,0.06661605113503283,0.32902138777066514,2899,-0.134567393292872,0.04634602356323755,0.6508566989773349,0.06329150826284154,0.05294373340234591,0.006015945684300351,0.046927787718045566,632,78,1966,148.26438499798803,7.8503648253144425,10.090659463951042,-30.11975893490063,1.0788424228483187,0.3896236012207528
2,Negative Binomial,scottish_lower_negbin_2426,m00_negbin_baseline,control,NegBin,42,749,true,1.0081561628641513,850.364278458585,8,1498,-5.6607472077503426e-5,0.9882824670284345,0.9674611766436594,1.0103590051495008,-0.025737964652249163,-0.10592438177416508,0.011793648655349431,0.9837449113241427,0.19580344031054883,0.9915156713937842,0.6472410102762264,0.6418155553508617,0.0054254549253647255,0.22785049309914732,0.2252928320612554,0.227292932441421,0.2111040320023605,0.010945076725742556,0.01390748520485936,0.3829894060931416,0.32902138777066514,2899,0.024377634397469764,0.05274936537236902,1.0621503188377708,0.0911279332070846,0.010945076725742556,0.008176797788007555,0.0027682789377350015,632,117,1987,76.58797311353003,6.880415288639512,10.658781893596787,-27.791911203583414,0.8752398966738341,0.32460996477101156
2,Negative Binomial,scottish_lower_negbin_2426,m05_negbin_production_wealth,champion,NegBin,40,710,true,1.007890346378365,781.6339061242774,7,1420,0.007365653898368945,0.9565464133974088,0.8830855401635538,1.0302516906913173,0.016317989400735238,-0.09449659778142827,0.016987013317299626,0.8005154830419575,0.44603701292107883,0.8021342871239426,0.645737079227523,0.6418155553508617,0.003921523876661337,0.22716208394582768,0.2252928320612554,0.22558158890564775,0.2111040320023605,0.012339997868473947,0.01390748520485936,0.3739663345661881,0.32902138777066514,2899,0.03445262164691701,0.05253851915864759,1.088169420924339,0.09065426672880136,0.012339997868473947,0.003400818850069688,0.00893917901840426,632,78,1975,106.41334954098762,8.625246708324594,13.280827618262348,-25.79226928125519,1.1224676165929979,0.3291139240506329
3,Two-arm joint Gamma-Poisson,scottish_lower_joint_2426,m00_joint_baseline,control,Joint Gamma-Poisson,40,710,true,1.01329602679646,634.7122198628173,0,1420,-0.0006228025126817031,1.0204384908228274,0.9574547413012325,1.081868691941634,-0.010178100873474635,0.07301716570015504,0.013394626444155233,0.9578382153744434,0.2722804884227955,0.9574106580694437,0.6438246550133839,0.6418155553508617,0.0020090996625222735,0.2262422805403525,0.2252928320612554,0.2251076980945019,0.2111040320023605,0.014178308679467632,0.01390748520485936,0.2114132448493175,0.32902138777066514,2899,0.024570021779982753,0.05141540392958724,1.0626619432431015,0.08558264369741858,0.014178308679467632,0.010710366108661057,0.0034679425708065755,632,78,1910,106.00825508466318,8.655049975316665,10.958028429138144,-19.964699252685147,1.2703817355041074,0.3607329842931937
3,Two-arm joint Gamma-Poisson,scottish_lower_joint_2426,m05_joint_production_wealth,champion,Joint Gamma-Poisson,40,710,true,1.0099029245726105,777.8378958375654,2,1420,-0.0012111685942379374,0.99239290997388,0.9750011229648126,1.0106586657972514,0.06694373647701143,0.047123134548508805,0.01471124050987932,0.9138094932215971,0.26277801955354557,0.9632367491568726,0.6429736237032134,0.6418155553508617,0.001158068352351771,0.22585880441717598,0.2252928320612554,0.22413972230927093,0.2111040320023605,0.014945244307313223,0.01390748520485936,0.06506746677497532,0.32902138777066514,2899,0.03146530841780215,0.05139953679640294,1.0804411721399794,0.08571922787727118,0.014945244307313223,0.00981723873828208,0.005128005569031143,632,78,1903,124.06569634640591,9.676919287592197,12.42623423798354,-20.459475396602002,1.428705975856844,0.36153441933788755
4,Joint player-lineup hybrid,scottish_lower_joint_player_2426,m12_joint_hybrid_synergy,control,Joint Gamma-Poisson,40,710,true,1.010449852466397,880.7352714667638,3,1420,0.004789488027790759,0.9896292724447159,0.9650582813754527,1.0150564880319275,0.13782570156767138,-0.14306032798970403,0.016418991395657667,0.8323464033970923,0.4445685146987461,0.8036384937410359,0.6433697999906764,0.6418155553508617,0.0015542446398147947,0.22604583756864916,0.2252928320612554,0.22447242161176623,0.2111040320023605,0.00995616723169428,0.01390748520485936,0.19640169051638687,0.32902138777066514,2899,0.03489297083709069,0.05161737257405756,1.089465661380301,0.08695938862201828,0.00995616723169428,0.008211461519132138,0.0017447057125621421,632,78,1894,123.93706700765436,9.371612903689886,12.27914251943649,-20.97324348306163,1.3332465962136513,0.36061246040126715
4,Joint player-lineup hybrid,scottish_lower_joint_player_2426,m13_joint_composite,champion,Joint Gamma-Poisson,40,710,false,1.0132180604939718,712.7549671999996,11,1420,0.01728924688458022,0.996285916918991,0.9501941585682041,1.0424662095909856,0.06642707722932595,-0.0014556270079828515,0.01591656895977009,0.858764896664112,0.4387671917056797,0.8095737363406791,0.6432355546888169,0.6418155553508617,0.0014199993379552245,0.2259878855803918,0.2252928320612554,0.22422847628794745,0.2111040320023605,0.008768636569916373,0.01390748520485936,0.39162591227201105,0.32902138777066514,2899,0.03206339747456852,0.051417326027020246,1.0823104293893782,0.08623434621294954,0.008768636569916373,0.007857767986001197,0.0009108685839151753,632,78,1893,127.85852516082348,9.49759194114178,12.374080062151862,-20.84484895560675,1.37526309591595,0.36555731642894873
