scope,market_key,group,line,selection,n_bets,n_matches,win_rate_pct,push_rate_pct,mean_odds,median_odds,mean_p_model,mean_p_market,mean_edge,calib_bias,market_bias,flat_roi_pct,kelly_roi_pct,total_pnl_units,pnl_share_pct,turnover_units,capital_share_pct,capital_efficiency,mean_stake_frac,max_stake_frac,standalone_dd_units,standalone_dd_pct_turnover,max_win_streak,max_loss_streak,payoff_autocorr
m00_baseline,OU2.5,OverUnder,2.5,ALL,322,322,45.03105590062112,0.0,2.244279204714366,2.1891525303509773,0.5026149534181236,0.44817406265813414,0.05444089075998944,-0.05230439441191237,0.002136496348077055,-0.663181194684326,9.427044772642281,326.4347232648623,20.161080594451168,3462.747140145032,10.471956899661068,1.9252448026312725,0.0045945976920069185,0.022316493109438326,-264.8338581493905,-7.648085390904354,5,8,-0.048663219268231556
m00_baseline,OU2.5,OverUnder,2.5,over_25,46,46,34.78260869565217,0.0,2.2379139576298965,2.208212057059943,0.496417299079703,0.44580849788593896,0.05060880119376406,-0.14859121212318127,-0.09798241092941723,-23.547996631294556,-7.787217241022274,-25.757435231029522,-1.5908164499332222,330.7655923009564,1.000293375831481,-1.5903498797149151,0.003090464174592553,0.010488799797017674,-56.83397109635078,-17.182552363136605,4,7,-0.1339543079058296
m00_baseline,OU2.5,OverUnder,2.5,under_25,276,276,46.73913043478261,0.0,2.245340079228444,2.181491137018517,0.5036478958078603,0.44856832345349995,0.05507957235436033,-0.03625659146003418,0.018822980894326158,3.1509547114173815,11.245026610655673,352.1921584958917,21.751897044384382,3131.9815478440755,9.471663523829585,2.2965234131954935,0.004845286611575978,0.022316493109438326,-216.57410187305422,-6.914922663645152,5,6,-0.08282660251813095
m00_baseline,OU3.5,OverUnder,3.5,ALL,210,210,57.61904761904761,0.0,2.101329305108089,1.5304109589041095,0.6230109277136702,0.5634587295514998,0.05955219816217037,-0.04682045152319403,0.01273174663897636,0.14079286032944108,-0.4977205420719572,-15.259873905538967,-0.9424718810354868,3065.952199202739,9.271979150382725,-0.10164732531744139,0.005849315289928901,0.026172783365075832,-222.2878264483684,-7.250205221926534,8,7,-0.09519664572250051
m00_baseline,OU3.5,OverUnder,3.5,over_35,47,47,23.404255319148938,0.0,4.084585002330212,3.936802973977695,0.27715116423718095,0.24717819793849025,0.029972966298690732,-0.04310861104569158,-0.01313564474700088,-3.923720057040219,5.477786144765647,12.950170309460026,0.799821246678619,236.41248429960504,0.714952968244621,1.118704701153098,0.0021056795170800286,0.00669106529406991,-70.17212250214246,-29.682071448144622,2,8,-0.058470737842813696
m00_baseline,OU3.5,OverUnder,3.5,under_35,163,163,67.48466257668711,0.0,1.5294703003875991,1.5,0.7227373625811241,0.6546561834521835,0.06808117912894056,-0.04789073681425293,0.020190442314687695,1.3127689776078102,-0.9969835046462595,-28.210044214999044,-1.7422931277141092,2829.5397149031337,8.557026182138104,-0.20360965253921545,0.006928768549584711,0.026172783365075832,-213.43941424948287,-7.5432556442060665,15,3,-0.10597910304164178
m00_baseline,BTTS,BTTS,0.0,ALL,139,139,43.16546762589928,0.0,2.196087902279196,2.22,0.4948523035145281,0.46140610368961177,0.033446199824916215,-0.0631976272555353,-0.029751427430618982,-7.981921606772199,-4.940885426047388,-62.78252868723219,-3.8775397669926077,1270.6736399159327,3.8427407639640054,-1.0090557768962547,0.0035938908417239186,0.011650401477472448,-142.59479513933837,-11.221984202707816,6,6,-0.015291082866595002
m00_baseline,BTTS,BTTS,0.0,btts_no,89,89,39.325842696629216,0.0,2.3550630098940046,2.3398932517670215,0.48205225528839896,0.42513010155940156,0.05692215372899728,-0.0887938283221068,-0.03187167459310941,-9.292249329093107,-1.674580488254873,-12.233274611365436,-0.7555447315991458,730.5277170710423,2.209244411318852,-0.3419923697569109,0.003304018642427413,0.011650401477472448,-112.26006225189545,-15.36698192670743,5,7,-0.06872765033534792
m00_baseline,BTTS,BTTS,0.0,btts_yes,50,50,50.0,0.0,1.9131122107248388,1.94,0.5176363893570378,0.525977387481386,-0.008340998124348128,-0.01763638935703782,-0.025977387481386005,-5.649538261040985,-9.358444068156484,-50.54925407586677,-3.1219950353934633,540.1459228448907,1.6334963526451542,-1.911234775846271,0.0041098633564716994,0.010079547544986968,-93.58664243251062,-17.32617770020364,4,3,-0.21344981085149026
m05_production_wealth,1X2,1X2,0.0,ALL,1078,595,32.467532467532465,0.0,3.813918781760355,3.636509649118546,0.370847205061298,0.3028402791770723,0.0680069258842256,-0.04617188038597331,0.02183504549825238,7.071303830832873,6.297857541695419,1519.601811556874,102.49270663197339,24128.86924634673,74.4355443484408,1.3769323181435205,0.009938523438208976,0.04144581291210316,-1201.6122909230721,-4.979977630344216,4,15,-0.1506338519353862
m05_production_wealth,1X2,1X2,0.0,away,173,173,23.121387283236995,0.0,6.052382659726594,4.934053363495226,0.23431927774757577,0.19010593486921204,0.044213342878363864,-0.003105404915205834,0.0411079379631579,21.051566953888823,21.240923672446947,355.07932207896584,23.949063835106756,1671.675523883001,5.156979231964463,4.644010138079182,0.004246038025351204,0.015271243487358001,-527.9885301147101,-31.584390784659448,3,13,0.010362140065417259
m05_production_wealth,1X2,1X2,0.0,draw,410,410,25.853658536585368,0.0,4.001160005610517,3.785040655809829,0.23302623681934606,0.2557910122721531,-0.022764775452807008,0.025510348546507605,0.0027455730937005485,1.5501801730625986,7.488396320080514,289.4774763479479,19.524410825423534,3865.6805005325295,11.92530115674021,1.6372258082881448,0.004082676324574701,0.0130190016383879,-569.8044966454498,-14.740082543473381,4,15,-0.0012439338887307737
m05_production_wealth,1X2,1X2,0.0,home,495,495,41.21212121212121,0.0,2.8764982713225233,2.537984562023013,0.5327177674945793,0.38121046300793443,0.15150730448664465,-0.12059655537336722,0.03091074911327768,6.758324395271529,4.706690642576241,875.0450131299602,59.01923197144311,18591.513221931196,57.35326395973612,1.0290474839039077,0.016778315949349275,0.04144581291210316,-1263.5185739247086,-6.796211576980286,6,9,0.014534870172569568
m05_production_wealth,OU0.5,OverUnder,0.5,ALL,94,94,61.702127659574465,0.0,7.9052978351673415,1.0938901075374132,0.6227134842427924,0.6086825084931309,0.014030975749661454,-0.005692207647047698,0.008338768102613803,-18.407507391261415,-0.3095477813491858,-3.6403654889290213,-0.24553202638505686,1176.0270007629297,3.627944976472809,-0.06767799070198967,0.005388385584535941,0.03557484225366808,-67.43343332244835,-5.7340038348355895,8,5,-0.0681798268269284
