model,model_run_id,portfolio_run_id,match_id,date,family,selection,odds,stake,pnl,payoff,p_model,p_market
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12477129,2024-08-03,O/U 2.5_under_25,under_25,2.552179576825943,0.00011080028208484087,-0.00011080028208484087,-1.0,0.4134454080137492,0.39182195840767015
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12477131,2024-08-03,1X2_away,away,3.0722201408870693,0.009850660493125284,0.020004482333396866,2.0307757380693277,0.4048976587143396,0.3254975080370579
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12477131,2024-08-03,1X2_draw,draw,4.126695948048459,0.0011660168810036663,-0.0011660168810036663,-1.0,0.23382860410584583,0.24232461334421948
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12477131,2024-08-03,O/U 2.5_under_25,under_25,2.7686777657794246,0.003612048243029767,-0.003612048243029767,-1.0,0.3886752682451955,0.3611832378472851
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12477132,2024-08-03,1X2_away,away,4.307789947823633,0.013741923969118771,-0.013741923969118771,-1.0,0.35676443556385623,0.23096760299088834
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12477132,2024-08-03,1X2_draw,draw,3.9633916526138275,0.0032975988329056447,0.009576635317999653,2.904123819561551,0.24652893313755395,0.25103749657970326
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12477132,2024-08-03,O/U 2.5_under_25,under_25,2.255421444455187,0.0009378505497110218,0.001153849737965276,1.2303130155660833,0.44485517621822906,0.4422823514328366
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12477132,2024-08-03,BTTS_btts_yes,btts_yes,1.74,0.002080016432048026,0.0015084279165212284,0.7252,0.5844619803287697,0.5714285714285714
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12477133,2024-08-03,1X2_away,away,2.67741700875978,0.0017411890971667906,0.002862286202913567,1.6438686685845845,0.37106550802445837,0.3734943031766333
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12477133,2024-08-03,1X2_home,home,2.8671416766361872,0.0043715370048218755,-0.0043715370048218755,-1.0,0.3811520141830079,0.3487794161512202
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12477134,2024-08-03,1X2_away,away,3.7968694104192666,0.006305656853093598,-0.006305656853093598,-1.0,0.324400414116047,0.2621657767386023
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12477134,2024-08-03,O/U 2.5_under_25,under_25,2.2420906723818654,0.0017004359678768827,0.0020698537415888554,1.217248858934228,0.4569183427521455,0.44359702074250335
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12477135,2024-08-03,1X2_away,away,3.4180258691789964,0.0029488989509375272,-0.0029488989509375272,-1.0,0.3000136411684498,0.2925665393633191
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12477135,2024-08-03,1X2_home,home,2.2653777293536703,0.0046668666219330385,-0.0046668666219330385,-1.0,0.4507927515616666,0.44142748780588914
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12477135,2024-08-03,O/U 2.5_under_25,under_25,2.337142857142857,0.008198436565167486,0.010743231274995473,1.3104,0.4765776744595121,0.42787286063569685
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12477135,2024-08-03,BTTS_btts_yes,btts_yes,1.74,0.002163920287987337,-0.002163920287987337,-1.0,0.5518566251937752,0.5735294117647058
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476632,2024-08-10,1X2_away,away,14.0,0.013648799640759273,-0.013648799640759273,-1.0,0.23268458216737095,0.07026259758694109
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476632,2024-08-10,1X2_draw,draw,6.6,0.009030690389899591,-0.009030690389899591,-1.0,0.2278988782361247,0.149041873669269
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476633,2024-08-10,1X2_away,away,3.7557421467495926,0.003862933052874872,0.01043234247540177,2.700627303814601,0.3022950338972876,0.26478650844563517
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476633,2024-08-10,O/U 2.5_under_25,under_25,2.28,0.011057536896799282,0.013870574283345016,1.2543999999999997,0.5224221019043052,0.43842364532019706
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476635,2024-08-10,1X2_away,away,3.8007022463551037,0.000501049277615616,-0.000501049277615616,-1.0,0.2616881885734321,0.26270335620261337
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476635,2024-08-10,1X2_home,home,2.18,0.002880407620954942,0.0033309033728722956,1.1564,0.4812258664135487,0.45800790644233835
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476636,2024-08-10,1X2_away,away,4.379479502000953,0.010483609098428381,-0.010483609098428381,-1.0,0.3252132560039469,0.2227936429224027
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476636,2024-08-10,1X2_draw,draw,4.059750780991914,0.004535916314530498,-0.004535916314530498,-1.0,0.2604816198237355,0.24033992355471284
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476794,2024-08-10,1X2_away,away,4.056988019573348,0.0038512470706636073,-0.0038512470706636073,-1.0,0.2887419103472504,0.24496433485025887
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476797,2024-08-10,1X2_away,away,3.224454979073816,0.007094367077445626,-0.007094367077445626,-1.0,0.3749317867712133,0.3101299309464191
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476797,2024-08-10,O/U 2.5_under_25,under_25,2.15,0.005722354963727694,0.006449094044121111,1.127,0.502485072344999,0.45843828715365237
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476798,2024-08-10,1X2_home,home,2.910181870662802,0.011381863046648883,-0.011381863046648883,-1.0,0.44269622983448104,0.3428428824951162
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476798,2024-08-10,1X2_draw,draw,3.767684685598983,0.0010009579808133316,0.0027149293529366357,2.7123309918870033,0.2377447800822462,0.2648138643174291
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476798,2024-08-10,O/U 2.5_over_25,over_25,1.78,0.00034224572761019413,0.00026161263418523237,0.7644,0.5805114581730093,0.5615763546798029
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476799,2024-08-10,1X2_away,away,3.0885593220338983,0.00012683464870763742,-0.00012683464870763742,-1.0,0.3293503406211431,0.32377555220194815
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476800,2024-08-10,1X2_away,away,2.8321376674892913,0.0015905378939003489,-0.0015905378939003489,-1.0,0.3657389212139357,0.35309018042421175
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476800,2024-08-10,1X2_home,home,2.594362346924865,0.0011735176944849986,0.0018335921770262198,1.5624750999863677,0.39151213270279994,0.3854511692190239
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476623,2024-08-17,1X2_away,away,5.060995194239675,0.005999195847303586,-0.005999195847303586,-1.0,0.25559825816905335,0.1974839279256179
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476623,2024-08-17,1X2_draw,draw,3.9064170692123628,0.001712223820232247,-0.001712223820232247,-1.0,0.2562660773009658,0.25585215107936365
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476629,2024-08-17,1X2_away,away,4.570148845656838,0.012156332549670485,-0.012156332549670485,-1.0,0.32170703654287947,0.21881125402520155
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476629,2024-08-17,1X2_draw,draw,3.787970940105405,0.006196365375408442,-0.006196365375408442,-1.0,0.28368177103454234,0.26399357751466107
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476631,2024-08-17,O/U 2.5_over_25,over_25,1.9623585164605661,0.020395627981665672,0.01923534816098304,0.9431113461313548,0.6364935527744491,0.5090861856949166
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476634,2024-08-17,1X2_away,away,5.353504132128758,0.013749905000241742,0.05866306287023169,4.2664340494861825,0.3144886955574864,0.18679354219576588
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476634,2024-08-17,1X2_draw,draw,3.9784325487363694,0.005028804128076747,-0.005028804128076747,-1.0,0.26223600442315065,0.2513552731508846
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476634,2024-08-17,O/U 2.5_under_25,under_25,2.0,0.002641117494674121,0.0025882951447806384,0.98,0.5262790848687566,0.5
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476790,2024-08-17,1X2_away,away,3.914204570788286,0.009069557115964869,-0.009069557115964869,-1.0,0.3340715453840541,0.25489345623156623
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476790,2024-08-17,1X2_draw,draw,3.95,0.0016363583340693096,-0.0016363583340693096,-1.0,0.25325325913715935,0.2525835775811697
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476790,2024-08-17,O/U 2.5_under_25,under_25,2.2555555555555555,0.005689528321682156,0.007000648514923133,1.2304444444444445,0.4844444486554672,0.4433497536945813
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476792,2024-08-17,1X2_away,away,2.8329495552517314,0.0016619805485621763,-0.0016619805485621763,-1.0,0.34803072195307555,0.3529889892130965
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476792,2024-08-17,1X2_home,home,2.7562132504692642,0.005163031077284104,0.008886035918700724,1.721088985459879,0.40018033143623527,0.3628166288765004
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476795,2024-08-17,1X2_away,away,2.834997837291151,0.012017748517062438,-0.012017748517062438,-1.0,0.45064168838892643,0.3527339551537376
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476795,2024-08-17,1X2_draw,draw,3.817201367811728,0.0011955640512733743,0.003300781786942803,2.7608573404554932,0.23137289541053696,0.2619720322937184
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476795,2024-08-17,O/U 2.5_over_25,over_25,1.764069264069264,0.00440316889084962,-0.00440316889084962,-1.0,0.6066989574772618,0.5668711656441718
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476796,2024-08-17,1X2_away,away,3.8169079807403183,0.002901100132140233,0.008008689472849561,2.760569821125512,0.29213245596290355,0.2616190164063841
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476621,2024-08-24,O/U 2.5_under_25,under_25,2.22,0.008367427061617682,0.010004095794870101,1.1956000000000002,0.5110775043414852,0.445
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476622,2024-08-24,1X2_home,home,2.932907058611918,0.007405883727378409,-0.007405883727378409,-1.0,0.39228116739179586,0.33962855207294057
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476622,2024-08-24,O/U 2.5_under_25,under_25,2.018351124824413,0.016711546589951706,-0.016711546589951706,-1.0,0.5944790111890423,0.4954539315288836
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476625,2024-08-24,1X2_home,home,3.420163044345575,0.01819538646012433,0.04315508585061117,2.3717597834586632,0.438366464581167,0.29238372177994904
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476625,2024-08-24,1X2_draw,draw,3.737834902257121,0.004015256303851717,-0.004015256303851717,-1.0,0.24689796924840052,0.2675345557387091
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476627,2024-08-24,1X2_away,away,6.880676410538224,0.007501384198841907,0.043230948842423504,5.76306288232746,0.21969473839623072,0.14452925604114084
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476627,2024-08-24,1X2_draw,draw,4.892757918850324,0.003456993768496533,-0.003456993768496533,-1.0,0.22211418078294115,0.20325122541697094
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476786,2024-08-24,1X2_home,home,2.537984562023013,0.016599115103356286,0.025018599116760895,1.5072248707825526,0.5129979967345616,0.3921679060895824
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476786,2024-08-24,1X2_draw,draw,3.7186417461765604,0.001648307220939164,-0.001648307220939164,-1.0,0.23177407745452336,0.26765581610533384
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476786,2024-08-24,O/U 2.5_over_25,over_25,1.8450000000000002,0.0002976290344443941,0.0002464666034234028,0.8281000000000002,0.5666605407319062,0.5382119044150653
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476787,2024-08-24,O/U 2.5_over_25,over_25,1.81,0.003196120397981922,-0.003196120397981922,-1.0,0.5632231890889896,0.5486284289276808
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476787,2024-08-24,BTTS_btts_no,btts_no,2.52,0.0026399521321881438,0.003932472696107459,1.4896,0.4109081127552465,0.38983050847457623
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476788,2024-08-24,1X2_away,away,3.126252549427679,0.003862446151852039,-0.003862446151852039,-1.0,0.35557260727328766,0.3171150028026314
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476788,2024-08-24,O/U 2.5_under_25,under_25,2.12,0.0006152571137211946,0.0006753062080203832,1.0976000000000001,0.4768674426313011,0.4493506493506493
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476791,2024-08-24,1X2_away,away,3.8516238953268234,0.004510273268344023,-0.004510273268344023,-1.0,0.30277566066349765,0.2590429522615099
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476791,2024-08-24,1X2_draw,draw,3.9768453960222945,0.0004129633961351774,0.0012047416208205192,2.9173084881018485,0.24497067667668862,0.25088629943834106
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476617,2024-08-31,1X2_home,home,2.9066702647028535,0.004628160154723264,-0.004628160154723264,-1.0,0.38356938119968575,0.34137297735702243
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476617,2024-08-31,O/U 2.5_under_25,under_25,1.9299999999999997,0.0033379589949429403,0.003042215827990995,0.9113999999999997,0.5376182681813093,0.5135500141211998
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476619,2024-08-31,1X2_away,away,3.3151363990106195,0.0016522584669426484,-0.0016522584669426484,-1.0,0.31181310403765855,0.2994299611311696
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476619,2024-08-31,1X2_home,home,2.387105656538203,0.001304342305574089,0.0017730753783214222,1.359363543407439,0.41836059410215526,0.4158388047807758
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476619,2024-08-31,O/U 2.5_under_25,under_25,1.9349999999999998,0.006054814369995449,-0.006054814369995449,-1.0,0.5546805156635466,0.5119798234552333
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476620,2024-08-31,1X2_home,home,6.1945416395054576,0.008124835455214129,-0.008124835455214129,-1.0,0.24240775590088048,0.16007657161022262
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476620,2024-08-31,1X2_draw,draw,4.6000000000000005,0.003105765063874305,-0.003105765063874305,-1.0,0.22863802289621404,0.21556543224973937
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476626,2024-08-31,1X2_away,away,3.7,0.001224609505205045,-0.001224609505205045,-1.0,0.2853415363417621,0.26255339529171834
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476779,2024-08-31,1X2_home,home,2.5371131801353757,0.005746142156037802,0.008655821426117665,1.5063709165326682,0.44199329270529014,0.39414875450950193
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476781,2024-08-31,1X2_home,home,2.681771143535579,0.005969166128543896,0.00983799591903601,1.6481357206648672,0.423891314094151,0.37288789627351476
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476782,2024-08-31,O/U 2.5_under_25,under_25,2.418549632918444,0.003866842240343494,0.0053756014877809405,1.390178640260075,0.4567143680415537,0.41115976065860554
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476782,2024-08-31,BTTS_btts_no,btts_no,2.56,0.002296872485996915,0.003511458656592084,1.5288,0.42916934092751413,0.3904761904761904
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476784,2024-08-31,1X2_away,away,3.556402734466962,0.0019703221241819204,-0.0019703221241819204,-1.0,0.3028222353334959,0.2811830027877541
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476785,2024-08-31,1X2_away,away,4.263422389621486,0.00735990545561143,-0.00735990545561143,-1.0,0.30004865015673304,0.23181113695867017
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476785,2024-08-31,1X2_draw,draw,3.6750000000000003,0.002689194998890763,-0.002689194998890763,-1.0,0.2750622658612541,0.2689275623056345
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476611,2024-09-14,1X2_home,home,4.131452403459997,0.012342644547264718,0.03787739585393284,3.0688233553907973,0.34963144542813546,0.23973211893368873
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476611,2024-09-14,1X2_draw,draw,3.7397234051705595,0.003777882806866638,-0.003777882806866638,-1.0,0.2822348560119962,0.26484360784162714
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476611,2024-09-14,O/U 2.5_under_25,under_25,1.9273312388682489,0.011048359358957005,-0.011048359358957005,-1.0,0.5936747714480123,0.517845501486655
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476614,2024-09-14,1X2_away,away,5.633862032354386,0.007044532040749022,-0.007044532040749022,-1.0,0.2511756271636208,0.17690251210752853
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476614,2024-09-14,1X2_draw,draw,3.7108211563860003,0.0016511517043911528,-0.0016511517043911528,-1.0,0.2640903136419876,0.26857784419914144
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476615,2024-09-14,1X2_away,away,3.85,0.009471066026774635,-0.009471066026774635,-1.0,0.34795712768456843,0.2588295110413606
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476615,2024-09-14,1X2_draw,draw,3.7982516227386864,0.0029937322001081486,-0.0029937322001081486,-1.0,0.25132327830167617,0.26235587225017176
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476615,2024-09-14,O/U 2.5_over_25,over_25,2.099909470593473,0.006889193811400886,0.007425939727555502,1.0779112811816034,0.5295190255895846,0.4710434869741371
m05_joint_production_wealth,ed541a7c-01e2-447e-a771-783517728d47,4e3f02a8-d145-4c7f-9060-9c49d4a4bf6a,12476616,2024-09-14,1X2_away,away,11.443491541353382,0.012232956100866796,-0.012232956100866796,-1.0,0.22488429876429541,0.08738591682322626
