scope,window,model,container,trust,book_kelly_roi_pct,book_turnover_units,anchor_book_roi_pct,market_key,direction,n_bets,n_matches,win_rate_pct,push_rate_pct,mean_odds,mean_p_model,mean_p_market,mean_edge,calib_bias,flat_roi_pct,kelly_roi_pct,total_pnl_units,turnover_units,capital_share_pct,capital_efficiency,capital_efficiency_anchored,mean_stake_frac,max_stake_frac,standalone_dd_units,standalone_dd_pct_turnover,max_win_streak,max_loss_streak
m12_11dir,full,m12,inv_anch,flat_1.00,7.3277650389341344,5699.601726937897,20.355134600091304,OU2.5,over_25,38,38,50.0,0.0,2.1102521761689514,0.49612347965974246,0.4752678386331598,0.02085564102658256,0.0038765203402575388,7.096565355615097,14.31744914330497,16.454849809267827,114.92864157972117,2.016432850676856,1.9538630219764148,0.7033826808121794,0.002328244855620805,0.009993874585054945,-25.975594552795908,-22.601497934505502,9,6
m12_11dir,selection,m12,inv_anch,flat_1.00,20.355134600091304,2047.4628607316615,20.355134600091304,OU2.5,over_25,23,23,43.47826086956522,0.0,2.0743396882753067,0.5015699154466381,0.48296913055324986,0.01860078489338809,-0.06678730675098593,-8.531373020022324,34.79460328145887,26.36092632245282,75.76153723959791,3.7002642974693325,1.7093772144008714,1.7093772144008714,0.002758959668457073,0.009993874585054945,-14.70145680144186,-19.40490826492618,6,6
m12_11dir,evaluation,m12,inv_anch,flat_1.00,0.024358370500730406,3652.1388662062373,20.355134600091304,OU2.5,over_25,15,15,60.0,0.0,2.1653179909392084,0.487772278119836,0.4634591910223552,0.024313087097480764,0.112227721880164,31.05940419825915,-25.291827619324657,-9.906076513184994,39.16710434012323,1.072442910168122,-1038.3218211811936,-1.2425281441868337,0.0016678154759385282,0.003857108885458122,-25.97559455279591,-66.31992584191681,8,6
