match_id,date,family,selection,odds,stake,pnl,payoff,p_model,p_market,model,container,trust,group,line,market_key,direction,bank_open,abs_stake,abs_pnl,won,pushed,edge,window
12477134,2024-08-03,1X2_draw,draw,4.284509384651936,0.006249104574655896,0.02011473776870606,3.218819196958897,0.2515217777163267,0.2333989519505365,m12,raw,flat_1.00,1X2,0.0,1X2,draw,1000.0,6.249104574655896,20.11473776870606,true,false,0.018122825765790218,selection
12477135,2024-08-03,O/U 2.5_under_25,under_25,2.12,0.0005010055287442952,0.0005499036683497385,1.0976000000000001,0.4800154802434409,0.4713216957605984,m12,raw,flat_1.00,OverUnder,2.5,OU2.5,under_25,1000.0,0.5010055287442952,0.5499036683497386,true,false,0.00869378448284247,selection
12476632,2024-08-10,1X2_away,away,15.5,0.01724430709712956,-0.01724430709712956,-1.0,0.26774668331998136,0.06399344948942234,m12,raw,flat_1.00,1X2,0.0,1X2,away,1022.9072794017258,17.63932725789267,-17.63932725789267,false,false,0.20375323383055902,selection
12476632,2024-08-10,1X2_draw,draw,6.4,0.007621679484269191,-0.007621679484269191,-1.0,0.23624676965235317,0.15498413548219475,m12,raw,flat_1.00,1X2,0.0,1X2,draw,1022.9072794017258,7.796271425725746,-7.796271425725746,false,false,0.08126263417015842,selection
12476632,2024-08-10,O/U 1.5_under_15,under_15,5.4,0.0016678945557600077,-0.0016678945557600077,-1.0,0.21271535770470265,0.18305597579425112,m12,raw,flat_1.00,OverUnder,1.5,OU1.5,under_15,1022.9072794017258,1.7061014823614196,-1.7061014823614196,false,false,0.029659381910451532,selection
12476632,2024-08-10,O/U 2.5_under_25,under_25,2.5393939393939395,0.006827373618575636,0.010299817219005136,1.5086060606060607,0.4411786380624367,0.39379474940334125,m12,raw,flat_1.00,OverUnder,2.5,OU2.5,under_25,1022.9072794017258,6.98377017363632,10.535758009827592,true,false,0.04738388865909543,selection
12476632,2024-08-10,BTTS_btts_yes,btts_yes,2.2,0.01536112651600628,-0.01536112651600628,-1.0,0.5703131009223067,0.45409429280397023,m12,raw,flat_1.00,BTTS,0.0,BTTS,btts_yes,1022.9072794017258,15.713008133033695,-15.713008133033695,false,false,0.11621880811833646,selection
12476633,2024-08-10,1X2_away,away,4.047778605112931,0.010283971595184158,0.030716403231323554,2.9868230330106726,0.3382367073211565,0.24704908483306254,m12,raw,flat_1.00,1X2,0.0,1X2,away,1022.9072794017258,10.519549405874454,31.420032462359554,true,false,0.09118762248809398,selection
12476633,2024-08-10,1X2_draw,draw,3.8996891439502632,0.0035287938009118582,-0.0035287938009118582,-1.0,0.25944711764530676,0.2564306956495079,m12,raw,flat_1.00,1X2,0.0,1X2,draw,1022.9072794017258,3.609628866460424,-3.609628866460424,false,false,0.003016421995798879,selection
12476635,2024-08-10,1X2_away,away,3.8,0.0019991419017379632,-0.0019991419017379632,-1.0,0.28751534965972797,0.26008344923504867,m12,raw,flat_1.00,1X2,0.0,1X2,away,1022.9072794017258,2.044936803844772,-2.044936803844772,false,false,0.0274319004246793,selection
12476635,2024-08-10,O/U 2.5_over_25,over_25,2.26,0.0030723248870769613,0.003793706770562631,1.2347999999999997,0.4710152605368373,0.4419753086419754,m12,raw,flat_1.00,OverUnder,2.5,OU2.5,over_25,1022.9072794017258,3.142703491678109,3.880610271524128,true,false,0.029039951894861915,selection
12476636,2024-08-10,1X2_away,away,5.6,0.018538718551017592,-0.018538718551017592,-1.0,0.3557246757144611,0.17689803236917848,m12,raw,flat_1.00,1X2,0.0,1X2,away,1022.9072794017258,18.96339015661571,-18.96339015661571,false,false,0.17882664334528262,selection
12476636,2024-08-10,1X2_draw,draw,4.6,0.00895440118674757,-0.00895440118674757,-1.0,0.25902741961779385,0.21535412636247817,m12,raw,flat_1.00,1X2,0.0,1X2,draw,1022.9072794017258,9.15952215660754,-9.15952215660754,false,false,0.04367329325531569,selection
12476636,2024-08-10,O/U 3.5_under_35,under_35,1.4806451612903226,0.007434545598380065,0.003501910800888572,0.4710322580645162,0.7197525835432068,0.6753812636165577,m12,raw,flat_1.00,OverUnder,3.5,OU3.5,under_35,1022.9072794017258,7.604850811627028,3.582130050044448,true,false,0.04437131992664911,selection
12476794,2024-08-10,1X2_away,away,3.65,0.0020058784640867955,-0.0020058784640867955,-1.0,0.2965729134527446,0.272498122026542,m12,raw,flat_1.00,1X2,0.0,1X2,away,1022.9072794017258,2.0518276825095363,-2.0518276825095363,false,false,0.024074791426202613,selection
12476798,2024-08-10,1X2_home,home,3.0,0.014316709453875571,-0.014316709453875571,-1.0,0.4430152182891552,0.3333333333333333,m12,raw,flat_1.00,1X2,0.0,1X2,home,1022.9072794017258,14.644666317448827,-14.644666317448827,false,false,0.10968188495582187,selection
12476798,2024-08-10,1X2_draw,draw,4.0,0.0037725642005883835,0.011091338749729847,2.94,0.24331425635370324,0.25,m12,raw,flat_1.00,1X2,0.0,1X2,draw,1022.9072794017258,3.8589833827922098,11.345411145409097,true,false,-0.00668574364629676,selection
12476800,2024-08-10,1X2_away,away,2.837580128205128,0.006354273767845179,-0.006354273767845179,-1.0,0.40671450742467385,0.35241295569423664,m12,raw,flat_1.00,1X2,0.0,1X2,away,1022.9072794017258,6.499832892440264,-6.499832892440264,false,false,0.054301551730437214,selection
12476800,2024-08-10,1X2_draw,draw,3.896676936619718,0.0005881055400165573,-0.0005881055400165573,-1.0,0.24485915958852186,0.25662892158246975,m12,raw,flat_1.00,1X2,0.0,1X2,draw,1022.9072794017258,0.6015774379394194,-0.6015774379394194,false,false,-0.011769761993947886,selection
12476631,2024-08-17,1X2_home,home,6.6,0.01602260706760288,-0.01602260706760288,-1.0,0.31940390102144667,0.15130978756679267,m12,raw,flat_1.00,1X2,0.0,1X2,home,983.2411307280106,15.754086290360469,-15.754086290360469,false,false,0.168094113454654,selection
12476631,2024-08-17,1X2_draw,draw,4.3,0.00641695723974932,0.0207524397133493,3.234,0.23642444974345891,0.23224292975368177,m12,raw,flat_1.00,1X2,0.0,1X2,draw,983.2411307280106,6.309416292244416,20.404652289118438,true,false,0.004181519989777144,selection
12476631,2024-08-17,O/U 2.5_over_25,over_25,1.92,0.01039900668326265,0.009375744425629605,0.9016,0.5902737271855137,0.5175879396984925,m12,raw,flat_1.00,OverUnder,2.5,OU2.5,over_25,983.2411307280106,10.224731089699308,9.218617550472894,true,false,0.07268578748702126,selection
12476634,2024-08-17,1X2_away,away,6.559273964832671,0.014745362955767663,0.08033404213436714,5.448088485536017,0.3025983227670185,0.15245589761328263,m12,raw,flat_1.00,1X2,0.0,1X2,away,983.2411307280106,14.498247345623918,78.9877344241468,true,false,0.15014242515373585,selection
12476634,2024-08-17,1X2_draw,draw,4.273466371027347,0.006303494835387126,-0.006303494835387126,-1.0,0.25446216790319826,0.23400207540643378,m12,raw,flat_1.00,1X2,0.0,1X2,draw,983.2411307280106,6.197855389484213,-6.197855389484213,false,false,0.020460092496764476,selection
12476634,2024-08-17,O/U 3.5_under_35,under_35,1.4268656716417911,0.000676499547116887,0.0002829989448745091,0.4183283582089553,0.7145970692612633,0.7008368200836821,m12,raw,flat_1.00,OverUnder,3.5,OU3.5,under_35,983.2411307280106,0.665162179644195,0.2782562025532463,true,false,0.01376024917758123,selection
12476790,2024-08-17,1X2_away,away,3.999745352686529,0.014988117306895584,-0.014988117306895584,-1.0,0.3830104733389739,0.25001591647036353,m12,raw,flat_1.00,1X2,0.0,1X2,away,983.2411307280106,14.736933408316078,-14.736933408316078,false,false,0.1329945568686104,selection
12476790,2024-08-17,1X2_draw,draw,3.8497549019607846,0.004437291307544001,-0.004437291307544001,-1.0,0.2548692615482657,0.2597567963328452,m12,raw,flat_1.00,1X2,0.0,1X2,draw,983.2411307280106,4.362927322599136,-4.362927322599136,false,false,-0.004887534784579484,selection
12476792,2024-08-17,1X2_home,home,2.7778250734772474,0.011253343333108118,0.01960634641928668,1.7422685720077025,0.45649845107707604,0.359993870581711,m12,raw,flat_1.00,1X2,0.0,1X2,home,983.2411307280106,11.064750023315746,19.277766222744514,true,false,0.09650458049536503,selection
12476793,2024-08-17,1X2_away,away,3.7821428571428566,0.0025901386821988713,-0.0025901386821988713,-1.0,0.27251115949174437,0.26440037771482533,m12,raw,flat_1.00,1X2,0.0,1X2,away,983.2411307280106,2.5467308866275773,-2.5467308866275773,false,false,0.00811078177691904,selection
12476793,2024-08-17,1X2_home,home,2.229473684210526,0.005854364196623108,-0.005854364196623108,-1.0,0.47954274192260016,0.4485363550519358,m12,raw,flat_1.00,1X2,0.0,1X2,home,983.2411307280106,5.756251672381286,-5.756251672381286,false,false,0.03100638687066437,selection
12476795,2024-08-17,1X2_away,away,2.67977207977208,0.005142522037076729,-0.005142522037076729,-1.0,0.418763318915725,0.37316606421433124,m12,raw,flat_1.00,1X2,0.0,1X2,away,983.2411307280106,5.056339182529036,-5.056339182529036,false,false,0.04559725470139375,selection
12476795,2024-08-17,O/U 3.5_under_35,under_35,1.54,0.0011305423066966542,0.0005982829887038694,0.5292,0.6577244697609868,0.6467889908256881,m12,raw,flat_1.00,OverUnder,3.5,OU3.5,under_35,983.2411307280106,1.1115956959722717,0.5882564423085261,true,false,0.01093547893529867,selection
12476796,2024-08-17,1X2_away,away,3.7,0.0027201249195243373,0.007197450537061396,2.646,0.29763018213942183,0.26833668016745515,m12,raw,flat_1.00,1X2,0.0,1X2,away,983.2411307280106,2.6745387015945483,7.076829404419175,true,false,0.029293501971966673,selection
12476796,2024-08-17,1X2_home,home,2.16,0.00021881733328563737,-0.00021881733328563737,-1.0,0.45021556459165213,0.4596507947312889,m12,raw,flat_1.00,1X2,0.0,1X2,home,983.2411307280106,0.21515020220265804,-0.21515020220265804,false,false,-0.009435230139636763,selection
12476796,2024-08-17,O/U 2.5_under_25,under_25,2.12,0.0024072124345763885,-0.0024072124345763885,-1.0,0.4902312027944856,0.4713216957605984,m12,raw,flat_1.00,OverUnder,2.5,OU2.5,under_25,983.2411307280106,2.3668702760754154,-2.3668702760754154,false,false,0.01890950703388722,selection
12476621,2024-08-24,1X2_home,home,2.48,0.001449143700918845,-0.001449143700918845,-1.0,0.4159820084006253,0.4015307288096871,m12,raw,flat_1.00,1X2,0.0,1X2,home,1062.0800986331983,1.539106684805565,-1.539106684805565,false,false,0.014451279590938226,selection
12476621,2024-08-24,O/U 1.5_under_15,under_15,4.3,0.0017675839393169496,-0.0017675839393169496,-1.0,0.2607679074836954,0.23214285714285715,m12,raw,flat_1.00,OverUnder,1.5,OU1.5,under_15,1062.0800986331983,1.877315724612203,-1.877315724612203,false,false,0.028625050340838232,selection
12476621,2024-08-24,O/U 2.5_under_25,under_25,2.099476439790576,0.001643676524703203,0.0017710399412770637,1.0774869109947645,0.50803082140661,0.4763092269326683,m12,raw,flat_1.00,OverUnder,2.5,OU2.5,under_25,1062.0800986331983,1.7457161254778504,1.8809862755148776,true,false,0.03172159447394174,selection
12476621,2024-08-24,O/U 3.5_under_35,under_35,1.43,0.0027258513214967555,0.0011486737468787327,0.42139999999999994,0.7253934160710203,0.6877729257641921,m12,raw,flat_1.00,OverUnder,3.5,OU3.5,under_35,1062.0800986331983,2.895072440394708,1.21998352638233,true,false,0.037620490306828125,selection
12476622,2024-08-24,1X2_home,home,2.96,0.0035104526289599387,-0.0035104526289599387,-1.0,0.37053477137910684,0.3367560041768186,m12,raw,flat_1.00,1X2,0.0,1X2,home,1062.0800986331983,3.7283818744129418,-3.7283818744129418,false,false,0.03377876720228823,selection
12476625,2024-08-24,1X2_home,home,3.5,0.018468945144823005,0.045248915604816364,2.45,0.43393030596012466,0.28139656070870245,m12,raw,flat_1.00,1X2,0.0,1X2,home,1062.0800986331983,19.615499081064748,48.05797274860863,true,false,0.15253374525142221,selection
12476625,2024-08-24,1X2_draw,draw,3.75,0.0045033646000180155,-0.0045033646000180155,-1.0,0.2497297947704187,0.26263678999478896,m12,raw,flat_1.00,1X2,0.0,1X2,draw,1062.0800986331983,4.7829339185683875,-4.7829339185683875,false,false,-0.012906995224370249,selection
12476627,2024-08-24,O/U 2.5_under_25,under_25,2.38,0.0006640084055844138,-0.0006640084055844138,-1.0,0.44348348091608086,0.41951219512195126,m12,raw,flat_1.00,OverUnder,2.5,OU2.5,under_25,1062.0800986331983,0.705230112896367,-0.705230112896367,false,false,0.023971285794129604,selection
12476627,2024-08-24,O/U 3.5_under_35,under_35,1.57,0.004739249752103789,0.002647344911525177,0.5586000000000001,0.6652255440243289,0.6357308584686774,m12,raw,flat_1.00,OverUnder,3.5,OU3.5,under_35,1062.0800986331983,5.033462844161753,2.811692344748756,true,false,0.02949468555565149,selection
12476786,2024-08-24,1X2_home,home,2.593243243243243,0.021149679024977757,0.03302265153924297,1.5613783783783781,0.5349020952157865,0.38561750911933296,m12,raw,flat_1.00,1X2,0.0,1X2,home,1062.0800986331983,22.462653184908863,35.07270100392891,true,false,0.1492845860964535,selection
12476786,2024-08-24,1X2_draw,draw,3.6622137404580153,0.002685407626471658,-0.002685407626471658,-1.0,0.22927929852913045,0.27305888483585194,m12,raw,flat_1.00,1X2,0.0,1X2,draw,1062.0800986331983,2.8521179967933614,-2.8521179967933614,false,false,-0.04377958630672149,selection
12476788,2024-08-24,1X2_away,away,3.2208093763821317,0.006944304109451906,-0.006944304109451906,-1.0,0.3695948949404666,0.3104809639877785,m12,raw,flat_1.00,1X2,0.0,1X2,away,1062.0800986331983,7.3754071935056045,-7.3754071935056045,false,false,0.059113930952688076,selection
12476788,2024-08-24,1X2_draw,draw,3.765869424692954,0.0008519988779570863,0.002309387293485925,2.710552036199095,0.254263816760294,0.2655429297263895,m12,raw,flat_1.00,1X2,0.0,1X2,draw,1062.0800986331983,0.9048910523360365,2.452754284447786,true,false,-0.011279112966095461,selection
12476791,2024-08-24,1X2_away,away,3.95,0.005197720204076492,-0.005197720204076492,-1.0,0.3008331090714783,0.25281602002503123,m12,raw,flat_1.00,1X2,0.0,1X2,away,1062.0800986331983,5.520395187013328,-5.520395187013328,false,false,0.04801708904644708,selection
12476791,2024-08-24,1X2_draw,draw,3.95,0.0010468087756273115,0.0030263241703385574,2.891,0.2501957628113261,0.25281602002503123,m12,raw,flat_1.00,1X2,0.0,1X2,draw,1062.0800986331983,1.1117947676683526,3.214198673329207,true,false,-0.002620257213705124,selection
12476617,2024-08-31,1X2_home,home,3.1,0.008244607642289672,-0.008244607642289672,-1.0,0.3872270492454411,0.3217856889582299,m12,raw,flat_1.00,1X2,0.0,1X2,home,1128.4094987975514,9.30329357741855,-9.30329357741855,false,false,0.0654413602872112,selection
12476617,2024-08-31,1X2_draw,draw,3.75,0.002493460113479914,0.006719875005828368,2.695,0.26538649946827325,0.2660095028721367,m12,raw,flat_1.00,1X2,0.0,1X2,draw,1128.4094987975514,2.8136440769235556,7.582770787308982,true,false,-0.0006230034038634535,selection
12476619,2024-08-31,O/U 1.5_under_15,under_15,3.9850746268656714,0.0016839927277357246,-0.0016839927277357246,-1.0,0.2729323689934749,0.250936329588015,m12,raw,flat_1.00,OverUnder,1.5,OU1.5,under_15,1128.4094987975514,1.9002333898829904,-1.9002333898829904,false,false,0.02199603940545991,selection
12476619,2024-08-31,O/U 2.5_under_25,under_25,1.9851485148514851,0.0003300710911326209,-0.0003300710911326209,-1.0,0.5237346613563008,0.5037406483790523,m12,raw,flat_1.00,OverUnder,2.5,OU2.5,under_25,1128.4094987975514,0.37245535451252165,-0.37245535451252165,false,false,0.019994012977248454,selection
12476619,2024-08-31,O/U 3.5_under_35,under_35,1.38,0.0009779464343446765,-0.0009779464343446765,-1.0,0.7389800679688602,0.7200811359026369,m12,raw,flat_1.00,OverUnder,3.5,OU3.5,under_35,1128.4094987975514,1.1035240458297289,-1.1035240458297289,false,false,0.018898932066223284,selection
12476620,2024-08-31,1X2_home,home,6.6,0.015520795361178704,-0.015520795361178704,-1.0,0.3080710803529298,0.14991406200267365,m12,raw,flat_1.00,1X2,0.0,1X2,home,1128.4094987975514,17.513812914447023,-17.513812914447023,false,false,0.15815701835025614,selection
12476620,2024-08-31,1X2_draw,draw,4.5,0.0066720366346250315,-0.0066720366346250315,-1.0,0.24688267056848479,0.21987395760392134,m12,raw,flat_1.00,1X2,0.0,1X2,draw,1128.4094987975514,7.528789514836133,-7.528789514836133,false,false,0.027008712964563447,selection
12476626,2024-08-31,1X2_away,away,3.6,0.0024342201457033122,-0.0024342201457033122,-1.0,0.3050802733446654,0.2721617418351478,m12,raw,flat_1.00,1X2,0.0,1X2,away,1128.4094987975514,2.746797134575977,-2.746797134575977,false,false,0.03291853150951762,selection
12476626,2024-08-31,BTTS_btts_no,btts_no,2.26,0.0021059868470590963,0.0026004725587485712,1.2347999999999997,0.4640901911608067,0.4419753086419754,m12,raw,flat_1.00,BTTS,0.0,BTTS,btts_no,1128.4094987975514,2.37641556256419,2.934397936654261,true,false,0.022114882518831314,selection
12476781,2024-08-31,1X2_home,home,2.76,0.008526289950169134,0.014706144906051719,1.7247999999999997,0.4338741727257613,0.3612497287914949,m12,raw,flat_1.00,1X2,0.0,1X2,home,1128.4094987975514,9.621146569272952,16.594553602681984,true,false,0.07262444393426637,selection
12476781,2024-08-31,1X2_draw,draw,3.7,0.00038310548473075154,-0.00038310548473075154,-1.0,0.24805942610358606,0.26947277066608805,m12,raw,flat_1.00,1X2,0.0,1X2,draw,1128.4094987975514,0.4322998680116203,-0.4322998680116203,false,false,-0.02141334456250199,selection
12476782,2024-08-31,1X2_home,home,2.76,0.0017348619693996518,-0.0017348619693996518,-1.0,0.380970771748543,0.35453505762294363,m12,raw,flat_1.00,1X2,0.0,1X2,home,1128.4094987975514,1.9576347253731938,-1.9576347253731938,false,false,0.026435714125599363,selection
12476784,2024-08-31,1X2_away,away,3.55,0.0020135803744596656,-0.0020135803744596656,-1.0,0.3011358977012921,0.2801799382301598,m12,raw,flat_1.00,1X2,0.0,1X2,away,1128.4094987975514,2.272143221132617,-2.272143221132617,false,false,0.020955959471132324,selection
12476784,2024-08-31,1X2_home,home,2.14,0.00014288468808193157,-0.00014288468808193157,-1.0,0.4536615760231324,0.4647844769705921,m12,raw,flat_1.00,1X2,0.0,1X2,home,1128.4094987975514,0.16123243926437686,-0.16123243926437686,false,false,-0.011122900947459713,selection
12476784,2024-08-31,O/U 2.5_under_25,under_25,2.46,0.00527595898818064,-0.00527595898818064,-1.0,0.4569500105663745,0.4057971014492754,m12,raw,flat_1.00,OverUnder,2.5,OU2.5,under_25,1128.4094987975514,5.953442237529352,-5.953442237529352,false,false,0.05115290911709913,selection
12476784,2024-08-31,O/U 3.5_under_35,under_35,1.57,0.0026520968270712622,-0.0026520968270712622,-1.0,0.6783203801600065,0.6357308584686774,m12,raw,flat_1.00,OverUnder,3.5,OU3.5,under_35,1128.4094987975514,2.992651251398059,-2.992651251398059,false,false,0.042589521691329124,selection
12476785,2024-08-31,1X2_away,away,4.4,0.007334322441003173,-0.007334322441003173,-1.0,0.2987468850112872,0.2224275042172062,m12,raw,flat_1.00,1X2,0.0,1X2,away,1128.4094987975514,8.276119109672024,-8.276119109672024,false,false,0.07631938079408102,selection
12476785,2024-08-31,O/U 2.5_under_25,under_25,2.14,0.010299535898197616,0.011506641505466379,1.1172000000000002,0.5358373240830592,0.46633416458852867,m12,raw,flat_1.00,OverUnder,2.5,OU2.5,under_25,1128.4094987975514,11.622094140732559,12.984203574026418,true,false,0.06950315949453051,selection
12476611,2024-09-14,1X2_home,home,4.7,0.01615185846283671,0.05856663878624591,3.626,0.36083779319932896,0.2101644158222972,m12,raw,flat_1.00,1X2,0.0,1X2,home,1105.9909959143388,17.863810027180214,64.77417515855547,true,false,0.15067337737703176,selection
12476611,2024-09-14,1X2_draw,draw,3.95,0.00635350782190188,-0.00635350782190188,-1.0,0.2742769674059924,0.2500690517379232,m12,raw,flat_1.00,1X2,0.0,1X2,draw,1105.9909959143388,7.026922443494802,-7.026922443494802,false,false,0.02420791566806918,selection
12476611,2024-09-14,O/U 2.5_under_25,under_25,1.95,0.006038630563418257,-0.006038630563418257,-1.0,0.5629577143899112,0.5012787723785167,m12,raw,flat_1.00,OverUnder,2.5,OU2.5,under_25,1105.9909959143388,6.678671030793723,-6.678671030793723,false,false,0.061678942011394455,selection
12476614,2024-09-14,1X2_away,away,5.784742755765819,0.010505534883734667,-0.010505534883734667,-1.0,0.2796420775618496,0.17286853404211816,m12,raw,flat_1.00,1X2,0.0,1X2,away,1105.9909959143388,11.619026988674532,-11.619026988674532,false,false,0.10677354351973145,selection
12476614,2024-09-14,1X2_draw,draw,3.790003874467261,0.0038065436412719864,-0.0038065436412719864,-1.0,0.2677840906860567,0.26385197301165403,m12,raw,flat_1.00,1X2,0.0,1X2,draw,1105.9909959143388,4.2100029928017975,-4.2100029928017975,false,false,0.003932117674402658,selection
12476614,2024-09-14,O/U 2.5_under_25,under_25,1.8198198198198197,0.00021527925554695382,-0.00021527925554695382,-1.0,0.5592804490485519,0.5495049504950495,m12,raw,flat_1.00,OverUnder,2.5,OU2.5,under_25,1105.9909959143388,0.2380969182420729,-0.2380969182420729,false,false,0.009775498553502349,selection
12476615,2024-09-14,1X2_away,away,4.5,0.012940243997492919,-0.012940243997492919,-1.0,0.3463949722858213,0.21769337656322368,m12,raw,flat_1.00,1X2,0.0,1X2,away,1105.9909959143388,14.311793346161737,-14.311793346161737,false,false,0.1287015957225976,selection
12476615,2024-09-14,1X2_draw,draw,3.75,0.0034136532912389704,-0.0034136532912389704,-1.0,0.2567506133411425,0.26123205187586845,m12,raw,flat_1.00,1X2,0.0,1X2,draw,1105.9909959143388,3.775469803283649,-3.775469803283649,false,false,-0.0044814385347259345,selection
12476615,2024-09-14,O/U 1.5_over_15,over_15,1.4,0.008435176672344748,0.0033065892555591407,0.3919999999999999,0.7503084314890859,0.7142857142857143,m12,raw,flat_1.00,OverUnder,1.5,OU1.5,over_15,1105.9909959143388,9.329229448559966,3.657057943835506,true,false,0.03602271720337158,selection
12476616,2024-09-14,1X2_away,away,11.0,0.015935116812172967,-0.015935116812172967,-1.0,0.27040261912944275,0.09005755558063425,m12,raw,flat_1.00,1X2,0.0,1X2,away,1105.9909959143388,17.624095713106502,-17.624095713106502,false,false,0.1803450635488085,selection
12476616,2024-09-14,1X2_draw,draw,6.0,0.00863552586629817,0.04231407674486104,4.9,0.22542285876758966,0.1651055185644961,m12,raw,flat_1.00,1X2,0.0,1X2,draw,1105.9909959143388,9.550813853111146,46.798987880244624,true,false,0.06031734020309357,selection
12476616,2024-09-14,O/U 2.5_over_25,over_25,1.61,0.0022925151053834344,-0.0022925151053834344,-1.0,0.6126061842970425,0.6139088729016787,m12,raw,flat_1.00,OverUnder,2.5,OU2.5,over_25,1105.9909959143388,2.5355010645516898,-2.5355010645516898,false,false,-0.0013026886046362263,selection
12476776,2024-09-14,1X2_away,away,2.96,0.011606863379957172,-0.011606863379957172,-1.0,0.4318862950915687,0.336179295624333,m12,raw,flat_1.00,1X2,0.0,1X2,away,1105.9909959143388,12.8370863890405,-12.8370863890405,false,false,0.09570699946723565,selection
