model,container,trust,n_books,w_median,var_retention,n_slates,n_bets,return_pct,cagr_pct,flat_roi_pct,sharpe_ann,sortino,mdd_pct,calmar,ulcer,turnover,mean_exposure,max_exposure,worst_slate,mean_k_risk,frac_k_pinned,n_capped,is_return_pct,is_sharpe,is_mdd_pct,is_calmar,is_slates,oos_return_pct,oos_cagr_pct,oos_sharpe,oos_mdd_pct,oos_calmar,oos_slates,oos_k_pinned
m12,raw,flat_1.00,611,1.0,1.0,99,1643,98.17496131628897,48.66802352415887,8.867734866632402,1.1189030365064192,0.1635640762180456,-24.95420248719612,3.9342055257691393,9.40757061061267,8.960665419419662,0.09051177191332992,0.22532046511682496,-0.10335015136238075,0.2688600187269855,0.0,0,92.26968933997009,2.496091867911495,-13.953579246950765,10.018877187485046,49,3.0713483735219427,4.241342556166949,0.10107267559734322,-24.954202487196067,0.16996506132957648,50,0.0
m12,inv,flat_1.00,611,0.2914746325456702,0.08495746447266736,99,1359,32.9283733102534,17.942092190482573,7.4075410268591435,0.9075433223332117,0.13796880488802363,-15.938655379606919,2.06594424222161,5.250470765640258,4.2312031916354815,0.042739426178136176,0.1343313271131324,-0.0614085036411724,0.26723194479598816,0.0,0,36.85125573670105,2.3542065589127517,-6.504354957911175,8.018617670543229,49,-2.8665300916166148,-3.914913648160545,-0.18868335119333207,-15.938655379606915,-0.24562383431475485,50,0.0
m12,std,flat_1.00,611,0.8401914505155152,0.7059217084732546,99,1551,54.601754655439926,28.735792760131428,8.37894514028755,1.2398976831808637,0.1833648588763297,-13.655916387335717,3.9983955017531256,5.302442501434221,5.636588424353053,0.05693523660962678,0.14173560181047642,-0.054316804986301634,0.2688007996754269,0.0,0,40.41229045598031,2.2061313684928705,-7.628743013163054,7.534171974921203,49,10.105571352322663,14.132463531340612,0.5638968781714397,-11.222927426655076,1.2592493022609437,50,0.0
m12,inv_anch,flat_1.00,611,0.2914746325456702,1.0,99,1369,33.33724330457488,18.152279110576195,7.429248011063179,0.9105901009635221,0.13890945634112728,-16.39396505660527,2.033507036855798,5.367525481425064,4.266021519623029,0.04309112646083869,0.13534842683619633,-0.06166529177457044,0.277164718620193,0.010101010101010102,0,37.56620294335071,2.3773001352120793,-6.457351249826672,8.241828793402284,49,-3.074126891848028,-4.196779880111001,-0.201081921724735,-16.393965056605257,-0.2559954145089559,50,0.0
m05,raw,flat_1.00,611,1.0,1.0,99,1649,80.35858060085278,40.766192614367824,8.026656911571994,1.0193996569186776,0.15549991101473631,-23.954523459103015,3.354630733441517,9.782552136232258,8.578875492317163,0.08665530800320367,0.22782485127426166,-0.09437458201431423,0.2692933517898342,0.0,0,71.88046173918094,2.249455664461728,-13.43280576346597,7.92100215506412,49,4.932566957224549,6.834704583453721,0.16571492424570913,-23.95452345910302,0.2853199979169883,50,0.0
m05,inv,flat_1.00,611,0.286916879720149,0.0823213106920476,99,1352,32.61303127033577,17.779799353267165,7.532163197134511,0.9944249259217325,0.15089447031856285,-13.071573971023879,2.49495824623951,4.925224952306543,4.061311612326624,0.04102334961946086,0.12109993945937621,-0.05941590344203007,0.26823690158765656,0.0,0,29.695742129246995,2.208657506738532,-5.499073941946722,7.5661807712175655,49,2.249333010625376,3.101505346788347,0.15563197588842953,-13.071573971023923,0.23727099381172684,50,0.0
m05,std,flat_1.00,611,0.8558302611004491,0.7324456153669736,99,1548,43.89648998615894,23.489913175524602,7.236598056376287,1.031583266874139,0.15378703633423627,-13.682685469553855,3.2081779621285302,5.883755128557673,5.535123988277591,0.055910343315935286,0.13738442979673848,-0.05482117833487666,0.26934174440787634,0.0,0,36.099046220953944,2.0334420162438156,-7.746973514772424,6.588125883807133,49,5.729242034911763,7.950040298130756,0.320528484356928,-13.682685469553864,0.5810292369740466,50,0.0
m05,inv_anch,flat_1.00,611,0.286916879720149,1.0,99,1374,33.28711415517927,18.126523908944403,7.584212695626936,0.9992714177283956,0.15258417699577517,-13.595029190209077,2.4484768432238537,5.061399645991289,4.108588940379817,0.041500898387674935,0.12275615655231234,-0.05894836691215363,0.2680338167887253,0.0,0,30.40554713881307,2.230423329556885,-5.440774546851959,7.838005021481725,49,2.209696657534743,3.0466302388215682,0.15079331619185474,-13.595029190209054,0.22409883761159616,50,0.0
