experiment,model,run_uuid,portfolio_uuid,portfolio_created_at,book_spec_hash,policy_spec_hash,markets,n_markets,trust_type,risk_type,cap,grouping_type,n_bets,n_slates,final_bankroll,total_return_pct,annual_sharpe,max_drawdown_pct,metadata
scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,cd138387-6760-40e0-ae25-c007cba8c044,2026-09-01T19:40:20.477,ff6c4e151b949add8cf8b5eed726b86f54d776f1061fee3c13f039945b9cde38,918e3fad1b6f3a77ad987eee99065417cbe7970929c2a21f71d928236e39b8ee,Market[1X2]; Market[O/U 2.5]; Market[BTTS],3,FlatTrust,SlateDrawdown,0.2,DailySlate,904,104,941.5756780442107,-5.842432195578928,-0.17562351202258975,-31.485263903378772,"{""n_slates"": 104, ""converged"": true, ""ingestion"": ""r48_sync_to_postgres"", ""span_days"": 630, ""failed_gates"": []}"
scottish_lower_joint_2426,m05_joint_production_wealth,5eff755c-3591-48d1-a2cc-5fc2744ddf88,c5192d31-11ca-4736-873b-1a2055c232be,2026-09-01T19:43:48.303,ff6c4e151b949add8cf8b5eed726b86f54d776f1061fee3c13f039945b9cde38,918e3fad1b6f3a77ad987eee99065417cbe7970929c2a21f71d928236e39b8ee,Market[1X2]; Market[O/U 2.5]; Market[BTTS],3,FlatTrust,SlateDrawdown,0.2,DailySlate,859,104,950.5211607174574,-4.94788392825426,-0.15047936632059392,-32.105918853598794,"{""n_slates"": 104, ""converged"": true, ""ingestion"": ""r48_sync_to_postgres"", ""span_days"": 630, ""failed_gates"": []}"
scottish_lower_joint_player_2426,m12_joint_hybrid_synergy,132df5c2-c742-4e95-8693-3aeb2b2cbaef,d08b43b2-226a-4ecd-abd2-d9c80966ca08,2026-09-03T09:53:35.658,cdfe2b84706d1572eccaae6d4ffc8197675a17d2ff8a60c68886c3083fb7cb67,6639e2f33888089d5bf07667547ff8d8098c7c37d446c5773c750b5c1c00f4a8,Market[1X2]; Market[O/U 2.5]; Market[BTTS],3,FlatTrust,SlateDrawdown,0.2,DailySlate,1462,99,2366.1151177461484,136.61151177461485,1.4159233052187128,-20.229676831785557,"{""n_slates"": 99, ""candidate"": ""m12_joint_hybrid_synergy"", ""converged"": true, ""span_days"": 630, ""odds_source"": ""betfair_twa_minus20_to_close"", ""failed_gates"": []}"
scottish_lower_joint_player_2426,m13_joint_composite,5474e824-8c9d-4613-8e39-841426c3f80f,ad4029f0-e1ee-4bcf-b930-5ef566558061,2026-09-03T09:53:39.511,cdfe2b84706d1572eccaae6d4ffc8197675a17d2ff8a60c68886c3083fb7cb67,6639e2f33888089d5bf07667547ff8d8098c7c37d446c5773c750b5c1c00f4a8,Market[1X2]; Market[O/U 2.5]; Market[BTTS],3,FlatTrust,SlateDrawdown,0.2,DailySlate,1468,99,2401.5274274959042,140.15274274959043,1.4531407588850815,-21.05290368792634,"{""n_slates"": 99, ""candidate"": ""m13_joint_composite"", ""converged"": false, ""span_days"": 630, ""odds_source"": ""betfair_twa_minus20_to_close"", ""failed_gates"": [""tail ESS""]}"
