idx,date,n_fixtures,n_bets,bankroll_open,bankroll_close,stake_frac,pnl_frac,exposure,k_risk,capped,model,policy,opening_drawdown,drawdown_trust_multiplier
11,2024-10-26,5,7,1133.981779231871,1168.2722983623964,0.04425201537851882,0.030239038896862178,0.04425201537851882,0.2883283304061927,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
12,2024-11-02,9,15,1168.2722983623964,1129.3899129225197,0.09310084415421702,-0.03328195446761825,0.09310084415421702,0.2626934577809864,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
13,2024-11-09,9,15,1129.3899129225197,1259.8310752241796,0.08272015489638011,0.11549701374976656,0.08272015489638014,0.26241071966168217,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.03328195446761806,1.0
14,2024-11-16,9,14,1259.8310752241796,1340.8663630098065,0.07414464699659773,0.06432234398663916,0.07414464699659773,0.2614799183351115,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
15,2024-11-23,1,2,1340.8663630098065,1324.805222100308,0.011978181683554745,-0.011978181683554745,0.011978181683554745,0.24752272525032173,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
16,2024-11-30,1,2,1324.805222100308,1322.908962450377,0.0014313497699871003,-0.0014313497699871003,0.0014313497699871003,0.2816481249947866,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.01197818168355469,1.0
17,2024-12-03,3,3,1322.908962450377,1358.5704987180563,0.01980438074796562,0.02695690881224729,0.019804380747965623,0.2666489201607607,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.013392386485944097,1.0
18,2024-12-07,8,13,1358.5704987180563,1417.1158319484798,0.04514480210842241,0.04309333471149778,0.04514480210842241,0.26135687009705644,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
19,2024-12-14,9,16,1417.1158319484798,1551.9895384069216,0.08594696504478724,0.09517479334981076,0.08594696504478724,0.2871499078287913,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
20,2024-12-17,3,5,1551.9895384069216,1552.194454491737,0.034986920403618255,0.00013203444981062934,0.034986920403618255,0.31304075427108585,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
21,2024-12-21,9,17,1552.194454491737,1556.2529738392172,0.0711320949420243,0.0026146977498442848,0.07113209494202428,0.26660399347832364,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
22,2024-12-28,8,21,1556.2529738392172,1680.9401308116871,0.10010269289431553,0.08012010840684296,0.10010269289431552,0.2819771855663804,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
23,2025-01-04,8,12,1680.9401308116871,1684.474451036059,0.041148737627415964,0.002102585427992106,0.04114873762741596,0.26458861289573266,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
24,2025-01-08,1,2,1684.474451036059,1674.9152898708824,0.005674862660752844,-0.005674862660752844,0.005674862660752844,0.28649190877208625,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
25,2025-01-11,5,11,1674.9152898708824,1616.1530458692562,0.04843099347986928,-0.035083711013322985,0.04843099347986928,0.268366295042408,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.0056748626607527886,1.0
26,2025-01-14,1,2,1616.1530458692562,1588.4261522832137,0.017156106382938123,-0.017156106382938123,0.017156106382938123,0.25865480660329093,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.04055947843244567,1.0
27,2025-01-17,1,2,1588.4261522832137,1626.528013707981,0.008497755233669742,0.023987178358905327,0.008497755233669742,0.2607909527929396,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.05701974208856031,0.75
28,2025-01-18,3,6,1626.528013707981,1558.5046502243683,0.04182120621983041,-0.04182120621983041,0.041821206219830404,0.2617495452769882,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.034400306453111984,1.0
29,2025-01-21,1,2,1558.5046502243683,1595.58936170505,0.010122522867278393,0.02379505988342264,0.010122522867278393,0.2532821926327182,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.07478285036274146,0.75
30,2025-01-25,8,14,1595.58936170505,1560.0336097305349,0.08441214175700058,-0.0222837735246115,0.08441214175700058,0.2647738011219352,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.052767252881953275,0.75
31,2025-01-28,1,2,1560.0336097305349,1565.4700604102204,0.010238218615353956,0.0034848292022533244,0.010238218615353956,0.3021684998637898,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.07387517289382761,0.75
32,2025-02-01,9,15,1565.4700604102204,1724.9867123007423,0.08126122396537705,0.10189696751448676,0.08126122396537706,0.2715509225009705,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.07064778605139621,0.75
33,2025-02-04,1,0,1724.9867123007423,1724.9867123007423,0.0,0.0,0.0,1.0,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
34,2025-02-08,8,15,1724.9867123007423,1744.9404843233558,0.06259891039581793,0.011567493175642866,0.06259891039581793,0.2581792761283147,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
35,2025-02-11,1,2,1744.9404843233558,1749.4530293403504,0.005048463018911541,0.002586073884774679,0.005048463018911541,0.35866965413672725,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
36,2025-02-15,8,17,1749.4530293403504,1741.6261014745733,0.072660284971611,-0.004473928556246148,0.072660284971611,0.26438033126014576,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
37,2025-02-22,9,17,1741.6261014745733,1787.6929356270248,0.08807150395303547,0.026450472988116213,0.08807150395303545,0.2690197348195421,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.004473928556246176,1.0
38,2025-02-25,1,3,1787.6929356270248,1750.0444899226895,0.021059794416612373,-0.021059794416612373,0.021059794416612373,0.2696723198301303,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
39,2025-03-01,9,20,1750.0444899226895,1895.3055441683612,0.10945758661893495,0.083004206511395,0.10945758661893495,0.2698500716022073,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.02105979441661232,1.0
40,2025-03-04,2,4,1895.3055441683612,1849.531954402295,0.03900680537068189,-0.024151034595401504,0.03900680537068189,0.26078433821041846,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
41,2025-03-08,9,20,1849.531954402295,1719.8929959636198,0.12413029222076497,-0.07009284599279603,0.12413029222076497,0.2654634025830529,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.024151034595401355,1.0
42,2025-03-11,2,4,1719.8929959636198,1662.2231836434275,0.03353104667298267,-0.03353104667298267,0.03353104667298267,0.2669385783495314,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.09255106583973527,0.75
43,2025-03-15,9,20,1662.2231836434275,1788.8757991233826,0.10037214481614014,0.07619471123146355,0.10037214481614014,0.25555399052111455,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.12297877840441163,0.5
44,2025-03-22,9,21,1788.8757991233826,1764.9963087498927,0.11627964646628355,-0.013348881115833496,0.11627964646628354,0.2662079030729414,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.05615439968107028,0.75
45,2025-03-29,9,13,1764.9963087498927,1842.8262740383466,0.05838471268505539,0.044096389835273295,0.05838471268505538,0.27219287417870014,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.06875368239143032,0.75
46,2025-04-05,9,19,1842.8262740383466,1890.6501717657893,0.08490022044193958,0.025951386954475117,0.08490022044193957,0.2628537568945935,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.027689081737499954,1.0
47,2025-04-12,9,21,1890.6501717657893,1844.949218471747,0.11514560172035916,-0.024172083221170287,0.11514560172035919,0.26391363468298973,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.0024562648576087476,1.0
48,2025-04-19,9,18,1844.949218471747,1898.8517880573877,0.102070414769699,0.029216289015418395,0.10207041476969902,0.27233969550344295,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.026568975040227594,1.0
49,2025-04-26,8,15,1898.8517880573877,1836.4879203556113,0.06580093614177839,-0.03284293597531253,0.06580093614177837,0.26542591798117676,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
50,2025-05-03,9,20,1836.4879203556113,1868.8576344872893,0.15320327550987015,0.017625879142951363,0.15320327550987012,0.2791108745084129,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.032842935975312515,1.0
51,2025-08-02,9,18,1868.8576344872893,1743.871996535876,0.11717741612993532,-0.06687809474888251,0.11717741612993532,0.2672547088905419,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.015795942452561773,1.0
52,2025-08-09,9,20,1743.871996535876,1807.703965599274,0.17584756257641773,0.03660358626676585,0.17584756257641776,0.29274413137426364,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.08161763466545391,0.75
53,2025-08-16,6,15,1807.703965599274,1973.5591747656374,0.10211674756077659,0.09174909848216248,0.10211674756077657,0.26313732110114413,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.048001546530054395,1.0
54,2025-08-23,9,20,1973.5591747656374,1906.9354081878048,0.11080382362701623,-0.033758180362514045,0.11080382362701621,0.3003316534223797,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
55,2025-08-30,9,19,1906.9354081878048,1695.5683256636255,0.13473660989246047,-0.11084123857401396,0.1347366098924605,0.280439819364262,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.03375818036251399,1.0
56,2025-09-13,8,17,1695.5683256636255,1647.1065893297741,0.11523991983157635,-0.02858141167203283,0.11523991983157633,0.27872852284322464,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.14085762041314198,0.5
57,2025-09-20,9,18,1647.1065893297741,1622.759562293969,0.1061194253203523,-0.014781694878479178,0.10611942532035232,0.273470285445153,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.16541312244900386,0.25
58,2025-09-27,9,21,1622.759562293969,1873.338417071145,0.15174883400371703,0.1544152692731337,0.15174883400371705,0.27147902950982905,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.1777497310225452,0.25
59,2025-10-04,9,19,1873.338417071145,1902.6975981547419,0.12960228586761774,0.01567211819074213,0.12960228586761777,0.2979170079688576,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.05078173432848487,0.75
60,2025-10-07,1,3,1902.6975981547419,1882.0101037796842,0.01839468631991842,-0.010872717974270163,0.01839468631991842,0.2643088489737255,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.03590547348006956,1.0
61,2025-10-18,9,17,1882.0101037796842,2034.289035751025,0.10406240596958626,0.08091291947132248,0.10406240596958627,0.28296768495219193,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.04638780136745824,1.0
62,2025-10-24,1,3,2034.289035751025,2128.833123387863,0.019010794031619257,0.04647524809665688,0.019010794031619257,0.28180938557776675,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
63,2025-10-25,4,6,2128.833123387863,2204.2869734728115,0.050859099541712555,0.03544375989644037,0.05085909954171254,0.2737172029380562,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
64,2025-11-01,9,16,2204.2869734728115,2245.790960690501,0.08982758347860588,0.01882875855873755,0.08982758347860585,0.27491680455748424,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
65,2025-11-08,9,13,2245.790960690501,2187.6020452545217,0.08921144906884858,-0.02591021001264003,0.08921144906884856,0.2711535072473611,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
66,2025-11-15,8,15,2187.6020452545217,2269.0209591548523,0.0950707430666659,0.03721833871793531,0.09507074306666588,0.2646009408501432,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.025910210012639934,1.0
67,2025-11-22,9,17,2269.0209591548523,2364.37508872378,0.1410294873194464,0.04202434939360149,0.1410294873194464,0.28481771491798286,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
68,2025-11-25,1,3,2364.37508872378,2368.992647471213,0.020341306502695104,0.001952972169878905,0.020341306502695104,0.26992812070104,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
69,2025-12-06,8,16,2368.992647471213,2189.014368564998,0.11946613605445452,-0.07597249366659413,0.11946613605445451,0.26937190862458954,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
70,2025-12-13,9,18,2189.014368564998,2340.5371609418366,0.11679743530321914,0.06921964266327255,0.11679743530321915,0.28303202453448484,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.07597249366659409,0.75
71,2025-12-20,9,17,2340.5371609418366,2608.9884008253484,0.0924830250039593,0.1146964228397411,0.09248302500395929,0.2665203305994358,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.012011639867160917,1.0
72,2025-12-27,9,16,2608.9884008253484,2817.6097707210697,0.0869580114775313,0.07996255170384194,0.08695801147753131,0.2805671309725256,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
73,2026-01-03,4,8,2817.6097707210697,2810.4963006752055,0.04617031504186852,-0.002524646996820982,0.04617031504186852,0.26089232170118726,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
74,2026-01-10,5,10,2810.4963006752055,2725.13253452536,0.06539022877289125,-0.030373199968040197,0.06539022877289125,0.2694043679000571,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.0025246469968208674,1.0
75,2026-01-17,2,5,2725.13253452536,2835.712887196376,0.041760579588206975,0.04057797236282904,0.041760579588206975,0.26606966127982906,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.03282116535677804,1.0
76,2026-01-20,2,5,2835.712887196376,2749.50242865776,0.034263634504539627,-0.030401688029795804,0.034263634504539627,0.2617313074483537,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
77,2026-01-24,8,18,2749.50242865776,2740.5434838128217,0.12203231622300148,-0.0032583876819168084,0.12203231622300151,0.28283342138208467,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.030401688029795926,1.0
78,2026-01-31,9,16,2740.5434838128217,2792.7811791015793,0.11352725051933533,0.01906107149815442,0.11352725051933531,0.2648030640245553,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.033561015225926694,1.0
79,2026-02-07,5,10,2792.7811791015793,2709.653219406357,0.06462221332863437,-0.02976529644258198,0.06462221332863437,0.26643667464482285,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.015139652638544332,1.0
80,2026-02-10,3,8,2709.653219406357,2708.0347094907033,0.05013298259951683,-0.0005973125653356472,0.05013298259951683,0.293902276440072,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.04445431283230228,1.0
81,2026-02-14,6,13,2708.0347094907033,2674.6228409836704,0.08397111253963957,-0.01233805031742605,0.08397111253963957,0.2996004730537357,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.0450250722779999,1.0
82,2026-02-17,4,9,2674.6228409836704,2688.366486523231,0.039384891659845364,0.005138535919518872,0.039384891659845364,0.277499678072289,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.05680760098811444,0.75
83,2026-02-21,9,16,2688.366486523231,2735.921685764579,0.09303761345977651,0.017689254601164765,0.09303761345977654,0.2547792551583086,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.0519609729667746,0.75
84,2026-02-24,3,5,2735.921685764579,2780.5771040268537,0.016671782017421085,0.01632189199516346,0.016671782017421085,0.26890816187842154,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.03519086924574344,1.0
85,2026-02-28,9,19,2780.5771040268537,2854.3327537872688,0.13606997097690823,0.02652530284220541,0.13606997097690826,0.2637105452292807,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.019443358817624934,1.0
86,2026-03-03,2,3,2854.3327537872688,2775.509647696687,0.027615247726809598,-0.027615247726809598,0.027615247726809598,0.27352749333254117,false,m12_joint_hybrid_synergy,P0_flat_benchmark,0.0,1.0
87,2026-03-07,9,18,2775.509647696687,2675.5403434134714,0.11223355264941845,-0.036018359498831885,0.11223355264941846,0.26420016266740154,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.027615247726809566,1.0
88,2026-03-10,3,8,2675.5403434134714,2626.4855510693333,0.05347164806765418,-0.018334536597401238,0.05347164806765417,0.2696047995711489,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.0626389513053679,0.75
89,2026-03-14,9,18,2626.4855510693333,2606.8424690988013,0.11658170645173371,-0.0074788463856330385,0.11658170645173371,0.25923319216317714,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.07982503175763811,0.75
90,2026-03-17,1,3,2606.8424690988013,2502.275477275982,0.04011250893076351,-0.04011250893076351,0.04011250893076351,0.25391030163692174,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.08670687899302743,0.75
91,2026-03-21,9,17,2502.275477275982,2421.4832896510266,0.1277469878931519,-0.03228748727254743,0.1277469878931519,0.2627355192579982,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.12334135746582442,0.5
92,2026-03-24,2,3,2421.4832896510266,2402.631963275793,0.00976886758345517,-0.007785032610301543,0.00976886758345517,0.274249126005615,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.15164646222901523,0.25
93,2026-03-27,1,3,2402.631963275793,2437.9220061052783,0.023887494971716657,0.014688076812800812,0.023887494971716657,0.27151748591428404,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.15825092218562709,0.25
94,2026-03-28,7,13,2437.9220061052783,2496.1770313551783,0.06294722348428776,0.02389536051769171,0.06294722348428777,0.2661629681148304,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.14588724707358536,0.5
95,2026-04-04,8,17,2496.1770313551783,2332.752006885184,0.08885757570660872,-0.0654701258833675,0.0888575757066087,0.2685067238228493,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.12547791491965044,0.5
96,2026-04-07,1,3,2332.752006885184,2329.4016095804773,0.01590226569366121,-0.0014362423844532148,0.01590226569366121,0.39147130767170524,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.18273298591764597,0.25
97,2026-04-11,9,21,2329.4016095804773,2410.204597544597,0.15958757420661027,0.034688302623209856,0.1595875742066103,0.2660628481005864,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.18390677944268663,0.25
98,2026-04-14,1,3,2410.204597544597,2362.2050366264943,0.042723329333819775,-0.019915139555788164,0.042723329333819775,0.2681544943662629,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.15559789083924447,0.25
99,2026-04-18,9,17,2362.2050366264943,2480.8911538650873,0.129090484296158,0.05024378299018896,0.129090484296158,0.2395370191948666,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.1724142766843828,0.25
100,2026-04-25,9,21,2480.8911538650873,2439.1485283735838,0.15428078629388253,-0.01682565775869313,0.1542807862938825,0.2586407397188098,false,m12_joint_hybrid_synergy,P0_flat_benchmark,-0.13083323919633438,0.5
1,2024-08-03,9,23,1000.0,1020.0878414488719,0.13999809192035723,0.020087841448871817,0.13999809192035723,0.23547137078079103,false,m12_joint_hybrid_synergy,P1_conservative_tilt,0.0,1.0
2,2024-08-10,9,18,1020.0878414488719,980.3507921770582,0.11140133554494519,-0.03895453671457689,0.1114013355449452,0.2866061018572464,false,m12_joint_hybrid_synergy,P1_conservative_tilt,0.0,1.0
3,2024-08-17,8,14,980.3507921770582,1017.4370298950346,0.09013175639578806,0.03782955857629205,0.09013175639578805,0.3034331882261867,false,m12_joint_hybrid_synergy,P1_conservative_tilt,-0.03895453671457705,1.0
4,2024-08-24,8,18,1017.4370298950346,1141.8169695301542,0.09816530981310902,0.12224829250410829,0.098165309813109,0.2544426623043628,false,m12_joint_hybrid_synergy,P1_conservative_tilt,-0.0025986110667413076,1.0
5,2024-08-31,9,17,1141.8169695301542,1143.6045878378523,0.06909476710381661,0.0015655909444345735,0.06909476710381662,0.2322756229836023,false,m12_joint_hybrid_synergy,P1_conservative_tilt,0.0,1.0
6,2024-09-14,8,18,1143.6045878378523,1165.850428646375,0.10503442882456704,0.01945238856603545,0.10503442882456704,0.28403506505611514,false,m12_joint_hybrid_synergy,P1_conservative_tilt,0.0,1.0
7,2024-09-21,9,18,1165.850428646375,1144.8540495061102,0.06940185572877465,-0.01800949643655643,0.06940185572877464,0.2945048313056876,false,m12_joint_hybrid_synergy,P1_conservative_tilt,0.0,1.0
8,2024-09-28,9,13,1144.8540495061102,1151.5776400876503,0.05916053543859807,0.005872880114666837,0.059160535438598075,0.3196098343753456,false,m12_joint_hybrid_synergy,P1_conservative_tilt,-0.01800949643655647,1.0
9,2024-10-05,9,13,1151.5776400876503,1169.5389859066543,0.0644189003919176,0.015597164440981054,0.0644189003919176,0.2744226352774823,false,m12_joint_hybrid_synergy,P1_conservative_tilt,-0.012242383935387235,1.0
10,2024-10-19,9,19,1169.5389859066543,1174.7842883951469,0.08781267461199477,0.004484931713863487,0.08781267461199477,0.2517697112281545,false,m12_joint_hybrid_synergy,P1_conservative_tilt,0.0,1.0
11,2024-10-26,5,7,1174.7842883951469,1208.4822142087014,0.043349135697601134,0.02868435179669338,0.043349135697601134,0.24671968953044848,false,m12_joint_hybrid_synergy,P1_conservative_tilt,0.0,1.0
12,2024-11-02,9,15,1208.4822142087014,1182.1000630911137,0.09314310988110276,-0.021830814560115326,0.09314310988110275,0.29277978842644486,false,m12_joint_hybrid_synergy,P1_conservative_tilt,0.0,1.0
13,2024-11-09,9,15,1182.1000630911137,1308.0878907524848,0.0780412561958132,0.10657966410383325,0.0780412561958132,0.24637417763053215,false,m12_joint_hybrid_synergy,P1_conservative_tilt,-0.021830814560115264,1.0
14,2024-11-16,9,14,1308.0878907524848,1384.6514162653002,0.07711642297982604,0.0585308724697176,0.07711642297982604,0.2757504122157416,false,m12_joint_hybrid_synergy,P1_conservative_tilt,0.0,1.0
15,2024-11-23,1,2,1384.6514162653002,1368.0658100328837,0.011978181683554301,-0.011978181683554301,0.011978181683554301,0.29702727030037507,false,m12_joint_hybrid_synergy,P1_conservative_tilt,0.0,1.0
16,2024-11-30,1,2,1368.0658100328837,1365.8681778451692,0.0016063789998975175,-0.0016063789998975175,0.0016063789998975175,0.3445938912656531,false,m12_joint_hybrid_synergy,P1_conservative_tilt,-0.011978181683554245,1.0
17,2024-12-03,3,3,1365.8681778451692,1402.6877617648915,0.019804380747965623,0.02695690881224729,0.019804380747965623,0.31997870419291286,false,m12_joint_hybrid_synergy,P1_conservative_tilt,-0.01356531918393833,1.0
18,2024-12-07,8,13,1402.6877617648915,1465.8439486232755,0.047996221798523545,0.04502512147031168,0.04799622179852355,0.2978551490549558,false,m12_joint_hybrid_synergy,P1_conservative_tilt,0.0,1.0
19,2024-12-14,9,16,1465.8439486232755,1606.9382573561245,0.08869589099365227,0.09625465852989666,0.08869589099365227,0.30192285273604724,false,m12_joint_hybrid_synergy,P1_conservative_tilt,0.0,1.0
20,2024-12-17,3,5,1606.9382573561245,1607.4849513402598,0.03476132613643619,0.0003402084564436119,0.03476132613643619,0.2681875498586613,false,m12_joint_hybrid_synergy,P1_conservative_tilt,0.0,1.0
21,2024-12-21,9,17,1607.4849513402598,1611.4359562272036,0.070692919127611,0.00245787985987022,0.07069291912761101,0.26693720170945917,false,m12_joint_hybrid_synergy,P1_conservative_tilt,0.0,1.0
22,2024-12-28,8,21,1611.4359562272036,1740.9232385840571,0.11088322206096729,0.08035521477379556,0.11088322206096729,0.32752348816447885,false,m12_joint_hybrid_synergy,P1_conservative_tilt,0.0,1.0
23,2025-01-04,8,12,1740.9232385840571,1748.7305219460904,0.04224744652065403,0.004484564964727213,0.04224744652065403,0.31313325679145276,false,m12_joint_hybrid_synergy,P1_conservative_tilt,0.0,1.0
24,2025-01-08,1,2,1748.7305219460904,1739.0367695951518,0.005543308262356439,-0.005543308262356439,0.005543308262356439,0.24521717141382732,false,m12_joint_hybrid_synergy,P1_conservative_tilt,0.0,1.0
25,2025-01-11,5,11,1739.0367695951518,1683.143217121107,0.04794339696913362,-0.032140523680276804,0.04794339696913362,0.2741319745910134,false,m12_joint_hybrid_synergy,P1_conservative_tilt,-0.005543308262356494,1.0
26,2025-01-14,1,2,1683.143217121107,1654.2670330304568,0.01715610638293802,-0.01715610638293802,0.01715610638293802,0.3103857679239472,false,m12_joint_hybrid_synergy,P1_conservative_tilt,-0.037505667112159746,1.0
27,2025-01-17,1,2,1654.2670330304568,1693.9482314050158,0.008497755233669857,0.02398717835890565,0.008497755233669857,0.31294914335153173,false,m12_joint_hybrid_synergy,P1_conservative_tilt,-0.05401832228015846,0.75
28,2025-01-18,3,6,1693.9482314050158,1629.2324720833985,0.03820409509677871,-0.03820409509677871,0.03820409509677872,0.23650318509043725,false,m12_joint_hybrid_synergy,P1_conservative_tilt,-0.03132689105243591,1.0
29,2025-01-21,1,2,1629.2324720833985,1667.9842851387955,0.01007955364844565,0.023785318375002938,0.01007955364844565,0.2167616324304286,false,m12_joint_hybrid_synergy,P1_conservative_tilt,-0.06833417062436098,0.75
30,2025-01-25,8,14,1667.9842851387955,1617.7531291404605,0.08360932463520519,-0.03011488564123671,0.08360932463520518,0.27357407936430217,false,m12_joint_hybrid_synergy,P1_conservative_tilt,-0.04617420225355007,1.0
