match_id,date,family,selection,odds,stake,pnl,payoff,p_model,p_market,model,policy,group,line,market_key,capacity_bucket,bankroll_open,exposure,constrained,stake_amount,pnl_amount,won,pushed
12477123,2024-08-03,1X2_home,home,3.1455349338302168,0.009157213096855604,-0.009157213096855604,-1.0,0.3984369435598476,0.3171679729944784,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1000.0,0.1470541985395221,false,9.157213096855605,-9.157213096855605,false,false
12477123,2024-08-03,O/U 2.5_under_25,under_25,2.0760378560810446,0.003480839369394169,0.0036706046337572885,1.0545170989594237,0.501354727911822,0.4816867847909619,m12_joint_hybrid_synergy,P0_flat_benchmark,OverUnder,2.5,OU2.5,core,1000.0,0.1470541985395221,false,3.4808393693941686,3.6706046337572884,true,false
12477126,2024-08-03,1X2_home,home,4.155100640852063,0.013293679775379399,0.041104039627010015,3.0919986280350216,0.36329556688370723,0.2383213448924134,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1000.0,0.1470541985395221,false,13.293679775379399,41.10403962701002,true,false
12477126,2024-08-03,1X2_draw,draw,3.5101483261017004,0.002469600661296686,-0.002469600661296686,-1.0,0.2665081113286466,0.2821103500178704,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1000.0,0.1470541985395221,false,2.469600661296686,-2.469600661296686,false,false
12477126,2024-08-03,O/U 2.5_under_25,under_25,1.935,0.0030495399602562374,-0.0030495399602562374,-1.0,0.5323240638018452,0.5164345076438748,m12_joint_hybrid_synergy,P0_flat_benchmark,OverUnder,2.5,OU2.5,core,1000.0,0.1470541985395221,false,3.0495399602562374,-3.0495399602562374,false,false
12477128,2024-08-03,1X2_home,home,2.835031767441645,0.015037342558321048,0.02704212126657292,1.7983311320928124,0.4653650798343479,0.3527166847445295,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1000.0,0.1470541985395221,false,15.037342558321047,27.04212126657292,true,false
12477128,2024-08-03,1X2_draw,draw,3.7041536289331827,0.002047351472820127,-0.002047351472820127,-1.0,0.251160986991254,0.2699572173105131,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1000.0,0.1470541985395221,false,2.047351472820127,-2.047351472820127,false,false
12477128,2024-08-03,O/U 2.5_under_25,under_25,2.1852561367163257,0.005921214095126879,-0.005921214095126879,-1.0,0.49075998018798495,0.4576122602738229,m12_joint_hybrid_synergy,P0_flat_benchmark,OverUnder,2.5,OU2.5,core,1000.0,0.1470541985395221,false,5.921214095126879,-5.921214095126879,false,false
12477129,2024-08-03,1X2_home,home,7.137657359979854,0.022057898385355355,-0.022057898385355355,-1.0,0.36585745475320197,0.14010198999000736,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1000.0,0.1470541985395221,false,22.057898385355355,-22.057898385355355,false,false
12477129,2024-08-03,1X2_draw,draw,5.07565439799843,0.009392620522590052,-0.009392620522590052,-1.0,0.24219205027317073,0.19701893028696893,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1000.0,0.1470541985395221,false,9.392620522590052,-9.392620522590052,false,false
12477129,2024-08-03,O/U 2.5_under_25,under_25,2.552179576825943,0.0015104610288031127,-0.0015104610288031127,-1.0,0.4255199351392106,0.39182195840767015,m12_joint_hybrid_synergy,P0_flat_benchmark,OverUnder,2.5,OU2.5,core,1000.0,0.1470541985395221,false,1.5104610288031126,-1.5104610288031126,false,false
12477131,2024-08-03,1X2_away,away,3.0722201408870693,0.002419546513388357,0.004913556356519308,2.0307757380693277,0.34777079632072244,0.3254975080370579,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1000.0,0.1470541985395221,false,2.4195465133883567,4.913556356519308,true,false
12477131,2024-08-03,O/U 2.5_under_25,under_25,2.7686777657794246,0.003777149646672224,-0.003777149646672224,-1.0,0.40749407550606315,0.3611832378472851,m12_joint_hybrid_synergy,P0_flat_benchmark,OverUnder,2.5,OU2.5,core,1000.0,0.1470541985395221,false,3.777149646672224,-3.777149646672224,false,false
12477132,2024-08-03,1X2_away,away,4.307789947823633,0.012122391546851368,-0.012122391546851368,-1.0,0.343509522152095,0.23096760299088834,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1000.0,0.1470541985395221,false,12.122391546851368,-12.122391546851368,false,false
12477132,2024-08-03,1X2_draw,draw,3.9633916526138275,0.0029373006095819295,0.008530284665499545,2.904123819561551,0.24923817536012874,0.25103749657970326,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1000.0,0.1470541985395221,false,2.9373006095819294,8.530284665499545,true,false
12477132,2024-08-03,O/U 2.5_under_25,under_25,2.255421444455187,0.002122240986674501,0.0026110207080734453,1.2303130155660833,0.4581040382635191,0.4422823514328366,m12_joint_hybrid_synergy,P0_flat_benchmark,OverUnder,2.5,OU2.5,core,1000.0,0.1470541985395221,false,2.122240986674501,2.611020708073445,true,false
12477133,2024-08-03,1X2_home,home,2.8671416766361872,0.006118772454077956,-0.006118772454077956,-1.0,0.403733703632864,0.3487794161512202,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1000.0,0.1470541985395221,false,6.1187724540779564,-6.1187724540779564,false,false
12477134,2024-08-03,1X2_away,away,3.7968694104192666,0.009820224462828065,-0.009820224462828065,-1.0,0.3526092877056752,0.2621657767386023,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1000.0,0.1470541985395221,false,9.820224462828065,-9.820224462828065,false,false
12477134,2024-08-03,1X2_draw,draw,3.803023474852763,0.0013052755219511356,0.003585543570596131,2.7469630053557075,0.2515217777163267,0.2617415392620326,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1000.0,0.1470541985395221,false,1.3052755219511356,3.585543570596131,true,false
12477134,2024-08-03,O/U 2.5_under_25,under_25,2.2420906723818654,0.003169332169776043,0.0038578659672434297,1.217248858934228,0.468974831062461,0.44359702074250335,m12_joint_hybrid_synergy,P0_flat_benchmark,OverUnder,2.5,OU2.5,core,1000.0,0.1470541985395221,false,3.169332169776043,3.8578659672434297,true,false
12477135,2024-08-03,1X2_away,away,3.4180258691789964,0.004994475884507003,-0.004994475884507003,-1.0,0.32735365726198773,0.2925665393633191,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1000.0,0.1470541985395221,false,4.994475884507003,-4.994475884507003,false,false
12477135,2024-08-03,1X2_home,home,2.2653777293536703,0.002054156777510469,-0.002054156777510469,-1.0,0.41991088781190666,0.44142748780588914,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1000.0,0.1470541985395221,false,2.0541567775104688,-2.0541567775104688,false,false
12477135,2024-08-03,O/U 2.5_under_25,under_25,2.337142857142857,0.008795571039504398,0.011525716290166564,1.3104,0.4800154802434409,0.42787286063569685,m12_joint_hybrid_synergy,P0_flat_benchmark,OverUnder,2.5,OU2.5,core,1000.0,0.1470541985395221,false,8.795571039504399,11.525716290166564,true,false
12476632,2024-08-10,1X2_away,away,14.0,0.01664393124295762,-0.01664393124295762,-1.0,0.26774668331998136,0.07026259758694109,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1012.3476830898875,0.10687768150213527,false,16.84944523131554,-16.84944523131554,false,false
12476632,2024-08-10,1X2_draw,draw,6.6,0.01022999172275333,-0.01022999172275333,-1.0,0.23624676965235317,0.149041873669269,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1012.3476830898875,0.10687768150213527,false,10.35630841855806,-10.35630841855806,false,false
12476633,2024-08-10,1X2_away,away,3.7557421467495926,0.007998214762190816,0.021600197168545523,2.700627303814601,0.3382367073211565,0.26478650844563517,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1012.3476830898875,0.10687768150213527,false,8.096974183359208,21.866909557861806,true,false
12476633,2024-08-10,1X2_draw,draw,3.9391007269338303,0.0012329461610345281,-0.0012329461610345281,-1.0,0.25944711764530676,0.25246113735051084,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1012.3476830898875,0.10687768150213527,false,1.2481701894978758,-1.2481701894978758,false,false
12476633,2024-08-10,O/U 2.5_under_25,under_25,2.28,0.008844715110300716,0.011094810634361216,1.2543999999999997,0.5056785897649662,0.43842364532019706,m12_joint_hybrid_synergy,P0_flat_benchmark,OverUnder,2.5,OU2.5,core,1012.3476830898875,0.10687768150213527,false,8.953926849503048,11.231805840016623,true,false
12476635,2024-08-10,1X2_away,away,3.8007022463551037,0.00217743190494678,-0.00217743190494678,-1.0,0.28751534965972797,0.26270335620261337,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1012.3476830898875,0.10687768150213527,false,2.2043181440588726,-2.2043181440588726,false,false
12476635,2024-08-10,1X2_home,home,2.18,0.00017276749364512306,0.00019978832965122033,1.1564,0.45162310629794805,0.45800790644233835,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1012.3476830898875,0.10687768150213527,false,0.1749007719048872,0.20225525263081157,true,false
12476636,2024-08-10,1X2_away,away,4.379479502000953,0.013829541568598074,-0.013829541568598074,-1.0,0.3557246757144611,0.2227936429224027,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1012.3476830898875,0.10687768150213527,false,14.00030436516555,-14.00030436516555,false,false
12476636,2024-08-10,1X2_draw,draw,4.059750780991914,0.005437547567927947,-0.005437547567927947,-1.0,0.25902741961779385,0.24033992355471284,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1012.3476830898875,0.10687768150213527,false,5.50468868208291,-5.50468868208291,false,false
12476794,2024-08-10,1X2_away,away,4.056988019573348,0.004676839978926012,-0.004676839978926012,-1.0,0.2965729134527446,0.24496433485025887,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1012.3476830898875,0.10687768150213527,false,4.734588116847906,-4.734588116847906,false,false
12476797,2024-08-10,1X2_away,away,3.224454979073816,0.009916135259846911,-0.009916135259846911,-1.0,0.39883668700499114,0.3101299309464191,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1012.3476830898875,0.10687768150213527,false,10.038576555511959,-10.038576555511959,false,false
12476797,2024-08-10,1X2_draw,draw,3.6225450846606826,0.00044425731685835557,-0.00044425731685835557,-1.0,0.25588365408351466,0.27604901433370793,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1012.3476830898875,0.10687768150213527,false,0.44974286541728625,-0.44974286541728625,false,false
12476797,2024-08-10,O/U 2.5_under_25,under_25,2.15,0.004440452827897723,0.005004390337040734,1.127,0.49067607689172654,0.45843828715365237,m12_joint_hybrid_synergy,P0_flat_benchmark,OverUnder,2.5,OU2.5,core,1012.3476830898875,0.10687768150213527,false,4.495282132192198,5.066182962980608,true,false
12476798,2024-08-10,1X2_home,home,2.910181870662802,0.011938548440189099,-0.011938548440189099,-1.0,0.4430152182891552,0.3428428824951162,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1012.3476830898875,0.10687768150213527,false,12.085961852881825,-12.085961852881825,false,false
12476798,2024-08-10,1X2_draw,draw,3.767684685598983,0.0014259454358901739,0.0038676359985047406,2.7123309918870033,0.24331425635370324,0.2648138643174291,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1012.3476830898875,0.10687768150213527,false,1.4435525582360171,3.9153923421213177,true,false
12476798,2024-08-10,O/U 2.5_under_25,under_25,2.28,0.0013948245380223892,-0.0013948245380223892,-1.0,0.4430389143418553,0.43842364532019706,m12_joint_hybrid_synergy,P0_flat_benchmark,OverUnder,2.5,OU2.5,core,1012.3476830898875,0.10687768150213527,false,1.4120473893838885,-1.4120473893838885,false,false
12476799,2024-08-10,1X2_home,home,2.351290322580645,0.0002980316943590726,-0.0002980316943590726,-1.0,0.4324868063164622,0.4252983948415421,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1012.3476830898875,0.10687768150213527,false,0.3017116952717606,-0.3017116952717606,false,false
12476800,2024-08-10,1X2_away,away,2.8321376674892913,0.005775558475790607,-0.005775558475790607,-1.0,0.40671450742467385,0.35309018042421175,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,1012.3476830898875,0.10687768150213527,false,5.846873241516783,-5.846873241516783,false,false
12476623,2024-08-17,1X2_away,away,5.060995194239675,0.009469717503852948,-0.009469717503852948,-1.0,0.2866936440107101,0.1974839279256179,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,969.5974922979884,0.08904477561704148,false,9.181814344506185,-9.181814344506185,false,false
12476623,2024-08-17,1X2_draw,draw,3.9064170692123628,0.003395909570709103,-0.003395909570709103,-1.0,0.26077173698642475,0.25585215107936365,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,969.5974922979884,0.08904477561704148,false,3.2926654038302847,-3.2926654038302847,false,false
12476629,2024-08-17,1X2_away,away,4.570148845656838,0.009524511439390202,-0.009524511439390202,-1.0,0.3048955672707261,0.21881125402520155,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,969.5974922979884,0.08904477561704148,false,9.234942406996245,-9.234942406996245,false,false
12476629,2024-08-17,1X2_draw,draw,3.787970940105405,0.003479104400374378,-0.003479104400374378,-1.0,0.26787497408574806,0.26399357751466107,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,969.5974922979884,0.08904477561704148,false,3.3733309020458937,-3.3733309020458937,false,false
12476634,2024-08-17,1X2_away,away,5.353504132128758,0.012154928036045612,0.05185819884203921,4.2664340494861825,0.3025983227670185,0.18679354219576588,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,969.5974922979884,0.08904477561704148,false,11.785387742812338,50.281579552331664,true,false
12476634,2024-08-17,1X2_draw,draw,3.9784325487363694,0.00413301923704253,-0.00413301923704253,-1.0,0.25446216790319826,0.2513552731508846,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,969.5974922979884,0.08904477561704148,false,4.007365087855782,-4.007365087855782,false,false
12476790,2024-08-17,1X2_away,away,3.914204570788286,0.015107397974398666,-0.015107397974398666,-1.0,0.3830104733389739,0.25489345623156623,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,969.5974922979884,0.08904477561704148,false,14.648095191124657,-14.648095191124657,false,false
12476790,2024-08-17,1X2_draw,draw,3.95,0.004254285108688272,-0.004254285108688272,-1.0,0.2548692615482657,0.2525835775811697,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,969.5974922979884,0.08904477561704148,false,4.124944172904824,-4.124944172904824,false,false
12476790,2024-08-17,O/U 2.5_under_25,under_25,2.2555555555555555,0.0037840604677121677,0.0046560761799382825,1.2304444444444445,0.4839278585148902,0.4433497536945813,m12_joint_hybrid_synergy,P0_flat_benchmark,OverUnder,2.5,OU2.5,core,969.5974922979884,0.08904477561704148,false,3.669015540197671,4.514519788016556,true,false
12476792,2024-08-17,1X2_home,home,2.7562132504692642,0.011279302551031987,0.019412683384250666,1.721088985459879,0.45649845107707604,0.3628166288765004,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,969.5974922979884,0.08904477561704148,false,10.936383468350918,18.822489128144273,true,false
12476795,2024-08-17,1X2_away,away,2.834997837291151,0.00790247563009163,-0.00790247563009163,-1.0,0.418763318915725,0.3527339551537376,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,969.5974922979884,0.08904477561704148,false,7.662220553882811,-7.662220553882811,false,false
12476795,2024-08-17,1X2_draw,draw,3.817201367811728,0.00023087278874395174,0.0006374068335151695,2.7608573404554932,0.24338747650678377,0.2619720322937184,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,969.5974922979884,0.08904477561704148,false,0.22385367700597886,0.6180280673499098,true,false
12476795,2024-08-17,O/U 2.5_under_25,under_25,2.3087818696883855,0.0008600079758349291,0.001103051589628959,1.2826062322946177,0.43567468946413207,0.4331288343558282,m12_joint_hybrid_synergy,P0_flat_benchmark,OverUnder,2.5,OU2.5,core,969.5974922979884,0.08904477561704148,false,0.8338615767258163,1.0695160551795484,true,false
12476796,2024-08-17,1X2_away,away,3.8169079807403183,0.003469182933125092,0.009576921709148813,2.760569821125512,0.29763018213942183,0.2616190164063841,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,969.5974922979884,0.08904477561704148,false,3.363711072281069,9.285759273124855,true,false
12476621,2024-08-24,1X2_home,home,2.4899726891554788,0.002400662808344204,-0.002400662808344204,-1.0,0.4159820084006253,0.3994597131248456,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,998.6640060989886,0.10026122407063637,false,2.397455537473871,-2.397455537473871,false,false
12476621,2024-08-24,O/U 2.5_under_25,under_25,2.22,0.008171423284240923,0.00976975367863845,1.1956000000000002,0.50803082140661,0.445,m12_joint_hybrid_synergy,P0_flat_benchmark,OverUnder,2.5,OU2.5,core,998.6640060989886,0.10026122407063637,false,8.160506312570595,9.756701347309406,true,false
12476622,2024-08-24,1X2_home,home,2.932907058611918,0.003953451664563598,-0.003953451664563598,-1.0,0.37053477137910684,0.33962855207294057,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,998.6640060989886,0.10026122407063637,false,3.9481698772517975,-3.9481698772517975,false,false
12476622,2024-08-24,O/U 2.5_under_25,under_25,2.018351124824413,0.006217137218339464,-0.006217137218339464,-1.0,0.5387395344867274,0.4954539315288836,m12_joint_hybrid_synergy,P0_flat_benchmark,OverUnder,2.5,OU2.5,core,998.6640060989886,0.10026122407063637,false,6.208831160934011,-6.208831160934011,false,false
12476625,2024-08-24,1X2_home,home,3.420163044345575,0.017456390793912382,0.04140236564933943,2.3717597834586632,0.43393030596012466,0.29238372177994904,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,998.6640060989886,0.10026122407063637,false,17.433069162278045,41.34705234134447,true,false
12476625,2024-08-24,1X2_draw,draw,3.737834902257121,0.003930473355865055,-0.003930473355865055,-1.0,0.2497297947704187,0.2675345557387091,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,998.6640060989886,0.10026122407063637,false,3.925222267433531,-3.925222267433531,false,false
12476625,2024-08-24,O/U 2.5_under_25,under_25,2.13,0.0009024392744554996,-0.0009024392744554996,-1.0,0.47052758427398234,0.4648241206030151,m12_joint_hybrid_synergy,P0_flat_benchmark,OverUnder,2.5,OU2.5,core,998.6640060989886,0.10026122407063637,false,0.9012336210887938,-0.9012336210887938,false,false
12476627,2024-08-24,1X2_away,away,6.880676410538224,0.013082827543374583,0.0753971578111134,5.76306288232746,0.27450112356412903,0.14452925604114084,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,998.6640060989886,0.10026122407063637,false,13.065348965568651,75.29642766812417,true,false
12476627,2024-08-24,1X2_draw,draw,4.892757918850324,0.006372955283722751,-0.006372955283722751,-1.0,0.23808388374268005,0.20325122541697094,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,998.6640060989886,0.10026122407063637,false,6.3644410543322785,-6.3644410543322785,false,false
12476627,2024-08-24,O/U 2.5_under_25,under_25,2.4,0.000857012147759219,-0.000857012147759219,-1.0,0.44348348091608086,0.41605839416058393,m12_joint_hybrid_synergy,P0_flat_benchmark,OverUnder,2.5,OU2.5,core,998.6640060989886,0.10026122407063637,false,0.85586718475672,-0.85586718475672,false,false
12476786,2024-08-24,1X2_home,home,2.537984562023013,0.019838131616082763,0.029900525361617615,1.5072248707825526,0.5349020952157865,0.3921679060895824,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,998.6640060989886,0.10026122407063637,false,19.811627993236215,29.860578442097456,true,false
12476786,2024-08-24,1X2_draw,draw,3.7186417461765604,0.0026655744319283793,-0.0026655744319283793,-1.0,0.22927929852913045,0.26765581610533384,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,998.6640060989886,0.10026122407063637,false,2.662013240744631,-2.662013240744631,false,false
12476787,2024-08-24,1X2_away,away,2.73042872942514,0.0017282260806772579,0.0029307606197268225,1.6958201548366374,0.3866703569595944,0.36624285015142594,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,998.6640060989886,0.10026122407063637,false,1.7259171811739042,2.9268451414135432,true,false
12476788,2024-08-24,1X2_away,away,3.126252549427679,0.005978194609910228,-0.005978194609910228,-1.0,0.3695948949404666,0.3171150028026314,m12_joint_hybrid_synergy,P0_flat_benchmark,1X2,0.0,1X2,core,998.6640060989886,0.10026122407063637,false,5.970207778372329,-5.970207778372329,false,false
