model,config,model_run_id,portfolio_run_id,match_id,date,family,selection,odds,stake,pnl,payoff,p_model,p_market
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035645,2026-04-04,1X2_draw,draw,4.022242710737378,0.000281160537187922,-0.000281160537187922,-1.0,0.2391190125103087,0.24861751811508037
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035645,2026-04-04,BTTS_btts_yes,btts_yes,1.6700000000000002,0.0016302655852373673,-0.0016302655852373673,-1.0,0.6082891819341139,0.5975903614457831
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035817,2026-04-04,1X2_away,away,6.6245554196950485,0.008527146436722583,-0.008527146436722583,-1.0,0.234948306899431,0.15095352618335156
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035817,2026-04-04,1X2_draw,draw,5.046591785666352,0.004705651136242213,-0.004705651136242213,-1.0,0.22695530414185264,0.19815353459740156
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035818,2026-04-04,1X2_away,away,4.4828673548218445,0.005709128429048858,-0.005709128429048858,-1.0,0.2759583050305078,0.22307151223744862
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035818,2026-04-04,1X2_draw,draw,4.618179162687969,0.001441248805395856,-0.001441248805395856,-1.0,0.2302631308294921,0.21653555758065457
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035818,2026-04-04,O/U 2.5_under_25,under_25,2.84187982777548,0.006016364058237702,-0.006016364058237702,-1.0,0.4068526306825956,0.34396152692101556
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035820,2026-04-04,1X2_away,away,3.4403765687628542,0.007641552181001379,-0.007641552181001379,-1.0,0.3623692693412968,0.2906658559064643
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035827,2026-04-04,1X2_away,away,3.1565484828842885,0.0024428672280319827,-0.0024428672280319827,-1.0,0.33140869854434657,0.3161451104310484
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035827,2026-04-04,1X2_home,home,2.5156889162619236,0.0026239866972084074,0.0038976046023099647,1.485375137936685,0.40968849282773684,0.3966815460574663
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,15881894,2026-04-07,1X2_away,away,2.7070713403628766,0.004991979240442945,0.00835123139918566,1.672929913555619,0.39805084388816403,0.36882540130620245
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,15881894,2026-04-07,1X2_home,home,2.7632507131519874,0.0018111706191424601,-0.0018111706191424601,-1.0,0.3532824452215213,0.36132684910626856
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,15881894,2026-04-07,O/U 2.5_under_25,under_25,2.3951727621325194,0.005963295290066782,-0.005963295290066782,-1.0,0.45686049505095494,0.4165928996561667
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035640,2026-04-11,1X2_home,home,2.8165690269882924,0.007050321819232547,0.012551248322175244,1.7802376464485266,0.4159967280418486,0.35473796811408137
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035640,2026-04-11,1X2_draw,draw,3.7249999999999996,0.0001868413740981825,-0.0001868413740981825,-1.0,0.24984111241414958,0.2682265701172838
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035641,2026-04-11,1X2_home,home,4.0042510270865135,0.00818043893232871,-0.00818043893232871,-1.0,0.32332738454582965,0.24966304219618288
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035641,2026-04-11,1X2_draw,draw,3.484623088465256,0.0010806242793378132,0.0026312451537108816,2.4349306266959507,0.28506608884235823,0.2868928626596215
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035641,2026-04-11,O/U 2.5_under_25,under_25,1.8063918588140613,0.009223411239235726,0.0072889300591375255,0.7902640216377801,0.6054230084012765,0.5535897402994959
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035642,2026-04-11,1X2_away,away,3.2770085339435115,0.012761333730434749,-0.012761333730434749,-1.0,0.4030631554037151,0.3051563612489628
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035642,2026-04-11,1X2_draw,draw,4.041843353246023,0.004588968256380374,-0.004588968256380374,-1.0,0.2541142847598186,0.24741186448923003
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035643,2026-04-11,1X2_away,away,2.6651901883692948,0.0029957539072051603,-0.0029957539072051603,-1.0,0.3724695628502693,0.3752077447845676
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035643,2026-04-11,1X2_home,home,2.951620321469392,0.006444714286547519,0.012326082660336447,1.9125879150400042,0.3839024215258634,0.33879696271442344
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035644,2026-04-11,1X2_away,away,4.6,0.009652988782422786,-0.009652988782422786,-1.0,0.3078720867790888,0.21507857049579943
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035644,2026-04-11,1X2_draw,draw,4.05,0.0019208879798345167,-0.0019208879798345167,-1.0,0.2546349481373931,0.24428677142732774
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035644,2026-04-11,O/U 2.5_under_25,under_25,2.34,0.008752074405297888,0.011493224109037185,1.3132,0.4952714807914152,0.42647058823529416
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035821,2026-04-11,1X2_away,away,5.527589817952206,0.013263895227069078,-0.013263895227069078,-1.0,0.3086753979719919,0.18066822757782117
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035821,2026-04-11,1X2_draw,draw,4.6000000000000005,0.0052879771410877475,-0.0052879771410877475,-1.0,0.23592753014857415,0.21709996851883392
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035823,2026-04-11,1X2_home,home,4.260890285647268,0.012522821827954058,0.04001883708671362,3.195672479934323,0.3492911603065834,0.23469273625009351
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035823,2026-04-11,1X2_draw,draw,3.8794128084401773,0.003256999652620209,-0.003256999652620209,-1.0,0.2506149556075333,0.25777096931380117
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035824,2026-04-11,1X2_away,away,4.339995265907245,0.009473395273704914,0.03100827345891763,3.2731953605890998,0.31630764891707075,0.23041499788156042
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035824,2026-04-11,1X2_draw,draw,4.1238888145996695,0.0032386191188306275,-0.0032386191188306275,-1.0,0.24759610548973449,0.24248956384559459
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035826,2026-04-11,1X2_home,home,9.28314100716402,0.015699961734226407,-0.015699961734226407,-1.0,0.27379270331004774,0.10772215990560483
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035826,2026-04-11,1X2_draw,draw,6.329220706027763,0.009489277194684375,-0.009489277194684375,-1.0,0.23998081453193,0.1579973343396968
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035826,2026-04-11,O/U 2.5_under_25,under_25,2.785100692469507,0.00594763924289196,0.010404792232424347,1.7493986786201168,0.451647242380135,0.3523173312320623
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,15680573,2026-04-14,1X2_home,home,9.919321083087297,0.020969200595014812,-0.020969200595014812,-1.0,0.3237540681389153,0.10070610200643298
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,15680573,2026-04-14,1X2_draw,draw,5.437734054587987,0.010731521227830984,-0.010731521227830984,-1.0,0.27646031160059303,0.18370448992170127
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,15680573,2026-04-14,O/U 2.5_under_25,under_25,2.320091138121178,0.01495116133423261,0.019342157670301667,1.2936893153587545,0.5756862090108648,0.4302827965179668
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,15680573,2026-04-14,BTTS_btts_yes,btts_yes,1.996972465176547,0.005072606504874649,-0.005072606504874649,-1.0,0.4784689063708122,0.49912559401432455
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14032707,2026-04-18,1X2_away,away,54.15907060380641,0.012181370336545663,-0.012181370336545663,-1.0,0.18557702218425312,0.0184641277786203
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14032707,2026-04-18,1X2_draw,draw,15.38856213547994,0.010965857513537349,-0.010965857513537349,-1.0,0.20013663321134167,0.06498332925429046
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14032715,2026-04-18,1X2_away,away,4.108748709022924,0.0004545222352425866,-0.0004545222352425866,-1.0,0.2383483394344639,0.24338310050550735
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14032715,2026-04-18,1X2_home,home,1.9484297448256354,0.0033248381801155285,0.0030903079182184306,0.9294611499291227,0.5292155357871651,0.5132337989889852
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14032715,2026-04-18,O/U 2.5_under_25,under_25,2.46,0.004931108823637762,0.00705543050486091,1.4307999999999998,0.4477645190209938,0.4057971014492754
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14032717,2026-04-18,1X2_home,home,6.668232658968059,0.015893510737366282,-0.015893510737366282,-1.0,0.32993828899892713,0.14996477344789508
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14032717,2026-04-18,1X2_draw,draw,4.765675935608372,0.005407544367061822,0.019955798499903723,3.6903624168962046,0.24386557004141388,0.2098338228430849
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14032717,2026-04-18,O/U 2.5_under_25,under_25,2.42,0.005139009646340018,-0.005139009646340018,-1.0,0.4401205750081962,0.4078246778044406
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14032717,2026-04-18,BTTS_btts_yes,btts_yes,1.84,0.007947559392467328,0.0065424308918791045,0.8232,0.5851577601880809,0.5422885572139304
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14032718,2026-04-18,1X2_away,away,3.4384579972046754,0.0072011068713132365,0.017208404706297715,2.389688837260582,0.3706727313126641,0.2908280400147272
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14032718,2026-04-18,O/U 2.5_over_25,over_25,2.1500000000000004,0.004021334661424087,-0.004021334661424087,-1.0,0.510636482130791,0.46384039900249374
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035647,2026-04-18,1X2_home,home,4.308120805390437,0.013443377362371358,0.04358287002023199,3.241958389282628,0.36618935977116107,0.23211976756751415
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035647,2026-04-18,1X2_draw,draw,3.6741287976980126,0.00460439968511715,-0.00460439968511715,-1.0,0.2707953439345432,0.2721733654591912
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035648,2026-04-18,1X2_away,away,16.438609905042664,0.009250421140485196,-0.009250421140485196,-1.0,0.1769916142197676,0.0608323943311802
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035648,2026-04-18,1X2_draw,draw,7.372467472564589,0.009314721066414067,-0.009314721066414067,-1.0,0.23448187198173756,0.13563979817087474
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035648,2026-04-18,BTTS_btts_yes,btts_yes,2.4,0.0005377232219184915,-0.0005377232219184915,-1.0,0.458874483399941,0.41605839416058393
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035650,2026-04-18,1X2_away,away,2.745041074280319,0.003427880358216532,0.005862156182350449,1.7101402527947125,0.39533667164055514,0.3642094009454847
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035650,2026-04-18,O/U 2.5_under_25,under_25,2.4899999999999998,0.0034214205902556552,0.004995958345891307,1.4601999999999997,0.4262667030275889,0.4011649759220793
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035650,2026-04-18,BTTS_btts_yes,btts_yes,1.655,0.0015763218376943005,-0.0015763218376943005,-1.0,0.5980062849083719,0.6016847172081828
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035651,2026-04-18,O/U 2.5_under_25,under_25,2.2638281196461882,0.003773487897367214,0.004673659311560509,1.2385515572532644,0.47635740721453956,0.4415579415725767
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14032708,2026-04-25,1X2_home,home,6.415359035657111,0.013807159058366473,-0.013807159058366473,-1.0,0.2951318684403036,0.15587592127609928
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14032708,2026-04-25,1X2_draw,draw,4.973960271429567,0.007183621549005531,-0.007183621549005531,-1.0,0.2379070488604415,0.20104704208113627
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14032708,2026-04-25,BTTS_btts_no,btts_no,2.54,0.003053115207654543,0.004607761471392237,1.5092,0.41300630468934535,0.39307048984468335
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14032710,2026-04-25,1X2_away,away,6.432440784313726,0.008538413374479076,-0.008538413374479076,-1.0,0.24381505123082864,0.15497698390030054
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14032710,2026-04-25,1X2_draw,draw,4.6248435171785145,0.003293468123528105,-0.003293468123528105,-1.0,0.23805001774275678,0.21554897331497028
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14032710,2026-04-25,O/U 2.5_under_25,under_25,2.3341942231639456,0.004134320138110513,-0.004134320138110513,-1.0,0.46621646174053266,0.4269213368177784
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14032710,2026-04-25,BTTS_btts_yes,btts_yes,1.8526038676696763,0.0019056430788617106,0.0015922634862467356,0.8355517903162828,0.5442466519935998,0.5397808012016426
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14032719,2026-04-25,1X2_away,away,11.955006603092997,0.015338101117705217,-0.015338101117705217,-1.0,0.26090124482260985,0.08364696341876383
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14032719,2026-04-25,1X2_draw,draw,5.365123443857052,0.006178031802869846,-0.006178031802869846,-1.0,0.24386014430215616,0.18638900119716312
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14032719,2026-04-25,O/U 2.5_under_25,under_25,2.18,0.006732013349089607,-0.006732013349089607,-1.0,0.4764611088719012,0.4556803995006242
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14032719,2026-04-25,BTTS_btts_yes,btts_yes,2.2727081381301404,0.013270464324196358,-0.013270464324196358,-1.0,0.5426641376744871,0.43851975968306117
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14032720,2026-04-25,1X2_away,away,9.558823529411764,0.016431779402827473,-0.016431779402827473,-1.0,0.28306550276846454,0.10461538461538461
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14032720,2026-04-25,1X2_draw,draw,6.372549019607843,0.009929137561552634,0.05227788270643359,5.265098039215686,0.23436806974379742,0.15692307692307694
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14032720,2026-04-25,O/U 2.5_under_25,under_25,2.64,0.00038844629347115095,0.0006243108828668339,1.6072000000000002,0.41886476743686835,0.3748109261862938
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035652,2026-04-25,1X2_home,home,7.793127740271194,0.012413455751934182,-0.012413455751934182,-1.0,0.2622131945108028,0.12831818408833126
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035652,2026-04-25,1X2_draw,draw,4.54178735750089,0.005177688942771785,0.01797150777380963,3.4709516103508715,0.26613490328954187,0.22017763520973124
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035652,2026-04-25,O/U 2.5_under_25,under_25,2.28,0.013581831727434435,0.017037049718893752,1.2543999999999997,0.5630229661978842,0.4349442379182157
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035653,2026-04-25,1X2_away,away,2.636632175334933,0.004547823803570567,0.0072942524693841325,1.6038995318282343,0.4065521473553932,0.37927171235895635
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035653,2026-04-25,1X2_home,home,3.0859099495849605,0.0027002444400665163,-0.0027002444400665163,-1.0,0.3323706698707266,0.32405352597359327
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035653,2026-04-25,O/U 2.5_under_25,under_25,1.94,0.0003692597154100676,0.00034016204983575426,0.9211999999999999,0.5138574438642437,0.5069885641677256
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035654,2026-04-25,1X2_away,away,4.95710801508707,0.005304567229623711,-0.005304567229623711,-1.0,0.2542581396527978,0.20173052452286241
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035654,2026-04-25,1X2_draw,draw,4.771477394356446,0.0015599307393517083,0.00576557864982217,3.696047846469317,0.22545762638068273,0.2095786938407732
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035654,2026-04-25,O/U 2.5_under_25,under_25,2.9045977164369616,0.005618560628593477,-0.005618560628593477,-1.0,0.4008131964926093,0.33900282988750674
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035654,2026-04-25,BTTS_btts_no,btts_no,2.7,0.0003060364426626405,-0.0003060364426626405,-1.0,0.40229373608588104,0.3652054033014951
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035655,2026-04-25,1X2_away,away,5.457516339869281,0.014650389154873421,-0.014650389154873421,-1.0,0.32354081764739034,0.18323353293413175
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035655,2026-04-25,1X2_draw,draw,4.46524064171123,0.007142732064848976,-0.007142732064848976,-1.0,0.2558042885754004,0.22395209580838324
m05_hierarchical_kappa,A_experiment06_baseline,b3e19ad4-f755-4b89-addd-ff7592787deb,3785a35e-e421-42cc-b92a-e9238d9844ce,14035656,2026-04-25,O/U 2.5_under_25,under_25,1.97,0.001285291019168803,0.0012217976428218643,0.9506,0.5207814100190292,0.5025252525252525
m12_joint_hybrid_synergy,A_experiment06_baseline,132df5c2-c742-4e95-8693-3aeb2b2cbaef,202b593c-dcbd-4384-a3b4-6c7ed4524dcd,12477123,2024-08-03,1X2_home,home,3.1455349338302168,0.0092054186805124,-0.0092054186805124,-1.0,0.3984369435598476,0.3171679729944784
m12_joint_hybrid_synergy,A_experiment06_baseline,132df5c2-c742-4e95-8693-3aeb2b2cbaef,202b593c-dcbd-4384-a3b4-6c7ed4524dcd,12477123,2024-08-03,O/U 2.5_under_25,under_25,2.0760378560810446,0.00394102455758104,0.004155877783388205,1.0545170989594237,0.501354727911822,0.4816867847909619
m12_joint_hybrid_synergy,A_experiment06_baseline,132df5c2-c742-4e95-8693-3aeb2b2cbaef,202b593c-dcbd-4384-a3b4-6c7ed4524dcd,12477126,2024-08-03,1X2_home,home,4.155100640852063,0.01331474643716407,0.04116917771634549,3.0919986280350216,0.36329556688370723,0.2383213448924134
m12_joint_hybrid_synergy,A_experiment06_baseline,132df5c2-c742-4e95-8693-3aeb2b2cbaef,202b593c-dcbd-4384-a3b4-6c7ed4524dcd,12477126,2024-08-03,1X2_draw,draw,3.5101483261017004,0.0023757299287092515,-0.0023757299287092515,-1.0,0.2665081113286466,0.2821103500178704
m12_joint_hybrid_synergy,A_experiment06_baseline,132df5c2-c742-4e95-8693-3aeb2b2cbaef,202b593c-dcbd-4384-a3b4-6c7ed4524dcd,12477126,2024-08-03,O/U 2.5_under_25,under_25,1.935,0.0029874542439583328,-0.0029874542439583328,-1.0,0.5323240638018452,0.5164345076438748
m12_joint_hybrid_synergy,A_experiment06_baseline,132df5c2-c742-4e95-8693-3aeb2b2cbaef,202b593c-dcbd-4384-a3b4-6c7ed4524dcd,12477128,2024-08-03,1X2_home,home,2.835031767441645,0.015060370722125458,0.02708353353045732,1.7983311320928124,0.4653650798343479,0.3527166847445295
m12_joint_hybrid_synergy,A_experiment06_baseline,132df5c2-c742-4e95-8693-3aeb2b2cbaef,202b593c-dcbd-4384-a3b4-6c7ed4524dcd,12477128,2024-08-03,1X2_draw,draw,3.7041536289331827,0.0020504867837900305,-0.0020504867837900305,-1.0,0.251160986991254,0.2699572173105131
m12_joint_hybrid_synergy,A_experiment06_baseline,132df5c2-c742-4e95-8693-3aeb2b2cbaef,202b593c-dcbd-4384-a3b4-6c7ed4524dcd,12477128,2024-08-03,O/U 2.5_under_25,under_25,2.1852561367163257,0.005930281833497189,-0.005930281833497189,-1.0,0.49075998018798495,0.4576122602738229
