match_id,date,family,selection,odds,stake,pnl,payoff,p_model,p_market,model,policy,group,line,market_key,capacity_bucket,bankroll_open,exposure,constrained,stake_amount,pnl_amount,won,pushed
12477123,2024-08-03,1X2_home,home,3.1455349338302168,0.009170074579464801,-0.009170074579464801,-1.0,0.3984369435598476,0.3171679729944784,m12_joint_hybrid_synergy,P_baseline,1X2,0.0,1X2,core,1000.0,0.15551485549980562,false,9.170074579464801,-9.170074579464801,false,false
12477123,2024-08-03,O/U 2.5_under_25,under_25,2.0760378560810446,0.003485728275499264,0.0036757600688403186,1.0545170989594237,0.501354727911822,0.4816867847909619,m12_joint_hybrid_synergy,P_baseline,OverUnder,2.5,OU2.5,core,1000.0,0.15551485549980562,false,3.4857282754992642,3.6757600688403187,true,false
12477123,2024-08-03,O/U 3.5_under_35,under_35,1.43,0.0011077772964337507,0.00046681735271718246,0.42139999999999994,0.7194340071554476,0.6976744186046512,m12_joint_hybrid_synergy,P_baseline,OverUnder,3.5,OU3.5,fringe,1000.0,0.15551485549980562,false,1.1077772964337507,0.46681735271718244,true,false
12477126,2024-08-03,1X2_home,home,4.155100640852063,0.013312351005308731,0.04116177104433524,3.0919986280350216,0.36329556688370723,0.2383213448924134,m12_joint_hybrid_synergy,P_baseline,1X2,0.0,1X2,core,1000.0,0.15551485549980562,false,13.31235100530873,41.16177104433524,true,false
12477126,2024-08-03,1X2_draw,draw,3.5101483261017004,0.002473069263110467,-0.002473069263110467,-1.0,0.2665081113286466,0.2821103500178704,m12_joint_hybrid_synergy,P_baseline,1X2,0.0,1X2,core,1000.0,0.15551485549980562,false,2.473069263110467,-2.473069263110467,false,false
12477126,2024-08-03,O/U 0.5_over_05,over_05,1.0956521739130436,0.0012004892491052712,0.00011253281830743338,0.09373913043478271,0.9204290715284875,0.9126984126984127,m12_joint_hybrid_synergy,P_baseline,OverUnder,0.5,OU0.5,fringe,1000.0,0.15551485549980562,false,1.2004892491052712,0.11253281830743338,true,false
12477126,2024-08-03,O/U 2.5_under_25,under_25,1.935,0.0030538230980133307,-0.0030538230980133307,-1.0,0.5323240638018452,0.5164345076438748,m12_joint_hybrid_synergy,P_baseline,OverUnder,2.5,OU2.5,core,1000.0,0.15551485549980562,false,3.0538230980133307,-3.0538230980133307,false,false
12477128,2024-08-03,1X2_home,home,2.835031767441645,0.015058462796297032,0.027080102448042338,1.7983311320928124,0.4653650798343479,0.3527166847445295,m12_joint_hybrid_synergy,P_baseline,1X2,0.0,1X2,core,1000.0,0.15551485549980562,false,15.058462796297032,27.08010244804234,true,false
12477128,2024-08-03,1X2_draw,draw,3.7041536289331827,0.0020502270174955735,-0.0020502270174955735,-1.0,0.251160986991254,0.2699572173105131,m12_joint_hybrid_synergy,P_baseline,1X2,0.0,1X2,core,1000.0,0.15551485549980562,false,2.0502270174955735,-2.0502270174955735,false,false
12477128,2024-08-03,O/U 2.5_under_25,under_25,2.1852561367163257,0.005929530554654938,-0.005929530554654938,-1.0,0.49075998018798495,0.4576122602738229,m12_joint_hybrid_synergy,P_baseline,OverUnder,2.5,OU2.5,core,1000.0,0.15551485549980562,false,5.929530554654938,-5.929530554654938,false,false
