mask,n_active,families,oos_information_ratio,mean_daily_return,daily_volatility,rank,selected_for_pure_alpha
3623,7,1X2_away; 1X2_draw; 1X2_home; O/U 0.5_over_05; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_over_35,1.6066604911294566,0.009716146162154236,0.04604630254987413,432,false
7438,7,1X2_draw; 1X2_home; BTTS_btts_no; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_over_35; O/U 3.5_under_35,1.6064175729009997,0.006621897249240199,0.03138692928003849,433,false
5478,7,1X2_draw; 1X2_home; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_under_35,1.6062363318202213,0.006465694155147009,0.030650005017229344,434,false
3487,9,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_over_35,1.606201461433438,0.009632075928558553,0.04566092637576871,435,false
3119,7,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 2.5_under_25; O/U 3.5_over_35,1.605893651218683,0.009670044535282689,0.04584970340700734,436,false
5646,6,1X2_draw; 1X2_home; BTTS_btts_no; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_under_35,1.6056473758191208,0.006419379885899689,0.030441618629153233,437,false
7334,7,1X2_draw; 1X2_home; O/U 0.5_over_05; O/U 1.5_over_15; O/U 2.5_under_25; O/U 3.5_over_35; O/U 3.5_under_35,1.6055421757071235,0.00659402760970689,0.03127187203974932,438,false
3519,10,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_over_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_over_35,1.6051255299566196,0.009608114437138455,0.045577867579603484,439,false
5774,7,1X2_draw; 1X2_home; BTTS_btts_no; O/U 1.5_over_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_under_35,1.6051204784067032,0.006358185356400317,0.030161322925141478,440,false
3991,9,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_yes; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_over_35,1.6048095004940128,0.009678177555430103,0.04591926587572121,441,false
1607,6,1X2_away; 1X2_draw; 1X2_home; O/U 0.5_under_05; O/U 2.5_over_25; O/U 2.5_under_25,1.60458887498248,0.009487077167091375,0.04501875640215418,442,false
1231,7,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_under_05; O/U 1.5_over_15; O/U 2.5_under_25,1.6041735527154768,0.009379781010720454,0.044521130600263914,443,false
1639,7,1X2_away; 1X2_draw; 1X2_home; O/U 0.5_over_05; O/U 0.5_under_05; O/U 2.5_over_25; O/U 2.5_under_25,1.6041583058624813,0.009463115675671277,0.044917105501967335,444,false
3359,8,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_over_35,1.6039201015483402,0.009693270458057925,0.04601637861419624,445,false
1263,8,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_over_15; O/U 2.5_under_25,1.6037239968187187,0.009355819519300358,0.04441984566239982,446,false
4023,10,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_yes; O/U 0.5_over_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_over_35,1.6034643860321343,0.009654216064010006,0.04584400311678275,447,false
3966,10,1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_over_35,1.6034289814712726,0.006378006817024704,0.030287267102802596,448,false
3863,8,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_yes; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_over_35,1.6034201972764204,0.009739372084929476,0.04624964949527063,449,false
5558,8,1X2_draw; 1X2_home; BTTS_btts_yes; O/U 0.5_over_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_under_35,1.6033012976863767,0.006528964437083551,0.03100658927924666,450,false
5222,6,1X2_draw; 1X2_home; O/U 0.5_over_05; O/U 0.5_under_05; O/U 2.5_under_25; O/U 3.5_under_35,1.6032272134390013,0.0064021916527233005,0.03040593987297529,451,false
3391,9,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_over_05; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_over_35,1.6031319857335955,0.009669308966637827,0.04592519361649275,452,false
1175,6,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_yes; O/U 1.5_over_15; O/U 2.5_under_25,1.6031227160787915,0.009625034705966236,0.04571517363844897,453,false
5255,6,1X2_away; 1X2_draw; 1X2_home; O/U 1.5_over_15; O/U 2.5_under_25; O/U 3.5_under_35,1.603035682952713,0.009581573507318829,0.04551122063071573,454,false
1207,7,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_yes; O/U 0.5_over_05; O/U 1.5_over_15; O/U 2.5_under_25,1.6029826190594725,0.00960107321454614,0.045605351323158044,455,false
5287,7,1X2_away; 1X2_draw; 1X2_home; O/U 0.5_over_05; O/U 1.5_over_15; O/U 2.5_under_25; O/U 3.5_under_35,1.6028486009504197,0.00955761201589873,0.045402705396167,456,false
4094,11,1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_over_35,1.602735761986551,0.0063168122875253314,0.030009646629445177,457,false
3895,9,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_yes; O/U 0.5_over_05; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_over_35,1.602366470956862,0.009715410593509378,0.046166202074446064,458,false
2007,9,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_yes; O/U 0.5_under_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25,1.60224706895005,0.009425147068947143,0.044790250093514845,459,false
5934,8,1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_under_35,1.602085337693306,0.006458920896903298,0.030697227833591346,460,false
2039,10,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_yes; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25,1.6017837002109414,0.009401185577527045,0.044689304241444336,461,false
5350,7,1X2_draw; 1X2_home; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_over_15; O/U 2.5_under_25; O/U 3.5_under_35,1.6015293613438246,0.0063409971232239295,0.0301472351586656,462,false
5159,6,1X2_away; 1X2_draw; 1X2_home; O/U 0.5_over_05; O/U 2.5_under_25; O/U 3.5_under_35,1.6012790022539554,0.009618806545398102,0.04573819472129634,463,false
3806,9,1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_under_05; O/U 1.5_over_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_over_35,1.6012737061997429,0.006277271276521722,0.029849025884889923,464,false
5127,5,1X2_away; 1X2_draw; 1X2_home; O/U 2.5_under_25; O/U 3.5_under_35,1.6011893800698598,0.0096427680368182,0.04585469997757028,465,false
7566,8,1X2_draw; 1X2_home; BTTS_btts_no; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_over_35; O/U 3.5_under_35,1.6005041212090063,0.0065607027197408276,0.031211770159339142,466,false
5606,8,1X2_draw; 1X2_home; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_under_35,1.600222932009716,0.006404499625647638,0.030474006258176513,467,false
1412,4,1X2_home; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_under_25,1.5998749735376336,0.0059567988086783865,0.028349912623509457,468,false
1503,9,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_under_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_under_25,1.5996741247430688,0.009379045442075594,0.044642854671066455,469,false
1028,2,1X2_home; O/U 2.5_under_25,1.5996466273061318,0.005954490835754046,0.02834297371956828,470,false
1879,8,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_yes; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25,1.5995263007076321,0.009486341598446513,0.045157741315365034,471,false
1103,6,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_under_05; O/U 2.5_under_25,1.5995238344821752,0.009440975540219826,0.0449418549951219,472,false
1535,10,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_under_25,1.5994862257233198,0.009355083950655495,0.04453403255635869,473,false
1079,6,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_yes; O/U 0.5_over_05; O/U 2.5_under_25,1.5994439584566695,0.00966226774404551,0.04599756878178895,474,false
1135,7,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 0.5_under_05; O/U 2.5_under_25,1.599354486722166,0.009417014048799728,0.04483253775423624,475,false
1911,9,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_yes; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25,1.5993487106340323,0.009462380107026415,0.04504867926129449,476,false
1047,5,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_yes; O/U 2.5_under_25,1.5993207261940507,0.00968622923546561,0.046115191347141586,477,false
7182,6,1X2_draw; 1X2_home; BTTS_btts_no; O/U 2.5_under_25; O/U 3.5_over_35; O/U 3.5_under_35,1.599141879691778,0.006558394746816489,0.031227368887292144,478,false
4047,10,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_under_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_over_35,1.5990164127876882,0.009432923860184322,0.04491777599987381,479,false
5142,5,1X2_draw; 1X2_home; BTTS_btts_yes; O/U 2.5_under_25; O/U 3.5_under_35,1.5988872624186483,0.006550617955579311,0.03119530715690183,480,false
7567,9,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_over_35; O/U 3.5_under_35,1.5985822144580584,0.009588614729911148,0.045671547782359594,481,false
5270,6,1X2_draw; 1X2_home; BTTS_btts_yes; O/U 1.5_over_15; O/U 2.5_under_25; O/U 3.5_under_35,1.5984470842871759,0.00648942342607994,0.03091239726452287,482,false
7439,8,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_over_35; O/U 3.5_under_35,1.5983831739972734,0.009649809259410516,0.045968747151226536,483,false
7471,9,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_over_35; O/U 3.5_under_35,1.5975244890890723,0.00962584776799042,0.04587924921006228,484,false
7599,10,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_over_35; O/U 3.5_under_35,1.5974291461116363,0.00956465323849105,0.04559030135813063,485,false
4079,11,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_over_35,1.5972860760973933,0.009408962368764222,0.04485221169810672,486,false
7310,7,1X2_draw; 1X2_home; BTTS_btts_no; O/U 1.5_over_15; O/U 2.5_under_25; O/U 3.5_over_35; O/U 3.5_under_35,1.5972733828289745,0.006497200217317118,0.03097218417803295,487,false
3919,9,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_over_35,1.5970275293795153,0.009494118389683693,0.04526547457977124,488,false
3678,8,1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_under_05; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_over_35,1.5968878178450985,0.006338465806021094,0.030222791952211822,489,false
6062,9,1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_under_35,1.5964851470912573,0.006397726367403926,0.030513049698068267,490,false
7943,8,1X2_away; 1X2_draw; 1X2_home; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_over_35; O/U 3.5_under_35,1.5962527953969612,0.009695910886282067,0.046250004790625764,491,false
1407,9,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_under_25,1.5961715034399635,0.009416278480154866,0.044918431058251586,492,false
1375,8,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_under_25,1.5960817037674127,0.009440239971574964,0.04503526811121761,493,false
5559,9,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_yes; O/U 0.5_over_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_under_35,1.596031178741973,0.00955687644725387,0.04559313315357843,494,false
5527,8,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_yes; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_under_35,1.5959835489219028,0.009580837938673968,0.0457088106710653,495,false
5406,7,1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_under_35,1.5956623294496444,0.006493331574193149,0.030984994646340025,496,false
7942,7,1X2_draw; 1X2_home; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_over_35; O/U 3.5_under_35,1.595607264618722,0.006667998876111747,0.031819573236206385,497,false
3951,10,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_over_35,1.5956043918141256,0.009470156898263596,0.0451915033463775,498,false
8071,9,1X2_away; 1X2_draw; 1X2_home; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_over_35; O/U 3.5_under_35,1.595567011608825,0.009634716356782695,0.045977856721658286,499,false
5431,8,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_yes; O/U 0.5_over_05; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_under_35,1.595492424341862,0.009618070976753242,0.04590056895096735,500,false
1316,4,1X2_home; O/U 0.5_over_05; O/U 1.5_under_15; O/U 2.5_under_25,1.595175962699448,0.005994031846757658,0.028611148198058756,501,false
5399,7,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_yes; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_under_35,1.5951698759482555,0.00964203246817334,0.046024225358924614,502,false
7975,9,1X2_away; 1X2_draw; 1X2_home; O/U 0.5_over_05; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_over_35; O/U 3.5_under_35,1.5951249237773417,0.009671949394861969,0.046168328583071114,503,false
5454,7,1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_under_35,1.594853027149301,0.006368866762757237,0.03040649309130411,504,false
7470,8,1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_over_35; O/U 3.5_under_35,1.594184699256866,0.006597935757820099,0.03151332901144562,505,false
8103,10,1X2_away; 1X2_draw; 1X2_home; O/U 0.5_over_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_over_35; O/U 3.5_under_35,1.5941432803223399,0.009610754865362598,0.045904470777932554,506,false
5678,7,1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_under_35,1.5939887076083867,0.0063954183944795896,0.030549813190639874,507,false
1679,7,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; O/U 1.5_over_15; O/U 2.5_over_25; O/U 2.5_under_25,1.5939385195394231,0.009493796636286612,0.045351660839058276,508,false
5910,7,1X2_draw; 1X2_home; BTTS_btts_yes; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_under_35,1.5935843107255367,0.006539433201064699,0.031245674206341438,509,false
3783,8,1X2_away; 1X2_draw; 1X2_home; O/U 0.5_under_05; O/U 1.5_over_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_over_35,1.5934686952346722,0.009490210241570483,0.04534789531219576,510,false
3279,8,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_under_05; O/U 1.5_over_15; O/U 2.5_under_25; O/U 3.5_over_35,1.5931885957123415,0.009444108614698936,0.045135537820434606,511,false
3223,7,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_yes; O/U 1.5_over_15; O/U 2.5_under_25; O/U 3.5_over_35,1.5930724839148007,0.009689362309944717,0.046311036029515626,512,false
1711,8,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 1.5_over_15; O/U 2.5_over_25; O/U 2.5_under_25,1.593043633145077,0.009469835144866514,0.04526260914269344,513,false
1156,3,1X2_home; O/U 1.5_over_15; O/U 2.5_under_25,1.5929967807226557,0.005893296306254676,0.02816879159879609,514,false
5534,8,1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_under_35,1.5928396466935653,0.006432137044693778,0.030747376769798326,515,false
5806,8,1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 1.5_over_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_under_35,1.5926031374114435,0.006334223864980218,0.030283821579814855,516,false
7686,6,1X2_draw; 1X2_home; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_over_35; O/U 3.5_under_35,1.5923153075487102,0.006604496373688038,0.031581697795502836,517,false
6087,9,1X2_away; 1X2_draw; 1X2_home; O/U 0.5_under_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_under_35,1.59222458243521,0.009381685870299734,0.04486435207344107,518,false
7303,7,1X2_away; 1X2_draw; 1X2_home; O/U 1.5_over_15; O/U 2.5_under_25; O/U 3.5_over_35; O/U 3.5_under_35,1.592219839712484,0.009645901111297308,0.046127998587153586,519,false
3255,8,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_yes; O/U 0.5_over_05; O/U 1.5_over_15; O/U 2.5_under_25; O/U 3.5_over_35,1.5920887197114812,0.009665400818524619,0.046225055467627736,520,false
5958,7,1X2_draw; 1X2_home; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_under_35,1.591940125409432,0.006414968389628788,0.030682633240996956,521,false
3815,9,1X2_away; 1X2_draw; 1X2_home; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_over_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_over_35,1.5918716482550688,0.009466248750150385,0.045278778494240286,522,false
3311,9,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_over_15; O/U 2.5_under_25; O/U 3.5_over_35,1.5918584064631098,0.009420147123278835,0.04505864089637614,523,false
5959,8,1X2_away; 1X2_draw; 1X2_home; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_under_35,1.5916939560750318,0.009442880399799106,0.04517204576705435,524,false
6119,10,1X2_away; 1X2_draw; 1X2_home; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_under_35,1.5916685072464591,0.009357724378879636,0.04476539939051987,525,false
5991,9,1X2_away; 1X2_draw; 1X2_home; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_under_35,1.5914321835912912,0.009418918908379008,0.04506483226131795,526,false
5583,9,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_under_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_under_35,1.5913716586827993,0.009335584243428185,0.04466781622043829,527,false
5582,8,1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_under_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_under_35,1.5912487747847608,0.006307672233257866,0.03018254614119214,528,false
7335,8,1X2_away; 1X2_draw; 1X2_home; O/U 0.5_over_05; O/U 1.5_over_15; O/U 2.5_under_25; O/U 3.5_over_35; O/U 3.5_under_35,1.5911810294454503,0.009621939619877208,0.04604345158644086,529,false
5615,10,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_under_35,1.5910959082235159,0.009311622752008088,0.04456088951008517,530,false
7175,6,1X2_away; 1X2_draw; 1X2_home; O/U 2.5_under_25; O/U 3.5_over_35; O/U 3.5_under_35,1.591092702507268,0.009707095640796679,0.046453523660078454,531,false
5702,6,1X2_draw; 1X2_home; O/U 0.5_under_05; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_under_35,1.5909758875281368,0.0063514658872050765,0.030397314009642497,532,false
3655,7,1X2_away; 1X2_draw; 1X2_home; O/U 0.5_under_05; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_over_35,1.5905496433112143,0.009551404771069855,0.04572406769270344,533,false
5326,7,1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_under_05; O/U 1.5_over_15; O/U 2.5_under_25; O/U 3.5_under_35,1.590352702553673,0.006244169730834157,0.029895518218135683,534,false
7207,7,1X2_away; 1X2_draw; 1X2_home; O/U 0.5_over_05; O/U 2.5_under_25; O/U 3.5_over_35; O/U 3.5_under_35,1.590336699157389,0.00968313414937658,0.046360883653256,535,false
1551,6,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; O/U 2.5_over_25; O/U 2.5_under_25,1.5902980471131074,0.009554991165785984,0.04574847290615599,536,false
3095,6,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_yes; O/U 2.5_under_25; O/U 3.5_over_35,1.5900324059938657,0.009750556839444088,0.046692623939577044,537,false
5487,9,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_under_35,1.58997048336476,0.009372817281507458,0.04488548542100731,538,false
5455,8,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_under_35,1.5899578713583382,0.009396778772927558,0.0450005915640617,539,false
5830,7,1X2_draw; 1X2_home; O/U 0.5_under_05; O/U 1.5_over_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_under_35,1.5897672497961517,0.006290271357705707,0.030127331945289274,540,false
1583,7,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 2.5_over_25; O/U 2.5_under_25,1.5896840244603725,0.009531029674365886,0.045651373595165155,541,false
5198,6,1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_under_05; O/U 2.5_under_25; O/U 3.5_under_35,1.589591781461346,0.006305364260333529,0.030202953196525634,542,false
3151,7,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_under_05; O/U 2.5_under_25; O/U 3.5_over_35,1.5893777556230708,0.009505303144198306,0.045536922764526123,543,false
3127,7,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_yes; O/U 0.5_over_05; O/U 2.5_under_25; O/U 3.5_over_35,1.5893217889671722,0.00972659534802399,0.046598705106019,544,false
7446,7,1X2_draw; 1X2_home; BTTS_btts_yes; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_over_35; O/U 3.5_under_35,1.5892906067932342,0.0066784480619815,0.03199610209018845,545,false
5174,6,1X2_draw; 1X2_home; BTTS_btts_yes; O/U 0.5_over_05; O/U 2.5_under_25; O/U 3.5_under_35,1.589254989256116,0.006526656464159213,0.031269577112674626,546,false
3687,8,1X2_away; 1X2_draw; 1X2_home; O/U 0.5_over_05; O/U 0.5_under_05; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_over_35,1.589248621172594,0.009527443279649755,0.045646697924256546,547,false
1951,9,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25,1.5892273983048797,0.009493061067641752,0.045482577533961586,548,false
6038,8,1X2_draw; 1X2_home; BTTS_btts_yes; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_under_35,1.588903432653152,0.006478238671565328,0.031044472052211145,549,false
1983,10,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_over_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25,1.5885851862580596,0.009469099576221655,0.04538611537110532,550,false
7814,7,1X2_draw; 1X2_home; O/U 1.5_over_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_over_35; O/U 3.5_under_35,1.5885384356537295,0.006543301844188666,0.031363467030653944,551,false
3551,10,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_under_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_over_35,1.5884171373615137,0.009443373046054073,0.04526759479712776,552,false
3183,8,1X2_away; 1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 0.5_under_05; O/U 2.5_under_25; O/U 3.5_over_35,1.588338713344896,0.009481341652778207,0.04545184454219549,553,false
