match_id,lambda_mkt_h,lambda_mkt_a,sse,n_targets,optim_converged,accepted,reason
12476798,1.405470327953386,1.5148654664279577,0.000527415573388905,5,true,true,
12476799,1.5131741718397729,1.2887963438315577,6.969920275984518e-10,3,true,true,
12476800,1.354212238161302,1.2847617279791512,8.39761591647209e-10,3,true,true,
12477123,1.2872971738866228,1.4578560583000704,0.0014999826945882625,9,true,true,
12477126,1.0361663783474286,1.539718961825889,0.0014766479691874909,7,true,true,
12477128,1.3916332378525667,1.4451677241144665,0.0005694381007548974,5,true,true,
12477129,0.9297201256602243,2.2093512417674908,8.62936292892932e-5,5,true,true,
12477130,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12477131,1.7451167148276092,1.4960005202324536,0.0009572469776068318,9,true,true,
12477132,1.7787601091880434,1.1435774699494508,0.0005714615093508118,7,true,true,
12477133,1.1655681077995494,1.2164538985063627,1.469490230311163e-9,3,true,true,
12477134,1.6848978738072342,1.2124265081604384,0.0007186454930893116,7,true,true,
12477135,1.6316747184072877,1.2950832312894116,0.0013266419533673813,7,true,true,
12640468,0.9482643577581362,1.6475106811606557,0.0012210722521595972,24,true,true,
12811090,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12954858,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
13159980,1.8891566209495168,1.0155966037968815,0.0007003317225879936,6,true,true,
13171688,1.629204448582868,1.0116128558993251,3.530339988524332e-5,4,true,true,
13171689,1.6004936759953226,1.3617999955995448,0.00023107730707522923,7,true,true,
13175771,1.1331088585269502,1.2248439659573722,0.0003053012269160154,7,true,true,
13175772,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
13179032,1.2415063565190645,1.0276298172427043,5.73806501471233e-10,3,true,true,
13179034,1.3414548543381675,1.5888229989840692,0.0027504655330690764,11,true,true,
13197505,1.0783673485900278,1.319283467883943,0.0010445048299079292,9,true,true,
13217663,1.0500451404979616,1.4201469844903898,0.0003554569679797933,15,true,true,
13233442,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
13255608,1.584797491248452,1.0298595422794268,0.0001533861482857137,4,true,true,
13315347,1.6945348085150227,0.8530438017939095,0.0008546094109535175,9,true,true,
13324922,0.881147454357691,1.6512908229153254,0.0001286419468892629,7,true,true,
13343733,0.9383753866078066,2.1003437798819435,0.0008086384546250602,28,true,true,
13343735,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
13343736,1.3217021058749934,1.1082066365350334,0.001490945546862977,11,true,true,
13348881,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
13391276,1.618733492059064,1.129232033167005,8.946787191144143e-5,22,true,true,
