model,spec,family,n_obs,logloss,market_logloss,brier,market_brier,ece,market_ece,mce
m12_joint_hybrid_synergy,std_C_sqrt,ou_05,69,0.18107999775387637,0.17543686512069756,0.04186611593700048,0.04130051115296987,0.025617375161103982,0.026146786813518074,0.06754034120603732
m12_joint_hybrid_synergy,std_C_sqrt,ou_15,116,0.5766282263630649,0.5785496986547277,0.19336200255440658,0.19372443296377037,0.04021373383792312,0.03517861886821262,0.311650592839267
m12_joint_hybrid_synergy,std_C_sqrt,ou_25,432,0.6902268497516447,0.6985069307120938,0.24851808619271212,0.25245546292115817,0.018425112891284772,0.06546870710964538,0.28527474556418503
m12_joint_hybrid_synergy,std_C_sqrt,ou_35,178,0.6566434078040393,0.6455359798910608,0.2319012898757472,0.2263347334633069,0.051453213847287446,0.033705618499318184,0.5861266676523788
m12_joint_hybrid_synergy,std_C_sqrt,btts,156,0.6703208682224465,0.6592616234604256,0.23865295472357345,0.23324959819567326,0.053326859759825956,0.037558440538183614,0.05937978635358798
m12_joint_hybrid_synergy,std_D_sup,1x2,1560,0.6118737602836379,0.6123176118070058,0.21113942026010987,0.21123299931682585,0.0164980844347724,0.013663985325952959,0.2689191785697638
m12_joint_hybrid_synergy,std_D_sup,ou_05,69,0.18100581734798882,0.17543686512069756,0.04185722024197853,0.04130051115296987,0.02565775992551352,0.026146786813518074,0.06737130607395993
m12_joint_hybrid_synergy,std_D_sup,ou_15,116,0.5765952663577627,0.5785496986547277,0.1933453834580102,0.19372443296377037,0.04049703431851471,0.03517861886821262,0.3113444301931354
m12_joint_hybrid_synergy,std_D_sup,ou_25,432,0.6902413724733643,0.6985069307120938,0.24852489707025976,0.25245546292115817,0.01837333116048223,0.06546870710964538,0.2856724909298654
m12_joint_hybrid_synergy,std_D_sup,ou_35,178,0.6566056745500565,0.6455359798910608,0.23188377785477715,0.2263347334633069,0.051388733388978924,0.033705618499318184,0.5857653115669441
m12_joint_hybrid_synergy,std_D_sup,btts,156,0.6702888476685234,0.6592616234604256,0.2386374489881114,0.23324959819567326,0.053400727938934904,0.037558440538183614,0.05950180434970431
m12_joint_hybrid_synergy,std_D_sup_anch,1x2,1560,0.6118803242349287,0.6123176118070058,0.21114215950338633,0.21123299931682585,0.01665219704290755,0.013663985325952959,0.268522929928237
m12_joint_hybrid_synergy,std_D_sup_anch,ou_05,69,0.18104199582065272,0.17543686512069756,0.04186154954370922,0.04130051115296987,0.02562730390716767,0.026146786813518074,0.0674935536387053
m12_joint_hybrid_synergy,std_D_sup_anch,ou_15,116,0.5766262056525889,0.5785496986547277,0.19336184020889305,0.19372443296377037,0.04019374897195758,0.03517861886821262,0.3116422698961563
m12_joint_hybrid_synergy,std_D_sup_anch,ou_25,432,0.6902224760970703,0.6985069307120938,0.24851621095787912,0.25245546292115817,0.018439197752748878,0.06546870710964538,0.2850850156954662
m12_joint_hybrid_synergy,std_D_sup_anch,ou_35,178,0.6567232925063398,0.6455359798910608,0.23193747584195118,0.2263347334633069,0.0518762055460395,0.033705618499318184,0.586728672771565
m12_joint_hybrid_synergy,std_D_sup_anch,btts,156,0.6702339952671293,0.6592616234604256,0.23861051724253032,0.23324959819567326,0.053534052346355894,0.037558440538183614,0.059701433767363254
m12_joint_hybrid_synergy,std_D_tot,1x2,1560,0.6118734340986659,0.6123176118070058,0.21114128512400848,0.21123299931682585,0.016569764429711552,0.013663985325952959,0.26994512858427466
m12_joint_hybrid_synergy,std_D_tot,ou_05,69,0.18115614377836467,0.17543686512069756,0.04187492231470816,0.04130051115296987,0.025564285237419836,0.026146786813518074,0.06775637843304574
m12_joint_hybrid_synergy,std_D_tot,ou_15,116,0.5766417024368662,0.5785496986547277,0.19337277843793915,0.19372443296377037,0.03991921971074743,0.03517861886821262,0.3119319535385785
m12_joint_hybrid_synergy,std_D_tot,ou_25,432,0.6902186262224445,0.6985069307120938,0.2485144511804646,0.25245546292115817,0.018470903890815165,0.06546870710964538,0.28492287037986624
m12_joint_hybrid_synergy,std_D_tot,ou_35,178,0.6566035074247729,0.6455359798910608,0.23188284383066524,0.2263347334633069,0.05123708625142009,0.033705618499318184,0.5858063740422457
m12_joint_hybrid_synergy,std_D_tot,btts,156,0.67033345098484,0.6592616234604256,0.23865921041909838,0.23324959819567326,0.05012344191407424,0.037558440538183614,0.05421126276595922
m12_joint_hybrid_synergy,inv_A_pool,1x2,1560,0.6114049480827196,0.6123176118070058,0.21085209913070596,0.21123299931682585,0.015880824168632297,0.013663985325952959,0.043440190681114155
m12_joint_hybrid_synergy,inv_A_pool,ou_05,69,0.18376269728122474,0.17543686512069756,0.04224585141395694,0.04130051115296987,0.02582056022265642,0.026146786813518074,0.0700594830747035
m12_joint_hybrid_synergy,inv_A_pool,ou_15,116,0.5685415660053067,0.5785496986547277,0.19035243300334528,0.19372443296377037,0.05300864551929648,0.03517861886821262,0.19557542793662352
m12_joint_hybrid_synergy,inv_A_pool,ou_25,432,0.6874200834196336,0.6985069307120938,0.24715501106334378,0.25245546292115817,0.029768651701330626,0.06546870710964538,0.09516098733416734
m12_joint_hybrid_synergy,inv_A_pool,ou_35,178,0.6602809169970943,0.6455359798910608,0.23358388797836074,0.2263347334633069,0.05565658618056528,0.033705618499318184,0.07301142051584908
m12_joint_hybrid_synergy,inv_A_pool,btts,156,0.6657784610919141,0.6592616234604256,0.23642146777633896,0.23324959819567326,0.07627324562903404,0.037558440538183614,0.11373425115710001
m12_joint_hybrid_synergy,inv_B_full,1x2,1560,0.611443895290463,0.6123176118070058,0.21086738960406892,0.21123299931682585,0.016069939051739816,0.013663985325952959,0.04393208751951816
m12_joint_hybrid_synergy,inv_B_full,ou_05,69,0.1838612466428783,0.17543686512069756,0.04225797918517765,0.04130051115296987,0.0257356234231525,0.026146786813518074,0.07035767678468179
m12_joint_hybrid_synergy,inv_B_full,ou_15,116,0.568583491785625,0.5785496986547277,0.1903712711965184,0.19372443296377037,0.052951169826897244,0.03517861886821262,0.19602524484026917
m12_joint_hybrid_synergy,inv_B_full,ou_25,432,0.6873987957235302,0.6985069307120938,0.24714428302999572,0.25245546292115817,0.03907634930028174,0.06546870710964538,0.09439164594681926
m12_joint_hybrid_synergy,inv_B_full,ou_35,178,0.6599149382471604,0.6455359798910608,0.23342609209668855,0.2263347334633069,0.062267432412579427,0.033705618499318184,0.40010053700884807
m12_joint_hybrid_synergy,inv_B_full,btts,156,0.6659169170246674,0.6592616234604256,0.23648910050026783,0.23324959819567326,0.07684134826578526,0.037558440538183614,0.11458604157779895
m12_joint_hybrid_synergy,inv_B_anch,1x2,1560,0.6114237951807732,0.6123176118070058,0.21085996916046915,0.21123299931682585,0.016038688342543045,0.013663985325952959,0.09034060078965744
m12_joint_hybrid_synergy,inv_B_anch,ou_05,69,0.18407942022744014,0.17543686512069756,0.0422883860949528,0.04130051115296987,0.025886314506060226,0.026146786813518074,0.07101698643986079
m12_joint_hybrid_synergy,inv_B_anch,ou_15,116,0.5683749611128387,0.5785496986547277,0.1902962041741865,0.19372443296377037,0.026321681667791995,0.03517861886821262,0.1940116240140346
m12_joint_hybrid_synergy,inv_B_anch,ou_25,432,0.6874382960602743,0.6985069307120938,0.24716432089515708,0.25245546292115817,0.02484989226965928,0.06546870710964538,0.09705017256144266
m12_joint_hybrid_synergy,inv_B_anch,ou_35,178,0.6602609384771518,0.6455359798910608,0.2335769535739577,0.2263347334633069,0.05547910272297528,0.033705618499318184,0.07295055676688744
m12_joint_hybrid_synergy,inv_B_anch,btts,156,0.6663042597494974,0.6592616234604256,0.23667783410774626,0.23324959819567326,0.0783434993140695,0.037558440538183614,0.08805577849800472
m12_joint_hybrid_synergy,inv_C_sqrt,1x2,1560,0.6114120446287409,0.6123176118070058,0.21085478358252013,0.21123299931682585,0.015865195810090316,0.013663985325952959,0.04359086739933293
m12_joint_hybrid_synergy,inv_C_sqrt,ou_05,69,0.18378643082546758,0.17543686512069756,0.04224884918132881,0.04130051115296987,0.025799257823796606,0.026146786813518074,0.07013435691643838
m12_joint_hybrid_synergy,inv_C_sqrt,ou_15,116,0.5685495271204889,0.5785496986547277,0.19035626436489048,0.19372443296377037,0.05299503658744941,0.03517861886821262,0.19568131817612244
m12_joint_hybrid_synergy,inv_C_sqrt,ou_25,432,0.6874189114198462,0.6985069307120938,0.24715440107882028,0.25245546292115817,0.02977255774659167,0.06546870710964538,0.09498624693801316
m12_joint_hybrid_synergy,inv_C_sqrt,ou_35,178,0.6601648647728381,0.6455359798910608,0.2335336021829945,0.2263347334633069,0.05505408240866903,0.033705618499318184,0.06589223181815307
m12_joint_hybrid_synergy,inv_C_sqrt,btts,156,0.6658024772476518,0.6592616234604256,0.23643318996250168,0.23324959819567326,0.0764085922760945,0.037558440538183614,0.11393316392548258
m12_joint_hybrid_synergy,inv_D_sup,1x2,1560,0.6114483130194753,0.6123176118070058,0.21086885461669003,0.21123299931682585,0.015002662503502885,0.013663985325952959,0.04385005131150965
m12_joint_hybrid_synergy,inv_D_sup,ou_05,69,0.18366414021094324,0.17543686512069756,0.04223219345292704,0.04130051115296987,0.025888830001720108,0.026146786813518074,0.0697704151272047
m12_joint_hybrid_synergy,inv_D_sup,ou_15,116,0.5686782611552005,0.5785496986547277,0.1904019305197879,0.19372443296377037,0.05260654030088116,0.03517861886821262,0.19649747585757293
m12_joint_hybrid_synergy,inv_D_sup,ou_25,432,0.6874005035063983,0.6985069307120938,0.24714514626854617,0.25245546292115817,0.03917835249032158,0.06546870710964538,0.09405796848839898
m12_joint_hybrid_synergy,inv_D_sup,ou_35,178,0.6601378734118956,0.6455359798910608,0.23352208557574444,0.2263347334633069,0.05465439434509279,0.033705618499318184,0.0654465167313516
m12_joint_hybrid_synergy,inv_D_sup,btts,156,0.665906668214834,0.6592616234604256,0.23648399061803546,0.23324959819567326,0.07684783841014892,0.037558440538183614,0.11445403202518989
m12_joint_hybrid_synergy,inv_D_sup_anch,1x2,1560,0.6114347413187032,0.6123176118070058,0.2108635136665762,0.21123299931682585,0.0148616772348283,0.013663985325952959,0.09004341084310274
m12_joint_hybrid_synergy,inv_D_sup_anch,ou_05,69,0.18375567018414854,0.17543686512069756,0.042244919917342395,0.04130051115296987,0.02581675098513042,0.026146786813518074,0.07006769492545291
m12_joint_hybrid_synergy,inv_D_sup_anch,ou_15,116,0.5685743349486313,0.5785496986547277,0.19036396895577373,0.19372443296377037,0.05303467511376647,0.03517861886821262,0.19560153817836468
m12_joint_hybrid_synergy,inv_D_sup_anch,ou_25,432,0.6874283473550927,0.6985069307120938,0.24715908413237225,0.25245546292115817,0.02975887103715265,0.06546870710964538,0.09520922898223094
m12_joint_hybrid_synergy,inv_D_sup_anch,ou_35,178,0.6602829721025649,0.6455359798910608,0.23358475186660652,0.2263347334633069,0.05565467164151846,0.033705618499318184,0.07300979851727857
m12_joint_hybrid_synergy,inv_D_sup_anch,btts,156,0.6660563232849125,0.6592616234604256,0.23655703648431434,0.23324959819567326,0.0775090676804082,0.037558440538183614,0.11523020085853442
m12_joint_hybrid_synergy,inv_D_tot,1x2,1560,0.611404514341166,0.6123176118070058,0.21085237730898465,0.21123299931682585,0.0159282589089486,0.013663985325952959,0.0434967667453644
m12_joint_hybrid_synergy,inv_D_tot,ou_05,69,0.18396416920302278,0.17543686512069756,0.042272276506737504,0.04130051115296987,0.025668105673109957,0.026146786813518074,0.0706474153913103
m12_joint_hybrid_synergy,inv_D_tot,ou_15,116,0.5684620318713093,0.5785496986547277,0.19032684041302,0.19372443296377037,0.053354294725598536,0.03517861886821262,0.195110932631675
m12_joint_hybrid_synergy,inv_D_tot,ou_25,432,0.6874167052909739,0.6985069307120938,0.24715329671088676,0.25245546292115817,0.029658228361945448,0.06546870710964538,0.0954832939653768
m12_joint_hybrid_synergy,inv_D_tot,ou_35,178,0.660074255909661,0.6455359798910608,0.2334949506452806,0.2263347334633069,0.05429093842881456,0.033705618499318184,0.06517523587011975
m12_joint_hybrid_synergy,inv_D_tot,btts,156,0.665791340396261,0.6592616234604256,0.23642788178312607,0.23324959819567326,0.07626210041044676,0.037558440538183614,0.1138533530789888
m05_joint_production_wealth,raw,1x2,1560,0.6161819750527245,0.6123176118070058,0.2130532774043965,0.21123299931682585,0.021523334779320908,0.013663985325952959,0.39588365808277426
m05_joint_production_wealth,raw,ou_05,69,0.18766818341476255,0.17543686512069756,0.04278446096755152,0.04130051115296987,0.031125894243858268,0.026146786813518074,0.10655868539223823
m05_joint_production_wealth,raw,ou_15,116,0.5713403523133421,0.5785496986547277,0.19145687506718992,0.19372443296377037,0.03533114591740531,0.03517861886821262,0.20976079124631986
m05_joint_production_wealth,raw,ou_25,432,0.6841286369779422,0.6985069307120938,0.24553190443430936,0.25245546292115817,0.01749474487062707,0.06546870710964538,0.16159383771845182
m05_joint_production_wealth,raw,ou_35,178,0.6692447977841699,0.6455359798910608,0.23744430531351576,0.2263347334633069,0.07169008310253927,0.033705618499318184,0.40723856132796743
m05_joint_production_wealth,raw,btts,156,0.6707416600654655,0.6592616234604256,0.23891334941234918,0.23324959819567326,0.05175232609875618,0.037558440538183614,0.07888461086540799
m05_joint_production_wealth,std_A_pool,1x2,1560,0.6119867375022259,0.6123176118070058,0.21121670035665993,0.21123299931682585,0.017978727208890242,0.013663985325952959,0.08533954471443206
m05_joint_production_wealth,std_A_pool,ou_05,69,0.18304078332856952,0.17543686512069756,0.04217039239321579,0.04130051115296987,0.03192975685929626,0.026146786813518074,0.10283560420656546
