match_id,market_name,market_line,selection,odds_pit,fair_pit,staleness_minutes,odds_close_final,fair_close,log_price_drift,fair_drift
9573943,1X2,0.0,away,1.94,0.5150292151075238,0.15913333333333313,1.9646914730361837,0.5082765116055257,0.012647248740927916,-0.006752703501998081
9573943,1X2,0.0,draw,3.8,0.2629359677127884,2.362783333333333,3.8329792459083887,0.26053011619145633,0.008641305069730813,-0.0024058515213320475
9573943,1X2,0.0,home,4.5,0.22203481717968795,2.362783333333333,4.319356211557159,0.23119337220301825,-0.04097103072810849,0.009158555023330295
9573943,OverUnder,2.5,over_25,2.06,0.4824120603015076,26.144933333333334,2.08,0.47851261596395234,0.00966191091173689,-0.0038994443375552357
9573943,OverUnder,2.5,under_25,1.92,0.5175879396984925,19.14353333333333,1.9085912174938071,0.5214873840360478,-0.0059597985929017655,0.003899444337555291
9573944,1X2,0.0,away,15.5,0.06445012787723785,3.866033333333334,14.216972688415748,0.07037194455317856,-0.08640351332463889,0.0059218166759407165
9573944,1X2,0.0,draw,7.0,0.14271099744245525,9.512483333333336,6.968590660345742,0.1435693474487435,-0.004497145539448737,0.0008583500062882554
9573944,1X2,0.0,home,1.26,0.7928388746803069,11.771416666666667,1.2727751802295324,0.7860587079980779,0.01008797675399206,-0.006780166682229027
9573944,BTTS,0.0,btts_no,1.78,0.5615763546798029,9.512483333333336,1.84,0.5370354175526607,0.03315220731690055,-0.024540937127142226
9573944,BTTS,0.0,btts_yes,2.28,0.43842364532019706,14.507483333333333,2.13438609725463,0.4629645824473393,-0.06599637990346045,0.024540937127142226
9573944,OverUnder,0.5,over_05,1.05,0.9563409563409564,5.991383333333335,1.04,0.9641873278236914,-0.009569451016150672,0.007846371482735037
9573944,OverUnder,0.5,under_05,23.0,0.04365904365904366,14.507483333333333,28.0,0.03581267217630854,0.1967102942460543,-0.00784637148273512
9573944,OverUnder,1.5,over_15,1.21,0.8273894436519258,14.507483333333333,1.18,0.8401084010840109,-0.025105921131076358,0.012718957432085065
9573944,OverUnder,1.5,under_15,5.8,0.17261055634807418,9.512483333333336,6.2,0.15989159891598914,0.06669137449867235,-0.012718957432085037
9573944,OverUnder,2.5,over_25,1.63,0.6091127098321343,14.507483333333333,1.5567132539798023,0.6445499318210807,-0.046003304643645236,0.03543722198894639
9573944,OverUnder,2.5,under_25,2.54,0.39088729016786566,14.507483333333333,2.822842113544322,0.3554500681789194,0.10558013807051124,-0.03543722198894628
9573944,OverUnder,4.5,over_45,4.7,0.21273031825795644,9.512483333333336,4.3,0.23214285714285715,-0.0889474860164963,0.019412538884900715
9573944,OverUnder,4.5,under_45,1.27,0.7872696817420435,9.512483333333336,1.3,0.7678571428571429,0.023347363996991107,-0.019412538884900576
9573946,1X2,0.0,away,2.74,0.35578780485927797,43.68355,2.761453747171468,0.3608798444202085,0.007799340650459062,0.005092039560930517
9573946,1X2,0.0,draw,3.35,0.2910025627804243,2.7555000000000014,3.481062776292123,0.2862783760867209,0.03837729681194089,-0.004724186693703392
9573946,1X2,0.0,home,2.76,0.35320963236029773,35.89398333333333,2.824362239881551,0.3528417794930706,0.02305190358852929,-0.0003678528672271253
9573946,OverUnder,0.5,over_05,1.08,0.9259259259259259,34.30213333333333,1.09,1.0,0.009216655104924048,0.07407407407407407
9573946,OverUnder,2.5,over_25,2.06,0.48628428927680795,3.8862999999999985,2.02,0.4918323966110294,-0.019608471388376313,0.005548107334221453
9573946,OverUnder,2.5,under_25,1.95,0.513715710723192,17.19225,1.9550664673005853,0.5081676033889705,0.0025948189029589095,-0.005548107334221508
9573947,1X2,0.0,away,2.92,0.34571062740076824,0.9505333333333326,3.3574532623956257,0.30317215353514265,0.13959911267946457,-0.04253847386562559
9573947,1X2,0.0,draw,3.6,0.2804097311139565,0.9505333333333326,3.866067141231191,0.26328728880531427,0.07130390227911186,-0.01712244230864224
9573947,1X2,0.0,home,2.7,0.3738796414852753,0.9505333333333326,2.347845704330649,0.4335405576595431,-0.13975358686182682,0.059660916174267775
9573947,OverUnder,0.5,over_05,1.06,0.9443861490031479,0.9505333333333326,1.05,0.9495192307692307,-0.00947874395454377,0.005133081766082848
9573947,OverUnder,0.5,under_05,18.0,0.055613850996852045,0.9505333333333326,19.750000000000004,0.050480769230769225,0.09278173345096627,-0.00513308176608282
9573947,OverUnder,2.5,over_25,1.69,0.5927710843373494,1.9523666666666664,1.7121536222000566,0.5795459157370803,0.013023477352330932,-0.013225168600269122
9573947,OverUnder,2.5,under_25,2.46,0.40722891566265057,30.955283333333334,2.36,0.4204540842629198,-0.041499730906752734,0.013225168600269233
9573947,OverUnder,3.5,over_35,2.7,0.3706293706293706,29.943533333333335,2.68,0.3724296134792928,-0.00743497848751809,0.0018002428499221956
9573947,OverUnder,3.5,under_35,1.59,0.6293706293706294,1.9523666666666664,1.5904373207571219,0.6275703865207072,0.00027500668352979055,-0.0018002428499221956
9573949,1X2,0.0,away,3.9,0.2558678912700622,13.811183333333332,4.003436635655016,0.2500678269282234,0.026176598032285534,-0.005800064341838829
9573949,1X2,0.0,draw,4.2,0.23759161332220058,19.6456,4.0895482148342435,0.2448022732906366,-0.026650022256591948,0.007210659968436034
9573949,1X2,0.0,home,1.97,0.5065404954077373,18.80793333333333,1.9819272233871963,0.50512989978114,0.00603617370836811,-0.0014105956265972885
9573949,OverUnder,2.5,over_25,1.79,0.5580246913580247,74.67871666666667,1.9536571788446273,0.5130758987390232,0.08748747254368881,-0.04494879261900153
9573949,OverUnder,2.5,under_25,2.26,0.4419753086419754,74.67871666666667,2.058584510949087,0.48692410126097685,-0.0933461972723781,0.044948792619001476
9573949,OverUnder,3.5,over_35,3.0,0.3333333333333333,3.734066666666667,3.4500000000000006,0.29303278688524587,0.13976194237515882,-0.04030054644808745
9573949,OverUnder,3.5,under_35,1.5,0.6666666666666666,3.734066666666667,1.43,0.7069672131147542,-0.04779066383634855,0.04030054644808756
9573949,OverUnder,4.5,over_45,5.8,0.17261055634807418,76.21531666666667,6.906358783630114,0.1448672639917212,0.17458463251745296,-0.027743292356352978
9573949,OverUnder,4.5,under_45,1.21,0.8273894436519258,76.21531666666667,1.17,0.8551327360082789,-0.033616610798984974,0.02774329235635309
9573952,1X2,0.0,away,2.24,0.44779143590436304,0.8108666666666657,2.343784354290251,0.42533360701949546,0.045291002592717323,-0.02245782888486758
9573952,1X2,0.0,draw,3.4,0.2950155342428745,0.8108666666666657,3.434567414195976,0.2902520560131445,0.010115551389868119,-0.0047634782297300005
9573952,1X2,0.0,home,3.9,0.25719302985276243,0.8108666666666657,3.505063296441827,0.28441433696736,-0.10676797391286995,0.02722130711459758
9573952,OverUnder,1.5,over_15,1.45,0.6914893617021277,12.73166666666667,1.42,0.7038581856100106,-0.020906684819313712,0.012368823907882853
9573952,OverUnder,1.5,under_15,3.25,0.30851063829787234,12.73166666666667,3.3750000000000004,0.2961418143899896,0.03774032798284711,-0.012368823907882742
9573952,OverUnder,2.5,over_25,2.26,0.4378109452736319,0.8108666666666657,2.2300000000000004,0.4471035138273422,-0.013363227812166803,0.009292568553710301
9573952,OverUnder,2.5,under_25,1.76,0.5621890547263683,4.834816666666665,1.8033047067034869,0.5528964861726579,0.02430712072780091,-0.009292568553710412
9573953,BTTS,0.0,btts_no,2.26,0.43920595533498763,0.9869833333333347,2.463938719029748,0.40469311427559734,0.086396361554161,-0.03451284105939029
9573953,BTTS,0.0,btts_yes,1.77,0.5607940446650125,70.0583,1.675,0.5953068857244027,-0.055166381308708025,0.03451284105939023
9573953,OverUnder,2.5,over_25,1.79,0.5536159600997507,18.55871666666667,1.6575329410616573,0.5990685126779016,-0.07688530302858271,0.04545255257815095
9573953,OverUnder,2.5,under_25,2.22,0.4463840399002494,18.55871666666667,2.476672012838699,0.40093148732209843,0.10940853279093475,-0.04545255257815095
9573955,1X2,0.0,away,2.28,0.43944708066845467,69.03708333333333,2.195792813775605,0.4543466220905889,-0.03763227086675142,0.014899541422134233
9573955,1X2,0.0,draw,3.55,0.2822364349081906,69.03708333333333,3.6630243047575273,0.2723572012487029,0.03134151549278011,-0.00987923365948773
9573955,1X2,0.0,home,3.6,0.27831648442335466,2.950683333333334,3.650439094829708,0.2732961766607082,0.013913614850221362,-0.005020307762646448
9573955,OverUnder,0.5,over_05,1.07,0.9239516702203269,1.9066333333333318,1.08,1.0,0.00930239266231363,0.07604832977967313
9573955,OverUnder,1.5,over_15,1.35,0.7428571428571429,19.30205,1.36,0.7389635316698656,0.00738010729762246,-0.0038936111872772683
9573955,OverUnder,1.5,under_15,3.9,0.2571428571428572,19.30205,3.85,0.26103646833013433,-0.012903404835907841,0.0038936111872771573
9573955,OverUnder,2.5,over_25,1.99,0.5037406483790523,0.8044499999999992,2.054713439100403,0.48462723536474683,0.03200175379510785,-0.01911341301430547
9573955,OverUnder,2.5,under_25,2.02,0.49625935162094764,0.8044499999999992,1.9321356536229848,0.5153727646352531,-0.04447156399710914,0.019113413014305414
9573956,1X2,0.0,away,3.25,0.30382006426276337,2.025400000000001,3.421966818055427,0.29273446275363063,0.051560482428925226,-0.011085601509132736
9573956,1X2,0.0,draw,3.7,0.26686897536594073,4.0885500000000015,3.7611814470418827,0.2663332338917207,0.016400303035341686,-0.0005357414742200306
9573956,1X2,0.0,home,2.3,0.42931096037129607,2.9892666666666656,2.2718399410135786,0.4409323033546486,-0.012319073055355621,0.011621342983352545
9573956,BTTS,0.0,btts_no,2.42,0.41826923076923084,25.067433333333334,2.38,0.4209245742092457,-0.01666705248521176,0.00265534344001489
9573956,BTTS,0.0,btts_yes,1.74,0.5817307692307693,9.538533333333334,1.73,0.5790754257907543,-0.0057637047167501294,-0.0026553434400149456
9573956,OverUnder,2.5,over_25,1.87,0.5336658354114713,9.939250000000001,1.8856005156975144,0.5292589692087241,0.008307915265781453,-0.004406866202747217
9573956,OverUnder,2.5,under_25,2.14,0.46633416458852867,9.939250000000001,2.12,0.47074103079127594,-0.009389740349839032,0.004406866202747273
9573957,1X2,0.0,away,8.0,0.12491559756921,48.9554,7.8999999999999995,0.12710773117109836,-0.012578782206860185,0.0021921336018883575
9573957,1X2,0.0,draw,5.0,0.19986495611073601,3.3415999999999997,5.154805912155727,0.19479900763746574,0.030491553919767933,-0.005065948473270271
9573957,1X2,0.0,home,1.48,0.675219446320054,31.322249999999997,1.4808450897850614,0.6780932611914359,0.0005708436492847258,0.00287381487138183
9573957,OverUnder,1.5,over_15,1.25,0.7967479674796748,0.7665333333333351,1.232891515073976,0.8098238244142657,-0.013781315533301372,0.013075856934590901
9573957,OverUnder,1.5,under_15,4.9,0.20325203252032517,0.7665333333333351,5.25,0.1901761755857344,0.06899287148695142,-0.013075856934590763
9573957,OverUnder,2.5,over_25,1.7,0.5792079207920793,14.800366666666669,1.7106924365170604,0.579753945257345,0.006269971124607075,0.0005460244652657487
9573957,OverUnder,2.5,under_25,2.34,0.42079207920792083,47.13546666666667,2.36,0.4202460547426551,0.00851068966790861,-0.0005460244652657487
9573957,OverUnder,3.5,over_35,2.78,0.3504672897196262,14.800366666666669,2.8,0.35260115606936415,0.007168489478612497,0.002133866349737945
9573957,OverUnder,3.5,under_35,1.5,0.6495327102803737,29.434649999999998,1.525,0.6473988439306358,0.016529301951210506,-0.0021338663497378896
9573958,OverUnder,1.5,over_15,1.34,0.7466918714555766,2.137583333333332,1.33,0.7516339869281046,-0.007490671729157626,0.004942115472527986
9573958,OverUnder,1.5,under_15,3.95,0.2533081285444234,34.91043333333333,4.0249999999999995,0.24836601307189546,0.018809331957496074,-0.004942115472527958
9573960,1X2,0.0,away,1.62,0.6199147617202635,7.76305,1.5995294864396277,0.6307660423634863,-0.012716634221137911,0.010851280643222827
9573960,1X2,0.0,draw,4.5,0.22316931421929484,2.9714833333333317,4.523971989718854,0.22301837546698083,0.005312969972768129,-0.000150938752314006
9573960,1X2,0.0,home,6.4,0.1569159240604417,8.764283333333331,6.90028291673728,0.1462155821695329,0.07526442282270372,-0.010700341890908793
9573960,OverUnder,1.5,over_15,1.34,0.7466918714555766,55.58423333333333,1.3543337311544972,0.7366261227767934,0.010640008114092953,-0.010065748678783182
9573960,OverUnder,1.5,under_15,3.95,0.2533081285444234,30.74655,3.787914032494112,0.26337387722320654,-0.04190009854205137,0.010065748678783126
9573960,OverUnder,2.5,over_25,2.08,0.48,4.846250000000001,2.0534116299000007,0.4862596058927983,-0.012865274118087404,0.006259605892798337
9573960,OverUnder,2.5,under_25,1.92,0.52,15.764499999999998,1.943571386139648,0.5137403941072017,0.012202015308345363,-0.006259605892798281
9573962,1X2,0.0,away,4.4,0.22646007151370676,4.125966666666667,4.45396918367347,0.22429772876028642,0.012191109088971867,-0.0021623427534203377
9573962,1X2,0.0,draw,4.0,0.24910607866507745,9.343466666666664,3.87657045719154,0.25770592406310167,-0.03134350114280722,0.00859984539802422
9573962,1X2,0.0,home,1.9,0.5244338498212157,4.125966666666667,1.92861431805744,0.5179963471766118,0.014947888962139555,-0.006437502644603854
9573962,OverUnder,1.5,over_15,1.3,0.7450980392156863,36.27558333333333,1.31,0.7578558225508318,0.007662872745569097,0.012757783335145545
9573962,OverUnder,1.5,under_15,3.8,0.25490196078431376,61.78511666666667,4.1,0.24214417744916825,0.07598590697792205,-0.012757783335145517
9573962,OverUnder,2.5,over_25,1.92,0.52,34.15286666666667,1.9382006974699428,0.5155787871107294,0.009434881133032357,-0.004421212889270665
9573962,OverUnder,2.5,under_25,2.08,0.48,33.50553333333333,2.06286417314087,0.48442121288927065,-0.008272501277389436,0.004421212889270665
9573968,1X2,0.0,away,2.56,0.38669885477080695,3.647733333333335,2.4766814323867057,0.4037732870596147,-0.03308772651496431,0.017074432288807728
9573968,1X2,0.0,draw,3.55,0.2788588924544411,2.5492500000000007,3.654497206703911,0.27364032489061274,0.02901091710643534,-0.00521856756382838
9573968,1X2,0.0,home,2.96,0.334442252774752,3.647733333333335,3.1,0.3225863880497726,0.046212843155131626,-0.011855864724979404
9573968,OverUnder,2.5,over_25,1.95,0.5063291139240507,29.29855,2.06,0.4860510554841318,0.0548766102258343,-0.020278058439918867
9573968,OverUnder,2.5,under_25,2.0,0.4936708860759494,30.156283333333334,1.9481802326503217,0.5139489445158683,-0.026251457725072782,0.020278058439918867
9573968,OverUnder,3.5,over_35,3.35,0.29916317991631797,34.56296666666667,3.5,0.2857142857142857,0.04380262265839284,-0.013448894202032269
9573968,OverUnder,3.5,under_35,1.43,0.7008368200836821,30.56713333333333,1.4,0.7142857142857143,-0.02120220765060305,0.013448894202032213
9573969,1X2,0.0,away,4.3,0.23130614048004713,2.9576166666666666,4.328237863405023,0.23063625519683015,0.006545476531556247,-0.0006698852832169866
9573969,1X2,0.0,draw,4.2,0.23681342953909587,6.929383333333334,4.110967062997772,0.24282572862282373,-0.021426229325459952,0.006012299083727857
9573969,1X2,0.0,home,1.87,0.5318804299808569,1.944700000000001,1.8958717922372208,0.5265380161803462,0.013740350551942641,-0.005342413800510704
9573969,OverUnder,2.5,over_25,1.81,0.5486284289276808,4.076450000000001,1.8366469996722166,0.5334488970372137,0.014614781179188862,-0.015179531890467168
9573969,OverUnder,2.5,under_25,2.2,0.4513715710723192,1.944700000000001,2.1,0.4665511029627864,-0.04652001563489293,0.015179531890467224
9573969,OverUnder,3.5,over_35,3.35,0.3064182194616977,81.94318333333334,3.1,0.31567328918322296,-0.0775582343458745,0.009255069721525233
9573969,OverUnder,3.5,under_35,1.48,0.6935817805383023,4.076450000000001,1.43,0.6843267108167771,-0.03436764350420777,-0.009255069721525233
9573970,1X2,0.0,away,2.78,0.35528091379017934,8.075566666666667,2.8287544144550303,0.35295208821600593,0.017385550829245804,-0.00232882557417341
9573970,1X2,0.0,draw,3.65,0.2705975179004653,3.1063666666666663,3.692581185335806,0.27038397465629493,0.011598554137278436,-0.00021354324417038884
9573970,1X2,0.0,home,2.64,0.3741215683093555,9.625916666666669,2.6506779099844087,0.3766639371276991,0.004036505213261636,0.0025423688183435766
9573970,OverUnder,1.5,over_15,1.32,0.7564575645756457,45.055283333333335,1.308291832268499,0.7667218697962607,-0.00890939509423406,0.010264305220614944
9573970,OverUnder,1.5,under_15,4.1,0.24354243542435428,45.055283333333335,4.3,0.2332781302037394,0.047628048989254664,-0.010264305220614889
9573970,OverUnder,2.5,over_25,1.93,0.5162907268170427,4.481216666666668,1.99,0.5025,0.03061463581960695,-0.013790726817042742
9573970,OverUnder,2.5,under_25,2.06,0.48370927318295737,33.2591,2.0100000000000002,0.4975,-0.024571260730505206,0.013790726817042631
9573971,1X2,0.0,away,1.67,0.5997086055364949,4.326433333333334,1.6467515308753005,0.6127525553587797,-0.014019048256120293,0.01304394982228485
9573971,1X2,0.0,draw,4.4,0.2276166752831696,27.917499999999997,4.546673210471358,0.22193176458358516,0.03279126207518625,-0.005684910699584433
9573971,1X2,0.0,home,5.8,0.17267471918033556,4.326433333333334,6.103784034478941,0.16531568005763528,0.051050994820724976,-0.007359039122700278
9573971,OverUnder,2.5,over_25,1.82,0.5495049504950495,45.884633333333326,1.8119095246865005,0.5533445973497498,-0.004455225902985271,0.003839646854700285
9573971,OverUnder,2.5,under_25,2.22,0.4504950495049505,75.2262,2.244706636084091,0.44665540265025017,0.01106764242132188,-0.0038396468547003404
9573974,1X2,0.0,away,6.8,0.14496518757144344,56.53831666666666,6.589742553667203,0.15097150612503157,-0.031408330642099525,0.00600631855358813
9573974,1X2,0.0,draw,4.5,0.2190585056635145,57.73058333333333,4.714765224924105,0.2110101586912769,0.04662172484017682,-0.008048346972237608
9573974,1X2,0.0,home,1.55,0.6359763067650421,12.748533333333334,1.5593021445330704,0.6380183351836914,0.005983446994417616,0.002042028418649311
9573977,1X2,0.0,away,2.22,0.44,7.793500000000002,2.1925686560162925,0.4557781587242953,-0.0124334370777447,0.015778158724295277
9573977,1X2,0.0,draw,3.7,0.26399999999999996,2.7729500000000016,3.908962267114895,0.2556496677705934,0.05493911429105061,-0.008350332229406565
