model,spec,family,n_obs,logloss,market_logloss,brier,market_brier,ece,market_ece,mce
m12_joint_hybrid_synergy,inv_w0.25_s0.35,ou_25,432,0.6874200834196336,0.6985069307120938,0.24715501106334378,0.25245546292115817,0.029768651701330626,0.06546870710964538,0.09516098733416734
m12_joint_hybrid_synergy,inv_w0.25_s0.35,ou_35,178,0.6602809169970943,0.6455359798910608,0.23358388797836074,0.2263347334633069,0.05565658618056528,0.033705618499318184,0.07301142051584908
m12_joint_hybrid_synergy,inv_w0.25_s0.35,btts,156,0.6657784610919141,0.6592616234604256,0.23642146777633896,0.23324959819567326,0.07627324562903404,0.037558440538183614,0.11373425115710001
m12_joint_hybrid_synergy,inv_w0.25_s0.50,1x2,1560,0.6109329210141419,0.6123176118070058,0.21065779030105605,0.21123299931682585,0.011619867582920442,0.013663985325952959,0.20638317845017085
m12_joint_hybrid_synergy,inv_w0.25_s0.50,ou_05,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
m12_joint_hybrid_synergy,inv_w0.25_s0.50,ou_15,116,0.5707893370685349,0.5785496986547277,0.19120497585757582,0.19372443296377037,0.028321833248072678,0.03517861886821262,0.14829349744988837
m12_joint_hybrid_synergy,inv_w0.25_s0.50,ou_25,432,0.6892758121256143,0.6985069307120938,0.24806110596700173,0.25245546292115817,0.02902127493641548,0.06546870710964538,0.029553953453450688
m12_joint_hybrid_synergy,inv_w0.25_s0.50,ou_35,178,0.6564031696705404,0.6455359798910608,0.23178803080179872,0.2263347334633069,0.06542384010435347,0.033705618499318184,0.08913549336074411
m12_joint_hybrid_synergy,inv_w0.25_s0.50,btts,156,0.6653779266739762,0.6592616234604256,0.2362250136948564,0.23324959819567326,0.06204862754212923,0.037558440538183614,0.15442846494063944
m12_joint_hybrid_synergy,inv_w0.25_s0.75,1x2,1560,0.6107545836198254,0.6123176118070058,0.21059251191274228,0.21123299931682585,0.008682725637157917,0.013663985325952959,0.08854728791893621
m12_joint_hybrid_synergy,inv_w0.25_s0.75,ou_05,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
m12_joint_hybrid_synergy,inv_w0.25_s0.75,ou_15,116,0.5730700998468499,0.5785496986547277,0.1920377034522069,0.19372443296377037,0.027737176497036355,0.03517861886821262,0.14965992145835616
m12_joint_hybrid_synergy,inv_w0.25_s0.75,ou_25,432,0.6910117403450426,0.6985069307120938,0.24890532608829222,0.25245546292115817,0.03430207842700641,0.06546870710964538,0.11978822630449498
m12_joint_hybrid_synergy,inv_w0.25_s0.75,ou_35,178,0.6538429189498318,0.6455359798910608,0.2305587088162415,0.2263347334633069,0.05859293235494367,0.033705618499318184,0.5927625025906922
m12_joint_hybrid_synergy,inv_w0.25_s0.75,btts,156,0.664813561925555,0.6592616234604256,0.23594189892747658,0.23324959819567326,0.07368357048859875,0.037558440538183614,0.09214888804338928
m12_joint_hybrid_synergy,inv_w0.25_s1.00,1x2,1560,0.61072335622769,0.6123176118070058,0.2105836163258661,0.21123299931682585,0.01277148225553856,0.013663985325952959,0.08551398434781679
m12_joint_hybrid_synergy,inv_w0.25_s1.00,ou_05,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
m12_joint_hybrid_synergy,inv_w0.25_s1.00,ou_15,116,0.5741669553600953,0.5785496986547277,0.1924227473319371,0.19372443296377037,0.05506830935825186,0.03517861886821262,0.215170308139709
m12_joint_hybrid_synergy,inv_w0.25_s1.00,ou_25,432,0.69181082678313,0.6985069307120938,0.24929238784688948,0.25245546292115817,0.039338934989587494,0.06546870710964538,0.15953250913995215
m12_joint_hybrid_synergy,inv_w0.25_s1.00,ou_35,178,0.6528772541132593,0.6455359798910608,0.23008600888469272,0.2263347334633069,0.04539294221740042,0.033705618499318184,0.592286012145012
m12_joint_hybrid_synergy,inv_w0.25_s1.00,btts,156,0.6645183382676819,0.6592616234604256,0.2357940055991046,0.23324959819567326,0.07286269543069222,0.037558440538183614,0.0911237107860926
m12_joint_hybrid_synergy,inv_w0.40_s0.15,1x2,1560,0.6144944011957156,0.6123176118070058,0.21225779077018542,0.21123299931682585,0.01854249439705649,0.013663985325952959,0.04533479217552966
m12_joint_hybrid_synergy,inv_w0.40_s0.15,ou_05,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
m12_joint_hybrid_synergy,inv_w0.40_s0.15,ou_15,116,0.5684388058175032,0.5785496986547277,0.1904087866800731,0.19372443296377037,0.05119742808596222,0.03517861886821262,0.3607256564464492
m12_joint_hybrid_synergy,inv_w0.40_s0.15,ou_25,432,0.6859703067370906,0.6985069307120938,0.24643976173435686,0.25245546292115817,0.016405400717039855,0.06546870710964538,0.22679738241189806
m12_joint_hybrid_synergy,inv_w0.40_s0.15,ou_35,178,0.6702644051870066,0.6455359798910608,0.23798461496290638,0.2263347334633069,0.06729840769343813,0.033705618499318184,0.10227714786722325
m12_joint_hybrid_synergy,inv_w0.40_s0.15,btts,156,0.6691107584299741,0.6592616234604256,0.23806708600313192,0.23324959819567326,0.05806968221945875,0.037558440538183614,0.1080594717315485
m12_joint_hybrid_synergy,inv_w0.40_s0.25,1x2,1560,0.612806317217645,0.6123176118070058,0.2114829691362842,0.21123299931682585,0.016015086800006073,0.013663985325952959,0.37647694812656496
m12_joint_hybrid_synergy,inv_w0.40_s0.25,ou_05,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
m12_joint_hybrid_synergy,inv_w0.40_s0.25,ou_15,116,0.5678431554551028,0.5785496986547277,0.19011403206376462,0.19372443296377037,0.0327164176287673,0.03517861886821262,0.19336959854645014
m12_joint_hybrid_synergy,inv_w0.40_s0.25,ou_25,432,0.6858644296127885,0.6985069307120938,0.24638957242209494,0.25245546292115817,0.01800932659714396,0.06546870710964538,0.1428288376511313
m12_joint_hybrid_synergy,inv_w0.40_s0.25,ou_35,178,0.6661254159103337,0.6455359798910608,0.23619734209548937,0.2263347334633069,0.06285157496529117,0.033705618499318184,0.08344948999234131
m12_joint_hybrid_synergy,inv_w0.40_s0.25,btts,156,0.6674503123869358,0.6592616234604256,0.23724497854342028,0.23324959819567326,0.06716721897804373,0.037558440538183614,0.06819545459595222
m12_joint_hybrid_synergy,inv_w0.40_s0.35,1x2,1560,0.6118976310255336,0.6123176118070058,0.21107914406928166,0.21123299931682585,0.01461741567211306,0.013663985325952959,0.033721619391329005
m12_joint_hybrid_synergy,inv_w0.40_s0.35,ou_05,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
m12_joint_hybrid_synergy,inv_w0.40_s0.35,ou_15,116,0.5688510902664285,0.5785496986547277,0.19048794570317784,0.19372443296377037,0.025617891930248562,0.03517861886821262,0.19603220787970432
m12_joint_hybrid_synergy,inv_w0.40_s0.35,ou_25,432,0.6867808522206162,0.6985069307120938,0.24684077512755062,0.25245546292115817,0.010012304280914238,0.06546870710964538,0.10287971065720669
m12_joint_hybrid_synergy,inv_w0.40_s0.35,ou_35,178,0.6623995722141351,0.6455359798910608,0.2345620556150358,0.2263347334633069,0.058910156239177836,0.033705618499318184,0.06636375921049709
m12_joint_hybrid_synergy,inv_w0.40_s0.35,btts,156,0.6672083503957589,0.6592616234604256,0.23712670463960572,0.23324959819567326,0.06517510595970488,0.037558440538183614,0.09015314204496949
m12_joint_hybrid_synergy,inv_w0.40_s0.50,1x2,1560,0.611303479442745,0.6123176118070058,0.2108259473564402,0.21123299931682585,0.013435122604521978,0.013663985325952959,0.026455204537281785
m12_joint_hybrid_synergy,inv_w0.40_s0.50,ou_05,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
m12_joint_hybrid_synergy,inv_w0.40_s0.50,ou_15,116,0.5706134051743942,0.5785496986547277,0.19115856633645187,0.19372443296377037,0.028649953824837013,0.03517861886821262,0.14398926988846614
m12_joint_hybrid_synergy,inv_w0.40_s0.50,ou_25,432,0.6881434784864235,0.6985069307120938,0.24750941594636042,0.25245546292115817,0.019540295389521227,0.06546870710964538,0.10056963928356011
m12_joint_hybrid_synergy,inv_w0.40_s0.50,ou_35,178,0.6592777108290441,0.6455359798910608,0.23314178488055423,0.2263347334633069,0.05525389009158736,0.033705618499318184,0.06047027118290099
m12_joint_hybrid_synergy,inv_w0.40_s0.50,btts,156,0.6669247104441555,0.6592616234604256,0.23698737808612927,0.23324959819567326,0.05127817421824712,0.037558440538183614,0.08734535352872586
m12_joint_hybrid_synergy,inv_w0.40_s0.75,1x2,1560,0.6109838629615016,0.6123176118070058,0.21069637105693992,0.21123299931682585,0.011366916672202645,0.013663985325952959,0.2243514092923189
m12_joint_hybrid_synergy,inv_w0.40_s0.75,ou_05,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
m12_joint_hybrid_synergy,inv_w0.40_s0.75,ou_15,116,0.5723639010638455,0.5785496986547277,0.1918097764226715,0.19372443296377037,0.02821894591018911,0.03517861886821262,0.14495030022838812
m12_joint_hybrid_synergy,inv_w0.40_s0.75,ou_25,432,0.6894194907521284,0.6985069307120938,0.24813443429655452,0.25245546292115817,0.022305334208777873,0.06546870710964538,0.05249337501822249
m12_joint_hybrid_synergy,inv_w0.40_s0.75,ou_35,178,0.6571845184371558,0.6455359798910608,0.23216071105990546,0.2263347334633069,0.05248129653433882,0.033705618499318184,0.07258001409274001
m12_joint_hybrid_synergy,inv_w0.40_s0.75,btts,156,0.6665085023577013,0.6592616234604256,0.23677848407110483,0.23324959819567326,0.05055315818739476,0.037558440538183614,0.1140088453742909
m12_joint_hybrid_synergy,inv_w0.40_s1.00,1x2,1560,0.610881008284378,0.6123176118070058,0.21065632258283157,0.21123299931682585,0.010138882605981402,0.013663985325952959,0.24335819484449162
m12_joint_hybrid_synergy,inv_w0.40_s1.00,ou_05,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
m12_joint_hybrid_synergy,inv_w0.40_s1.00,ou_15,116,0.5731932930577107,0.5785496986547277,0.19211060190658097,0.19372443296377037,0.028017013727013415,0.03517861886821262,0.14527522024486195
m12_joint_hybrid_synergy,inv_w0.40_s1.00,ou_25,432,0.6900056153033731,0.6985069307120938,0.248421071271849,0.25245546292115817,0.03159691474691045,0.06546870710964538,0.05106733650192208
m12_joint_hybrid_synergy,inv_w0.40_s1.00,ou_35,178,0.6563797768549716,0.6455359798910608,0.23177736629351486,0.2263347334633069,0.05302644311025307,0.033705618499318184,0.0773876450883858
m12_joint_hybrid_synergy,inv_w0.40_s1.00,btts,156,0.6662835487498819,0.6592616234604256,0.23666516830448486,0.23324959819567326,0.06268656623146342,0.037558440538183614,0.1131657238124385
m12_joint_hybrid_synergy,inv_w0.55_s0.15,1x2,1560,0.6150083490892528,0.6123176118070058,0.2124962460365149,0.21123299931682585,0.015363064934875378,0.013663985325952959,0.03603844858956562
m12_joint_hybrid_synergy,inv_w0.55_s0.15,ou_05,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
m12_joint_hybrid_synergy,inv_w0.55_s0.15,ou_15,116,0.5688836551767756,0.5785496986547277,0.19057705449296958,0.19372443296377037,0.026944453394767795,0.03517861886821262,0.19168234365755565
m12_joint_hybrid_synergy,inv_w0.55_s0.15,ou_25,432,0.6857934306043441,0.6985069307120938,0.24634977659492133,0.25245546292115817,0.021610442978335684,0.06546870710964538,0.1441531162988201
m12_joint_hybrid_synergy,inv_w0.55_s0.15,ou_35,178,0.6704718933502245,0.6455359798910608,0.2380987829775895,0.2263347334633069,0.0677169637041778,0.033705618499318184,0.06990265386797812
m12_joint_hybrid_synergy,inv_w0.55_s0.15,btts,156,0.67015768900616,0.6592616234604256,0.23858561900376138,0.23324959819567326,0.05849051910914801,0.037558440538183614,0.3939050236245517
m12_joint_hybrid_synergy,inv_w0.55_s0.25,1x2,1560,0.6135510618783178,0.6123176118070058,0.21182737390458628,0.21123299931682585,0.020782374443799424,0.013663985325952959,0.38970423895203576
m12_joint_hybrid_synergy,inv_w0.55_s0.25,ou_05,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
m12_joint_hybrid_synergy,inv_w0.55_s0.25,ou_15,116,0.5684406584878637,0.5785496986547277,0.19035840811587063,0.19372443296377037,0.050203560858752494,0.03517861886821262,0.35958419335778047
m12_joint_hybrid_synergy,inv_w0.55_s0.25,ou_25,432,0.685655635516058,0.6985069307120938,0.2462840349204868,0.25245546292115817,0.02003300026908606,0.06546870710964538,0.19554097486122046
m12_joint_hybrid_synergy,inv_w0.55_s0.25,ou_35,178,0.6673576355130444,0.6455359798910608,0.23676004374621928,0.2263347334633069,0.06457462517401447,0.033705618499318184,0.08403178221774682
m12_joint_hybrid_synergy,inv_w0.55_s0.25,btts,156,0.668878747468237,0.6592616234604256,0.23795183360059036,0.23324959819567326,0.06846875837581964,0.037558440538183614,0.22651210427687363
m12_joint_hybrid_synergy,inv_w0.55_s0.35,1x2,1560,0.6127062686695423,0.6123176118070058,0.21144888052077462,0.21123299931682585,0.022054133438160397,0.013663985325952959,0.17866402565893036
m12_joint_hybrid_synergy,inv_w0.55_s0.35,ou_05,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
m12_joint_hybrid_synergy,inv_w0.55_s0.35,ou_15,116,0.5692002995684091,0.5785496986547277,0.19063780003852768,0.19372443296377037,0.01685716847514903,0.03517861886821262,0.056402075022322695
m12_joint_hybrid_synergy,inv_w0.55_s0.35,ou_25,432,0.6862706242950258,0.6985069307120938,0.24658794502746215,0.25245546292115817,0.00993523513488926,0.06546870710964538,0.061201920336680704
m12_joint_hybrid_synergy,inv_w0.55_s0.35,ou_35,178,0.6645672874145863,0.6455359798910608,0.23554713758984092,0.2263347334633069,0.061796601094399196,0.033705618499318184,0.06787448397120466
m12_joint_hybrid_synergy,inv_w0.55_s0.35,btts,156,0.6686968661010191,0.6592616234604256,0.23786223684927366,0.23324959819567326,0.0669341422805724,0.037558440538183614,0.2493173258260175
m12_joint_hybrid_synergy,inv_w0.55_s0.50,1x2,1560,0.6120991275673234,0.6123176118070058,0.2111842848698266,0.21123299931682585,0.015156219203237,0.013663985325952959,0.15406391854236956
m12_joint_hybrid_synergy,inv_w0.55_s0.50,ou_05,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
m12_joint_hybrid_synergy,inv_w0.55_s0.50,ou_15,116,0.5705010191672742,0.5785496986547277,0.1911333384488122,0.19372443296377037,0.03575256922121403,0.03517861886821262,0.18229889866942953
m12_joint_hybrid_synergy,inv_w0.55_s0.50,ou_25,432,0.6872071042929784,0.6985069307120938,0.2470493929289797,0.25245546292115817,0.005331271008027257,0.06546870710964538,0.05928819941507746
m12_joint_hybrid_synergy,inv_w0.55_s0.50,ou_35,178,0.6622288830410031,0.6455359798910608,0.23450153778273045,0.2263347334633069,0.059251142524639075,0.033705618499318184,0.06187904351565088
m12_joint_hybrid_synergy,inv_w0.55_s0.50,btts,156,0.6685111962914936,0.6592616234604256,0.23777086150703525,0.23324959819567326,0.053252148303063164,0.037558440538183614,0.2657290447348809
m12_joint_hybrid_synergy,inv_w0.55_s0.75,1x2,1560,0.611727248646332,0.6123176118070058,0.21102688118131735,0.21123299931682585,0.01821385622335363,0.013663985325952959,0.05133460604435114
m12_joint_hybrid_synergy,inv_w0.55_s0.75,ou_05,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
m12_joint_hybrid_synergy,inv_w0.55_s0.75,ou_15,116,0.5717670983737326,0.5785496986547277,0.19161098484739936,0.19372443296377037,0.0355713024824673,0.03517861886821262,0.18340000365993916
m12_joint_hybrid_synergy,inv_w0.55_s0.75,ou_25,432,0.6880870929748928,0.6985069307120938,0.24748279141711566,0.25245546292115817,0.005315714233977511,0.06546870710964538,0.05812293169762994
m12_joint_hybrid_synergy,inv_w0.55_s0.75,ou_35,178,0.6606500182518066,0.6455359798910608,0.23377867205077313,0.2263347334633069,0.05734714259075998,0.033705618499318184,0.05988749505410734
m12_joint_hybrid_synergy,inv_w0.55_s0.75,btts,156,0.6682262261646752,0.6592616234604256,0.23762803836035454,0.23324959819567326,0.03983678342110673,0.037558440538183614,0.16804413761567683
m12_joint_hybrid_synergy,inv_w0.55_s1.00,1x2,1560,0.6115918445896698,0.6123176118070058,0.21097076524783434,0.21123299931682585,0.01739636842286397,0.013663985325952959,0.29383539184787766
m12_joint_hybrid_synergy,inv_w0.55_s1.00,ou_05,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
m12_joint_hybrid_synergy,inv_w0.55_s1.00,ou_15,116,0.5723585472719344,0.5785496986547277,0.19183098221150505,0.19372443296377037,0.035487183359831,0.03517861886821262,0.18382143815294116
m12_joint_hybrid_synergy,inv_w0.55_s1.00,ou_25,432,0.6884911300662396,0.6985069307120938,0.24768174065512905,0.25245546292115817,0.006750176987773615,0.06546870710964538,0.03664079300188339
m12_joint_hybrid_synergy,inv_w0.55_s1.00,ou_35,178,0.6600369394095899,0.6455359798910608,0.23349429435565763,0.2263347334633069,0.05655412865961942,0.033705618499318184,0.07092339327152841
m12_joint_hybrid_synergy,inv_w0.55_s1.00,btts,156,0.6680665342056233,0.6592616234604256,0.23754750604412264,0.23324959819567326,0.03963847564173207,0.037558440538183614,0.16747926274020974
m12_joint_hybrid_synergy,inv_w0.70_s0.15,1x2,1560,0.6155988187918836,0.6123176118070058,0.21276962354380305,0.21123299931682585,0.019156143307195096,0.013663985325952959,0.19442812639967733
m12_joint_hybrid_synergy,inv_w0.70_s0.15,ou_05,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
m12_joint_hybrid_synergy,inv_w0.70_s0.15,ou_15,116,0.5693648773721083,0.5785496986547277,0.19075788684441272,0.19372443296377037,0.04543454133059144,0.03517861886821262,0.31643415481609116
m12_joint_hybrid_synergy,inv_w0.70_s0.15,ou_25,432,0.6856489097767464,0.6985069307120938,0.24627570962312884,0.25245546292115817,0.02873242456659789,0.06546870710964538,0.10837691295329521
m12_joint_hybrid_synergy,inv_w0.70_s0.15,ou_35,178,0.6707002248352641,0.6455359798910608,0.2382196307935993,0.2263347334633069,0.0680193885843707,0.033705618499318184,0.09719616904842926
m12_joint_hybrid_synergy,inv_w0.70_s0.15,btts,156,0.6712405258932674,0.6592616234604256,0.2391222988865385,0.23324959819567326,0.05895323047256134,0.037558440538183614,0.39436794760280225
m12_joint_hybrid_synergy,inv_w0.70_s0.25,1x2,1560,0.6145003224690012,0.6123176118070058,0.21226519745956224,0.21123299931682585,0.02051618033209057,0.013663985325952959,0.3931044539659405
m12_joint_hybrid_synergy,inv_w0.70_s0.25,ou_05,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
m12_joint_hybrid_synergy,inv_w0.70_s0.25,ou_15,116,0.5690730244516702,0.5785496986547277,0.19061410585195665,0.19372443296377037,0.015409570483758538,0.03517861886821262,0.19080046962288078
m12_joint_hybrid_synergy,inv_w0.70_s0.25,ou_25,432,0.6855192330685113,0.6985069307120938,0.2462136095255715,0.25245546292115817,0.00351587494720478,0.06546870710964538,0.38633647905936475
m12_joint_hybrid_synergy,inv_w0.70_s0.25,ou_35,178,0.6686202386010363,0.6455359798910608,0.23732953804113302,0.2263347334633069,0.06605263814110834,0.033705618499318184,0.07510215136848375
m12_joint_hybrid_synergy,inv_w0.70_s0.25,btts,156,0.670365703325665,0.6592616234604256,0.238688412955424,0.23324959819567326,0.06985472208636839,0.037558440538183614,0.22888361010175895
m12_joint_hybrid_synergy,inv_w0.70_s0.35,1x2,1560,0.6138288045459618,0.6123176118070058,0.2119622486331507,0.21123299931682585,0.022422289204971718,0.013663985325952959,0.39056674656623847
m12_joint_hybrid_synergy,inv_w0.70_s0.35,ou_05,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
m12_joint_hybrid_synergy,inv_w0.70_s0.35,ou_15,116,0.5695836697328249,0.5785496986547277,0.19080021270345301,0.19372443296377037,0.02671332519015726,0.03517861886821262,0.314378873773413
m12_joint_hybrid_synergy,inv_w0.70_s0.35,ou_25,432,0.6858830555550074,0.6985069307120938,0.2463940337788136,0.25245546292115817,0.009348045832341053,0.06546870710964538,0.38723531582500226
m12_joint_hybrid_synergy,inv_w0.70_s0.35,ou_35,178,0.6667681929314304,0.6455359798910608,0.2365321046744921,0.2263347334633069,0.064318122863158,0.033705618499318184,0.06982117896402734
m12_joint_hybrid_synergy,inv_w0.70_s0.35,btts,156,0.6702437694433253,0.6592616234604256,0.23862790425635802,0.23324959819567326,0.0688058178761902,0.037558440538183614,0.22811396758601998
m12_joint_hybrid_synergy,inv_w0.70_s0.50,1x2,1560,0.6133167875987386,0.6123176118070058,0.21173540128436447,0.21123299931682585,0.019529119933166056,0.013663985325952959,0.17973240021680392
m12_joint_hybrid_synergy,inv_w0.70_s0.50,ou_05,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
m12_joint_hybrid_synergy,inv_w0.70_s0.50,ou_15,116,0.5704402846971912,0.5785496986547277,0.1911262835691191,0.19372443296377037,0.027092992406525258,0.03517861886821262,0.31407249517762015
