match_id,lambda_mkt_h,lambda_mkt_a,sse,n_targets,optim_converged,accepted,reason
12476481,0.9981245798682289,1.030782513173152,0.0002652431742885859,5,true,true,
12476482,1.003230398010147,1.6455318064908082,0.0005498807604452995,7,true,true,
12476483,1.1170201630549992,1.5596458301841594,0.0021362871135663267,7,true,true,
12476484,1.5405241389119746,1.2286812669951952,0.00019555711189218284,7,true,true,
12476485,1.3937562119141191,1.3937793575281514,0.0009544346992585478,4,true,true,
12476486,1.3077265296722875,1.2322768463531744,1.5719165391294976e-9,3,true,true,
12476487,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476488,1.7056449690156101,0.6044725307301452,5.687485851281292e-9,3,true,true,
12476489,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476490,1.1459904843565782,1.3124258869471532,0.0005953597773711902,5,true,true,
12476491,1.33788977746496,1.0835983351395644,0.000596267128598502,9,true,true,
12476492,1.3548419308246733,1.3611289341397494,1.194372831564922e-6,5,true,true,
12476493,0.9537676741854955,1.5969458337294056,0.001647236784648487,5,true,true,
12476494,1.5653466966795473,1.1272036258080158,0.0002018089229240008,9,true,true,
12476495,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476496,1.1290223810302937,1.649561949573247,0.001100029277230813,9,true,true,
12476497,1.7871260984036725,0.9512580769558255,0.0005911237076036461,5,true,true,
12476498,1.3647294758044088,1.157646399699656,0.000271184580872987,5,true,true,
12476499,1.4553334350352802,0.7942025207517642,3.99026726150457e-9,3,true,true,
12476500,1.4262299212369112,1.174110865738262,2.0116863293195402e-9,3,true,true,
12476501,1.3343962545525718,1.4055958879982053,0.0011313991220458313,7,true,true,
12476502,1.3505345968700466,1.125760137397333,7.90398742881238e-10,3,true,true,
12476504,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476505,1.3031474623910995,1.1767857290967565,0.0008578006920290131,7,true,true,
12476506,1.714428518366792,0.7156957378548532,9.877011219460172e-9,3,true,true,
12476507,1.1896424528416858,1.3013658278126592,0.0006571584799292597,5,true,true,
12476508,1.1642838584024546,1.093065351496847,2.036366656283721e-9,3,true,true,
12476509,1.5385034979153094,0.822955132731649,1.8533245727329519e-10,3,true,true,
12476510,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476511,1.3575532436389677,1.446578959574729,0.0001219069498460648,5,true,true,
12476512,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476513,1.046119115305919,1.3851198164234455,0.0005576874253727025,5,true,true,
12476514,1.5225354038716314,0.9761374853209375,0.0011067222123500185,7,true,true,
12476515,1.2768949872093445,1.4647488836149407,1.1092176818239622e-9,3,true,true,
12476516,1.5918156757657087,1.080161968179209,1.388746295396598e-5,5,true,true,
12476517,1.2455871621059782,0.9304625215250806,4.88319689369146e-9,3,true,true,
12476518,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476519,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476520,1.2897021424943789,1.249568894699384,0.0006814543589886127,5,true,true,
12476521,1.2735602630916483,1.5696432168727115,0.001839139226898307,5,true,true,
12476522,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476523,1.978969452773673,0.8320724770118854,0.00013482556782902106,5,true,true,
12476524,1.5453530451561002,0.8824403991762726,0.00023124459840943366,5,true,true,
12476525,NaN,NaN,NaN,2,false,false,too few quoted selections (2 < 3)
12476526,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476529,1.7764625031834491,0.9344572975085875,0.00040690445584493746,5,true,true,
12476531,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476533,1.4514959727757855,1.2251433161004328,0.001031878511208533,5,true,true,
12476538,1.2500665418395784,1.4799577985744514,0.0009255183576512842,9,true,true,
12476539,1.2454422712273088,1.4297565619095056,0.000341495354293054,7,true,true,
12476541,1.622631509179799,1.1377442254308572,0.0002695130371538454,5,true,true,
12476544,1.1488646843145969,1.6807992857077074,4.086957799447301e-6,5,true,true,
12476545,1.5176137197134318,1.3082250836323155,5.96723262182795e-5,7,true,true,
12476546,1.535891752227301,0.937049376815321,0.0007993618241325958,11,true,true,
12476547,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476548,1.1566028398057915,1.0900349100480273,3.502529241394461e-11,3,true,true,
12476549,1.2975357185518346,1.6217022117137683,0.0009739345193791741,9,true,true,
12476550,1.3913349277047404,1.2842478275118623,3.0663587118727314e-5,5,true,true,
12476551,1.2726598023418336,1.5400976121549153,5.8044213756740764e-5,7,true,true,
12476552,1.2463975493576136,1.39947250201037,6.9705827121557675e-9,3,true,true,
12476553,1.5901840202563784,1.0429510053917599,0.0009302537017854349,9,true,true,
12476554,1.5118304765987778,1.2326508912183176,0.002442216476887316,7,true,true,
12476555,1.6563528953152489,0.9561569933141357,0.0005380339311260704,5,true,true,
12476556,1.3731674034751533,1.0467081902900623,3.2828228219212306e-9,3,true,true,
12476557,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476558,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476560,1.22237984763192,1.2176130276588173,0.0030452484262157393,5,true,true,
12476561,1.5719367012694327,1.1061568086373548,0.0007976862534854654,7,true,true,
12476562,1.8098110558235423,1.0044743181177282,2.9385142899232544e-5,5,true,true,
12476563,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476564,1.3297101875272244,1.26679066261982,0.0010677636819297197,5,true,true,
12476565,1.4180127937011466,0.8788968345929413,4.5706360110746545e-9,3,true,true,
12476567,1.0876554672147851,1.5255278003532824,1.3756300451640496e-6,5,true,true,
12476570,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476574,0.8538930108391806,1.0177787400415754,4.001243700440188e-9,3,true,true,
12476575,2.0553294290760755,0.8819886476423213,0.000524621360261211,11,true,true,
12476578,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476579,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476580,1.2108788325917321,0.8672780423293387,8.706666340709091e-9,3,true,true,
12476581,1.4046204533635702,1.237302280765665,0.0005392695125411076,7,true,true,
12476582,1.7279208492733342,0.762614265458266,0.00039760458126607723,5,true,true,
12476583,1.0634064307420732,1.9102263329547102,4.303580857823349e-5,7,true,true,
12476584,2.105829478941623,0.7747171564985039,1.9062000581559205e-11,3,true,true,
12476585,1.3769458184076526,1.1444465091846476,0.0013456229757005465,5,true,true,
12476586,1.010910876977212,1.3305263663371452,1.0899465284194263e-8,3,true,true,
12476587,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476588,1.478975087971729,0.8938034646158655,5.520077705853866e-10,3,true,true,
12476589,1.020978442918939,1.5587702638809078,8.198273616930241e-5,5,true,true,
12476590,1.8215310480138882,0.9945423742508628,0.0005454007775888846,7,true,true,
12476591,1.244376400226321,0.8968033904748227,1.692216068871355e-9,3,true,true,
12476592,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476593,1.0725165055721404,1.5164607047872485,0.0011667057302532737,5,true,true,
12476594,1.263071009805514,1.561481229448532,0.0001956063017361193,7,true,true,
12476595,0.9390942527333541,1.2349182580074194,5.532004214830804e-9,3,true,true,
12476596,1.9658204780592183,1.0786171816867884,0.00046677683269123694,11,true,true,
12476597,1.2232432797453017,1.4468977187140022,9.208832451775435e-10,3,true,true,
12476598,0.9952366013837194,1.0412475168841346,3.024450955115159e-9,3,true,true,
12476599,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476600,1.8378949089496401,1.0139478584618649,0.0002778316738489047,5,true,true,
12476601,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476602,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476603,1.1826270175502842,0.870696329729965,3.2214257817238294e-9,3,true,true,
12476604,1.3337152534158527,0.8367214623974737,4.945670641056768e-9,3,true,true,
12476605,1.2193236723469199,0.9122247398580219,1.3470757742222963e-9,3,true,true,
12476606,1.2396971974146602,1.0026191461616856,1.059259166918326e-8,3,true,true,
12476607,1.428562450870101,1.1514420913030579,5.730017585075575e-5,5,true,true,
12476609,1.376007701397809,1.0873883541965765,8.421630333022877e-9,3,true,true,
12476610,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476611,0.9720199292333479,1.690815480608333,0.00013285323304915538,7,true,true,
12476612,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476613,1.4629194408328015,1.1561967440587977,2.924411123979126e-9,3,true,true,
12476614,1.6534291483306567,0.865017881389517,0.0016945349365782398,7,true,true,
12476615,1.5977415876808738,0.9518942574135816,0.00046832843853547655,7,true,true,
12476616,2.425452002860867,0.7424689904228308,5.359727912419822e-5,5,true,true,
12476617,1.1745786660305773,1.3660001825942272,1.183768968289665e-9,3,true,true,
12476618,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476619,1.663727191368472,1.0066907080539813,3.6442792618671985e-5,6,true,true,
12476620,0.7697841771262052,1.8501871893967317,8.351160184300993e-9,3,true,true,
12476621,1.4664168730026133,1.3242214940997457,0.0002564175693381854,9,true,true,
12476622,1.1439612617874397,1.245899149012307,4.391468423612127e-9,3,true,true,
12476623,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476624,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476625,1.079819856942888,1.4500715914090077,1.0427883574270582e-9,3,true,true,
12476626,1.6067684107930735,1.1850750954951295,0.0003373186492799547,5,true,true,
12476627,2.0153818801222383,1.0187578311786056,6.056303186261427e-5,4,true,true,
12476629,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476630,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476631,0.8461466337470255,1.8908414374934295,0.0003425317090559595,5,true,true,
12476632,2.4801310116967157,0.6684862344536021,0.0005705465423789216,9,true,true,
12476633,1.5346332113734917,1.0014813707947898,7.135783897460629e-10,3,true,true,
12476634,1.8911560725432794,0.8562511584229997,0.00041897012054289506,7,true,true,
12476635,1.4068327242456198,1.0219183351770162,0.0007911225808247304,5,true,true,
12476636,1.9309997074850351,0.9315349615900965,2.9152874849333274e-5,7,true,true,
12476637,1.0293571893945745,1.4332324978509088,0.00023422159435211278,7,true,true,
12476638,1.6772542366774204,1.3139837148285956,0.0003846222723201212,7,true,true,
12476639,1.0881352859691602,1.652788203136914,0.0008077578941541797,5,true,true,
12476640,1.7522300230413785,1.274311780863035,0.0008267437727690189,7,true,true,
12476641,1.213161251121096,1.5445223942106356,0.0051125657801480845,9,true,false,residual SSE 5.113e-03 exceeds 5.000e-03
12476642,1.7976994554830736,0.8020695709060978,5.020378670925283e-7,7,true,true,
12476643,1.733850093067939,0.9209129357639048,0.0007779264226717277,5,true,true,
12476644,1.5902881609686321,1.0366858549720315,0.000484475947744458,5,true,true,
12476645,1.2018085124086717,1.730158581238524,7.590758597035207e-9,3,true,true,
12476646,1.5614390959202682,1.1602176258493404,0.0006277224500606299,5,true,true,
12476647,1.744869022230535,1.2671878167759751,0.00030272950215407945,11,true,true,
12476648,1.4709071739229291,1.196646619463507,0.00013645077154232947,5,true,true,
12476649,1.1474132066569225,1.523128293496378,0.0006454837018350184,5,true,true,
12476650,1.7103699256701796,1.1563265054393372,0.00017968737209260972,7,true,true,
12476651,1.383974426870688,1.0657211149178203,0.0012138015620157998,7,true,true,
12476652,1.068939420871888,1.0448852723231354,1.7972643722638255e-10,3,true,true,
12476653,1.2919198751691112,1.7616271861538872,1.082835465238659e-9,3,true,true,
12476654,1.3519352765335082,1.029020549059257,3.6503953880188775e-10,3,true,true,
12476655,1.6359504413342785,1.0236319942539682,0.00016727943124558435,4,true,true,
12476656,1.8324453113368944,1.15353247042247,0.0007285487607170502,9,true,true,
12476657,1.6949669625150683,0.9709619718568524,0.000668415128868361,9,true,true,
12476658,1.6106622166136741,1.0532909444276561,0.00015593992320945665,7,true,true,
12476659,1.047855449441444,1.6362318602572559,0.0002628040054760847,9,true,true,
12476660,1.8340522259357654,1.056547065083419,0.0008616528488391037,7,true,true,
12476661,1.1092072341726391,1.5081465338103475,0.0001885102780330869,7,true,true,
12476662,0.9741586286851592,1.7210855548046833,8.8241953346732e-10,3,true,true,
12476663,1.4067453277082091,0.7330032503382141,9.55792105100531e-9,3,true,true,
12476664,1.5892418580532472,1.141579363217548,0.0019253394916000023,11,true,true,
12476665,2.250831420132035,0.719828468463416,1.6443172356623849e-9,3,true,true,
12476666,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476667,1.583547260627502,1.0729580585424883,2.2566795749332697e-8,3,true,true,
12476668,1.3800303737423611,1.0928063624068929,0.0008863606808036082,5,true,true,
12476669,1.7246634256698514,0.9812807263339222,0.0019531460146799233,9,true,true,
12476670,NaN,NaN,NaN,2,false,false,too few quoted selections (2 < 3)
12476671,1.8673783696194937,0.9910734576581969,0.00032642656138820165,9,true,true,
12476672,1.2492082558638478,1.6682601116239246,0.000500014877913756,7,true,true,
12476673,1.1124169911155093,1.6719034083264597,0.00034046497184566293,7,true,true,
12476674,1.2087609506159078,1.606310623067279,1.7601754323645576e-5,7,true,true,
12476675,1.1616675423212157,1.4260589811363278,0.0006051885535636261,7,true,true,
12476676,1.1036232054419932,1.518353340322226,0.0002328896250331381,5,true,true,
12476677,0.9498376908480421,1.1789513159322522,4.190657083717431e-9,3,true,true,
12476678,2.0041471288555863,1.132818342136646,1.5174566962332152e-5,7,true,true,
12476679,1.0346161415434354,1.3927857825196408,0.0015391362389674775,7,true,true,
12476680,1.380612656470249,1.3488111557698486,0.0010109803516941559,11,true,true,
12476681,1.377796376671698,1.2902781387357112,4.2694853077763006e-5,7,true,true,
12476682,1.5414056152758047,1.2135126492837223,0.00028489981346107213,7,true,true,
12476684,1.4814124863149665,1.1865050770365773,0.00023616485661545554,5,true,true,
12476685,1.1920628857578899,1.1869212279674703,9.175393110398764e-10,3,true,true,
12476686,1.14601573795941,1.2519829174052752,0.0016971138954029233,5,true,true,
12476688,1.8846976126882455,1.093541849313904,0.00020222988478058626,7,true,true,
12476689,1.1240017296884228,1.1391963534488594,1.2559624488180332e-9,3,true,true,
12476690,1.6561887458898013,1.235676219116808,0.00010276571494909503,7,true,true,
12476691,1.235558465630629,1.1183493779587144,0.0008258187674718076,7,true,true,
12476692,1.7114933544215525,1.0118502623006638,0.0005740221458820646,5,true,true,
12476693,1.475505235735774,1.0803189149891035,0.003439428871955778,11,true,true,
12476695,1.4114205711548737,1.263330518266095,0.00027990171462958634,5,true,true,
12476696,1.6905244000808552,1.0717855168578974,0.0008272424212915292,7,true,true,
12476697,1.1292929044832283,1.4166493739863317,1.0865775004999651e-9,3,true,true,
12476698,1.3245045175175514,1.214453261787187,3.812797420081869e-5,5,true,true,
12476699,1.59371738491021,1.3874621676169394,0.0008711918284841399,7,true,true,
12476700,1.2858080458118712,1.2454397198446463,0.0030649511348384384,9,true,true,
12476701,1.2895330894014518,1.2792788727588529,0.0014097377833452974,9,true,true,
12476705,1.4145976220633818,1.1674391179370427,0.0012410544533804962,5,true,true,
12476706,1.7554233454343078,0.9886411245144836,0.0007681869398441579,7,true,true,
12476707,1.2730047161405036,1.136485503606615,3.3431778168381276e-9,3,true,true,
12476708,1.737659021098636,0.9510906024842467,0.0018159090391709324,9,true,true,
12476709,1.351719062007,1.262284424870105,0.0010901299951025262,9,true,true,
12476710,1.638109952210507,1.088523282584337,0.0009253174482909961,11,true,true,
12476711,1.719534463083456,1.1338710398131915,0.00047345291300046973,7,true,true,
12476712,1.5539210749998449,1.5538610595982048,0.00041811659641967884,9,true,true,
12476713,1.6639928265427268,0.9150396538437899,0.0007717268794614069,5,true,true,
12476714,1.7048521726261117,1.019538959487277,0.0011323382911738544,9,true,true,
12476715,1.213484581180891,0.9463094483169044,4.761880431534285e-9,3,true,true,
12476716,NaN,NaN,NaN,2,false,false,too few quoted selections (2 < 3)
12476717,1.615167225289702,1.1721566173106306,3.9355538163906695e-9,3,true,true,
12476718,1.1796121500458543,1.4815864005565564,0.0010533296524932523,5,true,true,
12476719,1.4163691199026356,1.2278504344256438,0.001250840616536172,5,true,true,
12476720,1.3608706725529276,0.9801996695618492,0.001780940533963634,5,true,true,
12476721,1.6864663036629322,1.0000914036564843,0.0020722713645773415,5,true,true,
12476722,1.7035495000401624,1.4161922176248098,0.00027870617878455317,5,true,true,
12476723,1.2490633798570794,1.268575825501416,0.0024948953615141264,5,true,true,
12476724,1.4937765166785477,1.089480359474305,1.6139682431824469e-9,3,true,true,
12476725,1.5793905277806193,1.343563118953971,0.0009841978943566153,5,true,true,
12476726,1.250230692275083,1.1658794768218224,0.0023298548282191913,7,true,true,
12476727,1.0275740348415598,1.2308310661907502,0.00021274010112832986,5,true,true,
12476728,1.4477523241611867,1.3386482357321343,0.00010966977959762772,5,true,true,
12476729,1.4396850390673634,1.3936908807801938,0.0010420806583608612,9,true,true,
12476730,1.5556814922059055,1.035623340649488,0.001224618438718814,11,true,true,
12476731,1.4386238433229503,1.0985295680904275,0.00016563220311097002,5,true,true,
12476735,1.3916399435644558,0.9489433785730166,0.00020738285495578354,5,true,true,
12476737,1.4041251195881288,1.344184454681529,0.0005299248056418467,5,true,true,
12476738,1.4481182979914542,1.1440369953215785,0.0022517909855327696,7,true,true,
12476739,1.550944122449472,0.9890593661059264,0.0003402859203061694,5,true,true,
12476740,1.383667480724276,1.3892142521685074,0.0012079853246308044,5,true,true,
12476741,1.3655520713703562,0.9263814844783194,1.4957726596487203e-9,3,true,true,
12476742,1.3239652282294705,1.1937040670457626,0.0018296619490551322,5,true,true,
12476743,1.2055307402683324,1.4031812496631797,6.541281487708599e-5,7,true,true,
12476744,1.3972286767557756,0.9450870582330075,2.160405794856552e-11,3,true,true,
12476745,1.5203133615018318,1.149967424990217,0.0005240346199281909,5,true,true,
12476746,1.0570997030545968,1.3651304691065114,0.00023640342271708849,5,true,true,
12476747,1.2414613457809744,1.2926268962594523,4.347461119143805e-9,3,true,true,
12476748,1.5645990568171368,1.0659415462663828,0.002230638653272529,7,true,true,
12476749,1.5062933859871863,1.463167103472634,0.0005686113946323844,9,true,true,
12476750,1.3045962739916863,1.2115912628847652,0.0005017884507168006,5,true,true,
12476751,1.3460922751116509,1.1685371703788503,1.260212573283103e-9,3,true,true,
12476752,NaN,NaN,NaN,2,false,false,too few quoted selections (2 < 3)
12476753,1.7843078168667001,1.018170775458576,0.0011145037528816394,4,true,true,
12476754,1.4852499569859017,1.1181930267526674,8.739069943081002e-5,5,true,true,
12476755,NaN,NaN,NaN,2,false,false,too few quoted selections (2 < 3)
12476756,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476757,1.5708023455316966,1.2578064109722527,0.0007205116679722112,7,true,true,
12476758,1.5843230293564055,0.8357233475949165,1.3007545105666377e-9,3,true,true,
12476759,1.5245573084575825,0.8523334091509301,1.2640608466957185e-8,3,true,true,
12476760,1.6076844364186658,1.241532081630316,1.9510351544338018e-8,4,true,true,
12476761,1.0694980540622072,1.0694587949849574,4.526839773543362e-9,3,true,true,
12476762,1.2775119158630157,1.2432923788682488,7.153410223872354e-9,3,true,true,
12476763,1.809656751243358,1.1765419125539172,0.0009552318664458545,7,true,true,
12476764,1.6641729731191124,1.1618221301657425,0.0006829988209672507,5,true,true,
12476765,1.880724069357009,1.1145152435192096,0.00039767649017234024,7,true,true,
12476766,1.3089530762657384,1.3338027606197607,0.003136178260120849,5,true,true,
12476767,1.6415189318533918,1.1283769199708173,0.0019225036910351088,9,true,true,
12476768,1.4423235774252259,1.3943234469691976,0.0026546829799485912,7,true,true,
12476769,1.7265188829107558,1.1022571747682215,0.0031623994678245974,7,true,true,
12476770,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476771,1.7473410921321892,1.1642610046597637,5.275816059578508e-9,3,true,true,
12476772,1.7375989955598197,1.0039101713528034,0.00037531333042239155,5,true,true,
12476773,1.6930063364371677,1.367567938518653,7.35724755098213e-10,3,true,true,
12476774,1.4481462699660574,1.2498406183609272,0.00027268759282660803,5,true,true,
12476775,1.697854045258435,1.2169097876279582,0.0010666648021060462,5,true,true,
12476776,1.4554747486543147,1.3366859795380914,0.0030739078248798223,9,true,true,
12476777,1.3725709140444573,1.2422698899900075,0.0006111320153305013,11,true,true,
12476778,1.596334114987178,1.3377304930429865,0.00013515445156402254,7,true,true,
12476779,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476780,1.224309515659678,1.0911051520361632,0.0023985838624730367,9,true,true,
12476781,1.2453870709932573,1.2620350525484945,1.8154179321268588e-8,3,true,true,
12476782,1.3709996518580752,1.4600485214684866,1.193893448984049e-8,3,true,true,
12476783,1.557102819505734,1.4678180138550785,0.001169971600133812,7,true,true,
12476784,1.7367071674117338,1.3172893344736403,0.0006782017703847524,9,true,true,
12476785,1.6952854196712455,1.0939731167303088,0.0019669186536084952,5,true,true,
12476786,1.2702547865819769,1.1782462125062805,4.5587944856942905e-9,3,true,true,
12476787,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476788,1.3884471007406085,1.1481420501530089,2.4471728585773432e-8,3,true,true,
12476789,NaN,NaN,NaN,2,false,false,too few quoted selections (2 < 3)
12476790,1.5020507024245489,0.9927290929451529,1.1409641399937736e-9,3,true,true,
12476791,1.5658521746704535,1.0434666866044102,3.2728658192278984e-10,3,true,true,
12476792,1.1182221904768126,1.0982153095236773,9.527583443964195e-9,3,true,true,
12476793,1.2690086703394612,0.9029609208786443,7.107135038483968e-10,3,true,true,
12476794,1.4982671190761685,1.0770132306580018,4.159586629925268e-9,3,true,true,
12476795,1.4933529282009625,1.499522421990772,0.00026585766720046674,7,true,true,
12476796,1.5953520639769059,1.1828060344291746,0.0009114896255629322,7,true,true,
12476797,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476798,1.3227766273218662,1.507856429260965,4.358887189089148e-9,3,true,true,
12476799,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476800,1.4039129298635349,1.3198590602698563,1.1249929596509106e-9,3,true,true,
12477123,1.3219942979234438,1.352551706231671,0.0018042334106274358,11,true,true,
12477126,0.8347664094823309,1.323049920598243,7.31872262246064e-10,3,true,true,
12477128,1.9027820885372122,1.0224893910924888,2.10015619365456e-5,4,true,true,
12477129,NaN,NaN,NaN,2,false,false,too few quoted selections (2 < 3)
12477130,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12477131,1.7750398160975762,1.4024552185635664,6.241040215462695e-5,6,true,true,
12477132,1.8566732397880419,1.0703721382737372,0.0001224091331842836,5,true,true,
12477133,1.2548693467796563,1.405658170877488,0.0005935405384716321,5,true,true,
12477134,1.8072786233694271,1.0818516011008388,0.0007314194691194452,9,true,true,
12477135,NaN,NaN,NaN,2,false,false,too few quoted selections (2 < 3)
12640468,0.9941481047239246,1.6109931585007842,0.0015013158925220268,7,true,true,
12811090,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12954858,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
13159980,1.8998783231178444,1.0178636691587897,3.885521753522765e-5,6,true,true,
13171688,1.31696773232954,1.316057968008484,0.00046539939895641827,6,true,true,
13171689,1.6745153601278024,1.3042414425878048,0.00015055604291502268,5,true,true,
13175771,1.02125149338745,1.2018404072822266,2.213745607099696e-9,3,true,true,
13175772,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
13179032,1.5128190998415223,1.1821755102316658,0.00034051956320776814,5,true,true,
13179034,1.3365868042136029,1.6062087789204669,0.002105725393679145,11,true,true,
13197505,1.1075047295722853,1.3666548830279097,0.0014885482555285477,11,true,true,
13217663,1.075322173011081,1.4906722765864504,0.0005838438498891065,11,true,true,
13233442,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
13255608,NaN,NaN,NaN,2,false,false,too few quoted selections (2 < 3)
13315347,1.7429752852231069,0.8395773857004648,0.00041457258858654326,5,true,true,
13324922,0.9356920476525526,1.6250735171791262,7.823537825802687e-5,7,true,true,
13343733,0.9773769242426517,2.1091992247278766,0.00018000285460573654,13,true,true,
13343735,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
13343736,1.3635153481782591,1.0646325657503506,0.0009043068060879299,5,true,true,
13348881,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
13391276,1.6522032479216344,1.1893372861266698,2.639285988668556e-6,5,true,true,
13399583,1.1860846102477005,1.566432580667241,0.001078184432356359,7,true,true,
13415294,1.772578887724793,0.9928289498117704,0.0014087607251592874,5,true,true,
13436762,1.1990966757547814,1.1842416198207422,0.0007741078929697894,7,true,true,
